subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_35,subcarrier_36,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_51,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_84,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_97,subcarrier_98,subcarrier_101,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_127,timestamp
96.0,10.0,-4.0,-8.0,-20.0,-13.0,-5.0,-17.0,2.0,-18.0,-4.0,-16.0,-9.0,-12.0,-11.0,-18.0,-11.0,-14.0,-9.0,-16.0,-9.0,-14.0,-8.0,-18.0,-11.0,-17.0,-13.0,-14.0,-11.0,-17.0,-14.0,-15.0,-15.0,-21.0,-12.0,-17.0,-10.0,-13.0,-3.0,-18.0,-2.0,-12.0,-1.0,-11.0,-7.0,-9.0,-12.0,-5.0,-18.0,-2.0,-13.0,-7.0,-22.0,-12.0,-16.0,1.0,-18.0,-25.0,-2.0,-24.0,7.0,-18.0,10.0,17.0,-17.0,14.0,-17.0,25.0,-13.0,19.0,-14.0,27.0,-14.0,-17.0,22.0,-8.0,15.0,-12.0,21.0,-12.0,17.0,-19.0,15.0,16.0,-9.0,17.0,20.0,3002.97
0.0,8.0,-33.0,2.0,-32.0,-30.0,2.0,-22.0,-1.0,-31.0,-11.0,-34.0,0.0,-27.0,-1.0,-27.0,0.0,-31.0,-11.0,-29.0,0.0,-15.0,1.0,-13.0,-7.0,-18.0,-16.0,-10.0,-13.0,-9.0,2.0,12.0,-8.0,-7.0,4.0,-14.0,6.0,-19.0,4.0,-8.0,11.0,-13.0,16.0,-13.0,-19.0,-15.0,24.0,19.0,26.0,14.0,28.0,24.0,33.0,33.0,32.0,11.0,24.0,19.0,5.0,29.0,5.0,17.0,18.0,9.0,6.0,5.0,-13.0,1.0,-6.0,11.0,-8.0,-7.0,-14.0,-13.0,-1.0,-14.0,-8.0,-14.0,-1.0,-16.0,11.0,-23.0,3.0,3.0,-29.0,-5.0,0.0,3002.98
80.0,10.0,-66.0,-52.0,-31.0,-51.0,-40.0,-60.0,-41.0,-58.0,-28.0,-39.0,-30.0,-46.0,-28.0,-47.0,-22.0,-24.0,-20.0,-36.0,-20.0,-34.0,-22.0,-26.0,-24.0,-24.0,-12.0,-18.0,-26.0,-14.0,-11.0,2.0,8.0,-19.0,15.0,-15.0,23.0,-11.0,20.0,-25.0,24.0,-15.0,32.0,-8.0,-17.0,-21.0,-11.0,59.0,-15.0,65.0,-7.0,55.0,-3.0,-1.0,-2.0,60.0,0.0,1.0,64.0,3.0,49.0,-1.0,37.0,40.0,10.0,22.0,-6.0,14.0,3.0,11.0,-10.0,5.0,-8.0,-28.0,-14.0,-22.0,-13.0,-34.0,-25.0,-40.0,-13.0,-20.0,-29.0,-31.0,-52.0,-16.0,-22.0,3002.98
-112.0,11.0,1.0,50.0,-7.0,2.0,64.0,4.0,48.0,-17.0,35.0,-30.0,44.0,-7.0,45.0,-23.0,28.0,-11.0,49.0,-12.0,44.0,-1.0,44.0,-21.0,34.0,-8.0,32.0,-22.0,26.0,-24.0,11.0,-26.0,-17.0,-5.0,-25.0,-5.0,-29.0,-16.0,-12.0,-13.0,-25.0,-21.0,-21.0,-25.0,-27.0,-25.0,53.0,-25.0,63.0,-25.0,55.0,-27.0,61.0,56.0,51.0,-29.0,48.0,48.0,-31.0,38.0,-23.0,37.0,-30.0,-23.0,35.0,-20.0,25.0,8.0,10.0,15.0,-4.0,15.0,7.0,1.0,25.0,-18.0,28.0,-24.0,33.0,-2.0,39.0,-23.0,43.0,50.0,4.0,48.0,38.0,3002.99
0.0,8.0,28.0,56.0,25.0,29.0,21.0,23.0,53.0,48.0,42.0,41.0,36.0,52.0,34.0,43.0,44.0,40.0,31.0,26.0,35.0,26.0,19.0,32.0,24.0,25.0,20.0,20.0,13.0,11.0,20.0,-2.0,-17.0,25.0,-10.0,13.0,-20.0,21.0,-14.0,17.0,-25.0,25.0,-24.0,22.0,27.0,24.0,31.0,-56.0,34.0,-46.0,22.0,-58.0,25.0,17.0,18.0,-56.0,11.0,21.0,-52.0,18.0,-52.0,8.0,-44.0,-43.0,2.0,-27.0,0.0,-8.0,5.0,0.0,3.0,3.0,8.0,11.0,13.0,21.0,8.0,26.0,20.0,11.0,24.0,34.0,22.0,24.0,21.0,19.0,28.0,3002.99
-30.0,45.0,-31.0,19.0,-21.0,-21.0,45.0,-18.0,24.0,-40.0,41.0,-24.0,61.0,-14.0,43.0,-29.0,39.0,-24.0,47.0,-26.0,40.0,-16.0,30.0,-16.0,34.0,-16.0,34.0,-16.0,20.0,-19.0,-1.0,-20.0,-19.0,-3.0,-20.0,-19.0,-17.0,-9.0,-18.0,-22.0,-25.0,-27.0,-22.0,-30.0,-30.0,-30.0,62.0,-17.0,57.0,-10.0,62.0,-14.0,65.0,56.0,56.0,-23.0,55.0,49.0,-17.0,44.0,-16.0,47.0,-18.0,-15.0,25.0,-11.0,12.0,17.0,1.0,10.0,-2.0,8.0,-4.0,-9.0,32.0,-5.0,26.0,-19.0,22.0,-26.0,30.0,-9.0,26.0,45.0,-50.0,29.0,56.0,3003.0
96.0,10.0,49.0,32.0,31.0,47.0,18.0,49.0,32.0,55.0,13.0,54.0,22.0,47.0,22.0,36.0,5.0,43.0,24.0,46.0,24.0,27.0,17.0,33.0,14.0,23.0,21.0,16.0,4.0,13.0,14.0,18.0,-4.0,30.0,8.0,25.0,-18.0,11.0,-12.0,14.0,-16.0,35.0,-21.0,32.0,39.0,32.0,28.0,-45.0,24.0,-61.0,16.0,-58.0,7.0,11.0,18.0,-62.0,0.0,9.0,-39.0,-2.0,-50.0,20.0,-33.0,-39.0,8.0,-29.0,2.0,-5.0,22.0,10.0,13.0,0.0,21.0,37.0,-3.0,19.0,13.0,30.0,29.0,28.0,28.0,28.0,5.0,5.0,37.0,36.0,17.0,3003.0
64.0,10.0,5.0,29.0,8.0,10.0,31.0,6.0,27.0,8.0,31.0,4.0,26.0,8.0,26.0,6.0,18.0,10.0,24.0,11.0,23.0,5.0,19.0,7.0,17.0,2.0,17.0,0.0,12.0,-3.0,7.0,-9.0,-11.0,8.0,-9.0,7.0,-15.0,3.0,-16.0,4.0,-19.0,-3.0,-23.0,0.0,2.0,-2.0,29.0,-13.0,35.0,-15.0,33.0,-19.0,29.0,31.0,29.0,-22.0,23.0,25.0,-21.0,21.0,-18.0,21.0,-21.0,-17.0,14.0,-13.0,12.0,-1.0,6.0,4.0,4.0,5.0,6.0,2.0,11.0,2.0,13.0,-1.0,11.0,0.0,24.0,0.0,18.0,17.0,2.0,22.0,18.0,3003.01
-16.0,11.0,-20.0,-7.0,-21.0,-22.0,-8.0,-19.0,-9.0,-25.0,-12.0,-14.0,-15.0,-16.0,-6.0,-26.0,-12.0,-21.0,0.0,-22.0,-8.0,-19.0,-7.0,-9.0,-6.0,-9.0,-8.0,-8.0,-14.0,-8.0,-7.0,-13.0,-7.0,-5.0,5.0,-10.0,2.0,-6.0,1.0,-15.0,5.0,-13.0,-4.0,-16.0,-19.0,-15.0,-22.0,18.0,-17.0,19.0,-18.0,19.0,-14.0,-26.0,-15.0,14.0,-6.0,-5.0,15.0,-10.0,20.0,-1.0,24.0,7.0,-17.0,9.0,0.0,-6.0,-3.0,8.0,0.0,0.0,-17.0,-5.0,-11.0,-3.0,-16.0,-18.0,0.0,-1.0,-7.0,-3.0,-13.0,-7.0,-20.0,-4.0,-14.0,3003.02
48.0,13.0,-27.0,-13.0,-23.0,-23.0,-9.0,-23.0,-9.0,-28.0,-9.0,-24.0,-11.0,-24.0,-6.0,-24.0,-6.0,-18.0,-6.0,-24.0,-4.0,-17.0,-7.0,-18.0,-3.0,-12.0,-4.0,-13.0,-8.0,-9.0,-9.0,-2.0,3.0,-11.0,3.0,-9.0,4.0,-8.0,3.0,-15.0,3.0,-16.0,6.0,-14.0,-17.0,-19.0,-3.0,29.0,-5.0,30.0,-7.0,30.0,-3.0,0.0,3.0,30.0,4.0,3.0,28.0,2.0,27.0,6.0,25.0,20.0,2.0,14.0,-6.0,2.0,-9.0,5.0,-8.0,-2.0,-11.0,-9.0,-2.0,-9.0,-5.0,-16.0,-5.0,-17.0,-10.0,-12.0,-8.0,-11.0,-20.0,-8.0,-6.0,3003.02
65.0,24.0,11.0,0.0,15.0,18.0,1.0,7.0,7.0,14.0,17.0,9.0,11.0,8.0,14.0,2.0,16.0,15.0,17.0,10.0,22.0,6.0,20.0,8.0,25.0,10.0,21.0,4.0,21.0,11.0,29.0,2.0,7.0,21.0,0.0,20.0,-1.0,16.0,0.0,8.0,-11.0,10.0,-1.0,10.0,13.0,9.0,11.0,8.0,12.0,7.0,13.0,2.0,9.0,17.0,19.0,-2.0,19.0,17.0,-1.0,19.0,-12.0,18.0,-4.0,-14.0,14.0,-18.0,8.0,-20.0,21.0,-9.0,21.0,-21.0,18.0,7.0,-19.0,13.0,-24.0,15.0,-17.0,9.0,-20.0,16.0,-11.0,-11.0,20.0,-14.0,-10.0,3003.03
-32.0,9.0,-16.0,-4.0,-18.0,-17.0,-4.0,-7.0,-3.0,-25.0,-3.0,-14.0,-15.0,-16.0,-1.0,-25.0,-10.0,-21.0,-11.0,-21.0,-13.0,-21.0,-15.0,-23.0,-6.0,-21.0,3.0,-25.0,-9.0,-16.0,-13.0,-27.0,-10.0,-12.0,-9.0,-18.0,-19.0,-11.0,-13.0,-5.0,-11.0,-14.0,-7.0,-8.0,-10.0,-5.0,-8.0,-7.0,-10.0,-7.0,-7.0,-3.0,-13.0,-15.0,-10.0,-10.0,-22.0,-15.0,3.0,-15.0,6.0,-22.0,1.0,9.0,-23.0,3.0,-20.0,20.0,-19.0,20.0,-29.0,25.0,-24.0,-15.0,24.0,-19.0,23.0,-13.0,23.0,-21.0,20.0,-16.0,19.0,13.0,-10.0,19.0,7.0,3003.05
-48.0,12.0,21.0,-18.0,27.0,25.0,-17.0,27.0,-15.0,27.0,-26.0,23.0,-23.0,23.0,-23.0,28.0,-20.0,23.0,-27.0,23.0,-18.0,18.0,-21.0,20.0,-21.0,21.0,-21.0,14.0,-12.0,15.0,-7.0,11.0,10.0,1.0,10.0,7.0,8.0,10.0,9.0,8.0,15.0,10.0,18.0,12.0,20.0,16.0,-15.0,-27.0,-21.0,-27.0,-23.0,-25.0,-20.0,-19.0,-20.0,-23.0,-19.0,-21.0,-15.0,-22.0,-15.0,-17.0,-11.0,-14.0,-9.0,-6.0,2.0,-8.0,4.0,-11.0,4.0,-8.0,8.0,12.0,-15.0,11.0,-13.0,9.0,-5.0,13.0,-12.0,18.0,-11.0,-11.0,14.0,-11.0,-14.0,3003.06
-79.0,16.0,11.0,-32.0,5.0,7.0,-39.0,7.0,-31.0,7.0,-17.0,2.0,-34.0,-8.0,-33.0,-9.0,-23.0,-2.0,-28.0,-12.0,-31.0,-1.0,-21.0,6.0,-24.0,-3.0,-14.0,1.0,-13.0,-14.0,-6.0,-8.0,11.0,-16.0,8.0,-8.0,12.0,0.0,14.0,-12.0,16.0,-6.0,20.0,-11.0,-2.0,-7.0,-18.0,-24.0,-21.0,-27.0,-9.0,-21.0,-17.0,-17.0,-28.0,-8.0,-21.0,-19.0,-4.0,-19.0,-9.0,-10.0,-16.0,-10.0,-11.0,-23.0,-4.0,-10.0,-3.0,-2.0,23.0,-17.0,-8.0,1.0,-12.0,-6.0,-27.0,4.0,-25.0,12.0,-15.0,21.0,-12.0,-15.0,0.0,-11.0,-25.0,3003.08
-15.0,17.0,43.0,-34.0,46.0,20.0,-12.0,63.0,-16.0,49.0,-3.0,39.0,-7.0,43.0,-28.0,40.0,-20.0,45.0,-23.0,43.0,-22.0,49.0,-20.0,30.0,-31.0,27.0,-17.0,19.0,-24.0,27.0,-8.0,17.0,18.0,3.0,23.0,15.0,19.0,17.0,16.0,14.0,9.0,22.0,19.0,27.0,34.0,37.0,35.0,-32.0,32.0,-39.0,30.0,-43.0,25.0,11.0,9.0,-43.0,12.0,10.0,-40.0,4.0,-30.0,6.0,-25.0,-19.0,0.0,-20.0,5.0,-11.0,19.0,-1.0,7.0,1.0,27.0,27.0,-2.0,25.0,1.0,21.0,1.0,27.0,0.0,27.0,-10.0,-2.0,51.0,-2.0,21.0,3003.09
32.0,6.0,9.0,-2.0,18.0,10.0,5.0,12.0,8.0,13.0,7.0,6.0,22.0,10.0,15.0,11.0,16.0,12.0,19.0,11.0,19.0,13.0,14.0,18.0,12.0,16.0,14.0,13.0,20.0,13.0,14.0,12.0,5.0,18.0,-3.0,10.0,6.0,11.0,-2.0,9.0,3.0,12.0,-4.0,7.0,14.0,6.0,12.0,1.0,7.0,4.0,8.0,5.0,13.0,10.0,14.0,3.0,14.0,19.0,-2.0,22.0,-1.0,18.0,-1.0,-7.0,19.0,-10.0,16.0,-13.0,26.0,-13.0,15.0,-18.0,13.0,19.0,-15.0,13.0,-25.0,20.0,-23.0,20.0,-17.0,16.0,-10.0,-15.0,7.0,-4.0,-10.0,3003.09
80.0,8.0,-8.0,17.0,-9.0,-10.0,4.0,-16.0,1.0,-20.0,-2.0,-28.0,-5.0,-7.0,0.0,-19.0,-7.0,-12.0,-16.0,-28.0,-23.0,-17.0,-11.0,-12.0,-27.0,-15.0,-19.0,-24.0,-18.0,-11.0,-18.0,-8.0,-13.0,-17.0,6.0,-8.0,10.0,-19.0,1.0,-19.0,1.0,-7.0,12.0,3.0,-10.0,-10.0,-1.0,8.0,2.0,6.0,7.0,14.0,11.0,8.0,7.0,20.0,6.0,10.0,17.0,11.0,6.0,7.0,15.0,25.0,15.0,10.0,25.0,24.0,24.0,20.0,16.0,13.0,9.0,23.0,28.0,16.0,25.0,16.0,24.0,13.0,23.0,10.0,22.0,12.0,2.0,16.0,14.0,3003.13
16.0,7.0,-10.0,12.0,3.0,-18.0,2.0,-17.0,12.0,-19.0,17.0,-18.0,13.0,-15.0,7.0,-11.0,2.0,-19.0,4.0,-29.0,12.0,-24.0,-2.0,-23.0,-3.0,-20.0,0.0,-23.0,-4.0,-9.0,2.0,-23.0,-25.0,4.0,-15.0,1.0,-18.0,-14.0,-14.0,-2.0,-16.0,-3.0,-9.0,-8.0,-10.0,-12.0,-12.0,10.0,-5.0,6.0,-8.0,10.0,2.0,-11.0,-7.0,21.0,-3.0,-15.0,22.0,-4.0,16.0,-2.0,20.0,13.0,2.0,28.0,18.0,29.0,16.0,22.0,16.0,31.0,11.0,9.0,21.0,25.0,20.0,19.0,29.0,7.0,21.0,13.0,23.0,13.0,11.0,16.0,19.0,3003.15
32.0,6.0,5.0,-6.0,10.0,7.0,16.0,8.0,5.0,9.0,19.0,17.0,7.0,12.0,16.0,20.0,18.0,14.0,10.0,9.0,20.0,16.0,12.0,19.0,22.0,17.0,18.0,8.0,22.0,15.0,25.0,12.0,19.0,11.0,4.0,19.0,3.0,8.0,19.0,26.0,-2.0,9.0,6.0,11.0,23.0,7.0,-2.0,12.0,5.0,8.0,10.0,9.0,5.0,10.0,15.0,11.0,20.0,20.0,0.0,15.0,4.0,28.0,3.0,5.0,22.0,6.0,21.0,-12.0,29.0,-14.0,28.0,-4.0,28.0,11.0,-6.0,21.0,-5.0,19.0,-8.0,28.0,-13.0,12.0,-1.0,-2.0,12.0,-9.0,-8.0,3003.15
-79.0,20.0,5.0,6.0,-3.0,-6.0,13.0,-6.0,10.0,-15.0,13.0,-7.0,12.0,-7.0,13.0,-12.0,18.0,-12.0,19.0,-11.0,18.0,-7.0,11.0,-10.0,18.0,-14.0,15.0,-9.0,12.0,-19.0,10.0,-12.0,-15.0,14.0,-19.0,8.0,-11.0,5.0,-13.0,6.0,-12.0,-5.0,-11.0,-3.0,-7.0,-5.0,-6.0,6.0,-1.0,8.0,-6.0,10.0,-1.0,0.0,-5.0,17.0,3.0,10.0,21.0,4.0,20.0,6.0,14.0,11.0,11.0,15.0,16.0,15.0,16.0,12.0,21.0,10.0,21.0,17.0,9.0,21.0,7.0,24.0,5.0,15.0,11.0,22.0,8.0,5.0,17.0,11.0,2.0,3003.16
-15.0,21.0,-19.0,3.0,-9.0,-11.0,6.0,-10.0,5.0,-12.0,3.0,-10.0,3.0,-21.0,5.0,-20.0,5.0,-21.0,6.0,-28.0,6.0,-29.0,5.0,-26.0,5.0,-22.0,0.0,-20.0,-2.0,-21.0,6.0,-22.0,-12.0,-6.0,-17.0,-6.0,-12.0,-14.0,-6.0,-3.0,-12.0,-9.0,-18.0,-9.0,-7.0,-15.0,-10.0,6.0,-7.0,0.0,-15.0,0.0,-14.0,-16.0,-11.0,9.0,-15.0,-11.0,15.0,-9.0,26.0,-10.0,16.0,20.0,-9.0,27.0,-3.0,34.0,-1.0,27.0,1.0,30.0,2.0,5.0,27.0,9.0,31.0,9.0,28.0,6.0,21.0,2.0,16.0,19.0,4.0,13.0,19.0,3003.17
-96.0,5.0,-4.0,8.0,-3.0,-11.0,11.0,-12.0,6.0,-11.0,8.0,-9.0,13.0,-14.0,6.0,-14.0,8.0,-14.0,14.0,-22.0,11.0,-23.0,9.0,-24.0,18.0,-22.0,13.0,-24.0,19.0,-19.0,7.0,-8.0,-18.0,8.0,-17.0,2.0,-9.0,6.0,-12.0,3.0,-10.0,0.0,-13.0,-3.0,2.0,-2.0,-2.0,2.0,-2.0,4.0,-17.0,18.0,-7.0,-6.0,-5.0,14.0,-5.0,3.0,13.0,-2.0,16.0,-2.0,29.0,24.0,6.0,25.0,18.0,22.0,26.0,20.0,19.0,34.0,13.0,15.0,11.0,24.0,8.0,20.0,27.0,19.0,26.0,12.0,15.0,11.0,14.0,7.0,12.0,3003.17
0.0,13.0,4.0,-18.0,21.0,6.0,-8.0,16.0,1.0,27.0,2.0,16.0,7.0,17.0,3.0,15.0,-1.0,15.0,2.0,17.0,-3.0,24.0,-1.0,31.0,-5.0,21.0,1.0,30.0,6.0,16.0,7.0,15.0,20.0,13.0,16.0,2.0,2.0,18.0,18.0,9.0,16.0,10.0,2.0,10.0,8.0,6.0,15.0,3.0,10.0,-4.0,11.0,-1.0,17.0,15.0,11.0,-7.0,12.0,20.0,-16.0,10.0,-18.0,12.0,-22.0,-24.0,6.0,-22.0,5.0,-27.0,8.0,-32.0,1.0,-32.0,1.0,-10.0,-24.0,-16.0,-28.0,-1.0,-32.0,-1.0,-28.0,-5.0,-20.0,-17.0,-3.0,-18.0,-16.0,3003.18
80.0,8.0,-11.0,-13.0,-21.0,-21.0,-16.0,-21.0,-25.0,-16.0,-23.0,-22.0,-24.0,-17.0,-22.0,-12.0,-26.0,-13.0,-21.0,-18.0,-14.0,-8.0,-22.0,-23.0,-15.0,-19.0,-10.0,-1.0,-7.0,-5.0,-19.0,-1.0,-3.0,-8.0,7.0,11.0,14.0,2.0,14.0,0.0,8.0,1.0,16.0,7.0,11.0,7.0,25.0,18.0,23.0,18.0,19.0,17.0,24.0,17.0,16.0,18.0,14.0,18.0,10.0,14.0,15.0,10.0,6.0,10.0,13.0,13.0,-6.0,13.0,5.0,13.0,-4.0,5.0,-7.0,-14.0,-10.0,-13.0,11.0,-7.0,2.0,-18.0,1.0,-9.0,1.0,-7.0,-14.0,-7.0,-9.0,3003.18
16.0,7.0,-30.0,-40.0,-6.0,-17.0,-52.0,-12.0,-31.0,-33.0,-34.0,-29.0,-34.0,-33.0,-60.0,-19.0,-27.0,-39.0,-44.0,-52.0,-11.0,-39.0,-25.0,-40.0,-18.0,-27.0,-29.0,-32.0,-17.0,-4.0,-5.0,-2.0,5.0,-1.0,8.0,-13.0,16.0,-10.0,19.0,-15.0,14.0,-19.0,23.0,-30.0,-30.0,-26.0,-42.0,15.0,-49.0,23.0,-45.0,21.0,-43.0,-36.0,-34.0,23.0,-41.0,-23.0,21.0,-32.0,23.0,-25.0,25.0,19.0,-32.0,3.0,-26.0,7.0,-12.0,-4.0,-27.0,1.0,-14.0,-9.0,-9.0,-19.0,-1.0,-20.0,1.0,-20.0,-12.0,-19.0,-5.0,-21.0,-7.0,-1.0,-30.0,3003.19
32.0,6.0,-49.0,8.0,-45.0,-36.0,-2.0,-35.0,-13.0,-54.0,-24.0,-70.0,-2.0,-52.0,-10.0,-58.0,0.0,-40.0,-4.0,-34.0,-4.0,-57.0,-11.0,-35.0,-2.0,-43.0,-3.0,-30.0,-5.0,-21.0,-6.0,-6.0,-8.0,-16.0,-1.0,-14.0,8.0,-10.0,18.0,-21.0,21.0,-21.0,25.0,-24.0,-25.0,-29.0,37.0,41.0,28.0,35.0,37.0,37.0,32.0,32.0,32.0,32.0,26.0,29.0,31.0,27.0,29.0,19.0,30.0,30.0,13.0,37.0,-6.0,28.0,-7.0,25.0,-9.0,25.0,5.0,-4.0,17.0,-27.0,17.0,-7.0,17.0,-9.0,2.0,-19.0,10.0,-6.0,-33.0,-17.0,5.0,3003.19
-15.0,21.0,-10.0,33.0,-14.0,-33.0,59.0,-10.0,40.0,-4.0,54.0,-4.0,40.0,-8.0,48.0,16.0,46.0,0.0,58.0,1.0,41.0,3.0,57.0,13.0,34.0,15.0,21.0,6.0,21.0,8.0,11.0,-9.0,-6.0,9.0,-3.0,4.0,-17.0,-5.0,-27.0,1.0,-37.0,3.0,-32.0,-5.0,-7.0,-2.0,50.0,9.0,46.0,7.0,44.0,11.0,50.0,50.0,44.0,1.0,52.0,41.0,5.0,42.0,9.0,31.0,-4.0,7.0,31.0,7.0,32.0,14.0,16.0,11.0,9.0,11.0,22.0,10.0,12.0,3.0,3.0,7.0,16.0,1.0,21.0,-24.0,5.0,15.0,-11.0,19.0,11.0,3003.2
96.0,5.0,12.0,26.0,9.0,25.0,26.0,38.0,52.0,31.0,28.0,35.0,53.0,50.0,41.0,33.0,29.0,49.0,39.0,43.0,35.0,39.0,37.0,37.0,23.0,29.0,23.0,13.0,12.0,13.0,15.0,0.0,-6.0,7.0,-8.0,5.0,-22.0,7.0,-19.0,15.0,-29.0,10.0,-31.0,12.0,7.0,12.0,22.0,-52.0,21.0,-51.0,21.0,-48.0,17.0,24.0,20.0,-45.0,12.0,16.0,-37.0,14.0,-38.0,10.0,-28.0,-25.0,19.0,-25.0,23.0,-13.0,19.0,-20.0,18.0,-9.0,26.0,4.0,13.0,15.0,-2.0,10.0,9.0,21.0,10.0,18.0,23.0,7.0,5.0,12.0,31.0,3003.2
32.0,6.0,-4.0,18.0,-11.0,-17.0,0.0,-11.0,8.0,-13.0,4.0,-12.0,1.0,-16.0,0.0,-22.0,-3.0,-17.0,-1.0,-14.0,10.0,-19.0,11.0,-23.0,5.0,-24.0,2.0,-22.0,8.0,-24.0,3.0,-21.0,-18.0,-2.0,-15.0,7.0,-15.0,-3.0,-10.0,-5.0,-11.0,-14.0,-8.0,2.0,-14.0,-4.0,-6.0,4.0,-11.0,10.0,-17.0,4.0,-8.0,-12.0,-12.0,14.0,-12.0,-4.0,19.0,-15.0,20.0,-6.0,18.0,18.0,6.0,27.0,-1.0,27.0,7.0,27.0,10.0,32.0,2.0,11.0,30.0,0.0,18.0,-3.0,18.0,3.0,27.0,7.0,25.0,17.0,-1.0,14.0,11.0,3003.21
-48.0,7.0,-5.0,13.0,-13.0,-8.0,3.0,-20.0,-3.0,-20.0,-3.0,-10.0,-3.0,-19.0,-6.0,-25.0,-12.0,-19.0,-8.0,-14.0,-12.0,-24.0,-11.0,-22.0,-7.0,-20.0,-8.0,-22.0,-6.0,-19.0,-11.0,-16.0,-15.0,-12.0,0.0,-13.0,-4.0,-16.0,-16.0,-7.0,-5.0,-3.0,3.0,-11.0,-12.0,-9.0,-9.0,11.0,1.0,10.0,-5.0,4.0,-7.0,2.0,6.0,3.0,0.0,0.0,16.0,2.0,29.0,0.0,27.0,23.0,8.0,27.0,19.0,35.0,14.0,26.0,20.0,31.0,16.0,9.0,25.0,7.0,21.0,13.0,16.0,7.0,23.0,1.0,19.0,14.0,-1.0,6.0,12.0,3003.21
-95.0,20.0,-2.0,2.0,-14.0,-9.0,3.0,-18.0,3.0,-14.0,-4.0,-13.0,-9.0,-18.0,-14.0,-18.0,-14.0,-14.0,-3.0,-28.0,-1.0,-21.0,-8.0,-17.0,-8.0,-14.0,-4.0,-19.0,-11.0,-21.0,-10.0,-18.0,-17.0,-13.0,-14.0,-14.0,-6.0,-14.0,-10.0,-12.0,-5.0,-5.0,-6.0,-13.0,-11.0,-9.0,-9.0,-1.0,-9.0,1.0,-14.0,-1.0,-12.0,-8.0,-9.0,8.0,-14.0,-14.0,6.0,-20.0,15.0,-15.0,11.0,16.0,-12.0,24.0,-5.0,23.0,-4.0,24.0,-2.0,24.0,-3.0,-1.0,28.0,-6.0,23.0,3.0,28.0,-2.0,23.0,-6.0,15.0,13.0,-7.0,10.0,10.0,3003.22
-31.0,21.0,-16.0,4.0,-10.0,-13.0,0.0,-17.0,-6.0,-22.0,-5.0,-24.0,3.0,-23.0,0.0,-24.0,10.0,-19.0,-10.0,-22.0,4.0,-21.0,-1.0,-24.0,4.0,-30.0,2.0,-16.0,-2.0,-29.0,-1.0,-16.0,-25.0,-2.0,-21.0,1.0,-11.0,-4.0,-7.0,-5.0,-3.0,-12.0,-12.0,-14.0,-14.0,-9.0,-9.0,8.0,-11.0,5.0,-5.0,11.0,-8.0,-6.0,-4.0,14.0,-2.0,-4.0,22.0,-4.0,22.0,-5.0,28.0,23.0,5.0,34.0,9.0,28.0,12.0,25.0,10.0,22.0,16.0,12.0,27.0,9.0,24.0,14.0,22.0,13.0,20.0,5.0,23.0,18.0,6.0,14.0,15.0,3003.23
96.0,13.0,10.0,-1.0,15.0,11.0,0.0,14.0,1.0,12.0,8.0,16.0,7.0,21.0,11.0,18.0,3.0,24.0,6.0,19.0,19.0,16.0,14.0,12.0,18.0,15.0,13.0,14.0,11.0,17.0,13.0,18.0,11.0,12.0,4.0,9.0,10.0,17.0,5.0,10.0,4.0,13.0,1.0,14.0,13.0,9.0,10.0,0.0,8.0,5.0,9.0,-3.0,17.0,15.0,20.0,-5.0,20.0,16.0,-10.0,12.0,-11.0,19.0,-16.0,-23.0,16.0,-27.0,12.0,-32.0,12.0,-31.0,8.0,-30.0,9.0,10.0,-31.0,13.0,-29.0,5.0,-26.0,7.0,-25.0,3.0,-20.0,-24.0,4.0,-16.0,-22.0,3003.24
