subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
108.0,-64.0,6.0,3.0,-9.0,8.0,-9.0,11.0,-11.0,14.0,-9.0,12.0,-11.0,21.0,-10.0,10.0,-19.0,9.0,5.0,-15.0,13.0,-21.0,18.0,-10.0,7.0,-13.0,-21.0,18.0,-16.0,12.0,17.0,2.0,18.0,-8.0,-7.0,13.0,-5.0,16.0,-3.0,10.0,16.0,3.0,13.0,8.0,3.0,6.0,5.0,12.0,-5.0,-5.0,2.0,-12.0,9.0,-13.0,10.0,-11.0,16.0,19.0,13.0,-17.0,27.0,-18.0,-18.0,28.0,-20.0,14.0,-11.0,27.0,-23.0,21.0,-19.0,19.0,-14.0,25.0,-13.0,24.0,-6.0,24.0,-8.0,-7.0,18.0,-6.0,12.0,4.0,23.0,-3.0,11.0,3.0,7.0,0.0,10.0,5.0,4.0,3289.71
-108.0,64.0,9.0,8.0,-8.0,16.0,-7.0,15.0,3.0,22.0,-4.0,25.0,3.0,30.0,-2.0,15.0,-3.0,23.0,18.0,-1.0,25.0,-7.0,13.0,7.0,27.0,4.0,0.0,27.0,8.0,16.0,5.0,17.0,12.0,17.0,16.0,2.0,6.0,-1.0,21.0,2.0,-2.0,2.0,2.0,14.0,3.0,9.0,0.0,9.0,-2.0,-14.0,0.0,-7.0,7.0,-11.0,6.0,-21.0,16.0,4.0,10.0,-23.0,9.0,-36.0,-37.0,14.0,-27.0,12.0,-28.0,13.0,-21.0,23.0,-32.0,21.0,-25.0,20.0,-27.0,17.0,-24.0,13.0,-15.0,-15.0,19.0,-13.0,14.0,-5.0,22.0,3.0,8.0,-2.0,15.0,-7.0,19.0,-6.0,8.0,3289.72
-51.0,-48.0,12.0,-5.0,24.0,-25.0,16.0,2.0,47.0,-21.0,30.0,-22.0,25.0,-33.0,22.0,-33.0,14.0,-47.0,-33.0,41.0,-38.0,35.0,-20.0,39.0,-35.0,38.0,41.0,-58.0,27.0,-41.0,-33.0,18.0,-35.0,5.0,-1.0,-44.0,-17.0,-25.0,-2.0,-32.0,-27.0,-15.0,-25.0,-17.0,-22.0,-17.0,-32.0,-14.0,8.0,8.0,-18.0,5.0,-30.0,13.0,-35.0,12.0,-36.0,-60.0,-56.0,10.0,-68.0,17.0,19.0,-79.0,25.0,-63.0,24.0,-81.0,17.0,-69.0,34.0,-77.0,23.0,-64.0,20.0,-69.0,17.0,-69.0,3.0,-1.0,-44.0,4.0,-39.0,-8.0,-33.0,-15.0,-10.0,-21.0,-32.0,-22.0,-39.0,-24.0,-31.0,3289.72
-92.0,64.0,10.0,-32.0,22.0,-6.0,8.0,-21.0,5.0,-33.0,35.0,-44.0,-8.0,-50.0,16.0,-40.0,38.0,-49.0,-66.0,9.0,-62.0,34.0,-52.0,17.0,-53.0,0.0,3.0,-40.0,-9.0,-47.0,-35.0,-12.0,-23.0,-20.0,-23.0,-15.0,-29.0,-19.0,-26.0,-2.0,-7.0,-30.0,-5.0,-26.0,0.0,-26.0,-1.0,-29.0,1.0,5.0,-17.0,0.0,-28.0,5.0,-27.0,9.0,-44.0,-46.0,-55.0,13.0,-62.0,20.0,24.0,-68.0,21.0,-64.0,22.0,-73.0,33.0,-68.0,22.0,-72.0,38.0,-56.0,22.0,-74.0,13.0,-58.0,11.0,7.0,-34.0,20.0,-21.0,-8.0,-49.0,3.0,-24.0,3.0,-54.0,-20.0,-37.0,-8.0,-27.0,3289.73
94.0,-32.0,5.0,0.0,-8.0,24.0,38.0,39.0,4.0,40.0,4.0,43.0,11.0,42.0,31.0,45.0,34.0,43.0,34.0,20.0,43.0,47.0,35.0,44.0,31.0,25.0,52.0,-2.0,38.0,11.0,-10.0,40.0,-13.0,36.0,33.0,-24.0,25.0,-15.0,24.0,-21.0,-24.0,14.0,-29.0,15.0,-14.0,14.0,-21.0,9.0,-7.0,-14.0,-4.0,-30.0,-5.0,-35.0,-1.0,-43.0,-9.0,-7.0,-15.0,-61.0,-14.0,-62.0,-75.0,-12.0,-62.0,-18.0,-65.0,-18.0,-68.0,-9.0,-64.0,-12.0,-73.0,-9.0,-68.0,-22.0,-65.0,-13.0,-39.0,-47.0,1.0,-34.0,12.0,-36.0,12.0,-31.0,6.0,-34.0,-5.0,-27.0,46.0,-3.0,48.0,3289.73
-72.0,-128.0,11.0,-10.0,14.0,-42.0,-10.0,-32.0,14.0,-42.0,13.0,-22.0,54.0,-48.0,49.0,-23.0,9.0,-51.0,-41.0,44.0,-36.0,28.0,-26.0,10.0,-56.0,42.0,15.0,-47.0,11.0,-36.0,-41.0,-4.0,-27.0,-14.0,-5.0,-24.0,-22.0,-28.0,-21.0,-10.0,-15.0,-29.0,-20.0,-23.0,-16.0,-19.0,-7.0,-30.0,-4.0,14.0,-25.0,7.0,-21.0,16.0,-29.0,14.0,-48.0,-48.0,-53.0,23.0,-59.0,19.0,25.0,-63.0,33.0,-67.0,31.0,-68.0,26.0,-69.0,29.0,-76.0,24.0,-61.0,46.0,-65.0,27.0,-73.0,12.0,16.0,-33.0,-4.0,-25.0,14.0,-43.0,-14.0,-23.0,16.0,-31.0,-21.0,-34.0,-15.0,-27.0,3289.74
-92.0,64.0,10.0,-11.0,38.0,-4.0,58.0,1.0,38.0,-22.0,26.0,21.0,37.0,4.0,42.0,24.0,39.0,12.0,7.0,34.0,-9.0,52.0,-8.0,39.0,-9.0,35.0,50.0,-17.0,40.0,-30.0,-24.0,31.0,-30.0,22.0,24.0,-29.0,3.0,-40.0,4.0,-37.0,-28.0,-2.0,-27.0,-2.0,-30.0,-2.0,-27.0,-8.0,4.0,-6.0,-20.0,-6.0,-29.0,-15.0,-26.0,-22.0,-43.0,-44.0,-55.0,-30.0,-58.0,-34.0,-34.0,-69.0,-26.0,-65.0,-27.0,-66.0,-39.0,-77.0,-33.0,-66.0,-34.0,-71.0,-35.0,-50.0,-32.0,-44.0,-44.0,-35.0,-50.0,-34.0,-38.0,-8.0,-35.0,-18.0,-20.0,-34.0,6.0,-16.0,16.0,-23.0,-4.0,3289.75
-72.0,-128.0,11.0,27.0,-21.0,-2.0,0.0,43.0,-2.0,39.0,13.0,54.0,2.0,57.0,-6.0,27.0,-27.0,49.0,66.0,-2.0,51.0,11.0,39.0,9.0,54.0,31.0,10.0,40.0,28.0,36.0,28.0,30.0,19.0,32.0,29.0,-1.0,32.0,-1.0,25.0,-4.0,-4.0,24.0,-5.0,27.0,-6.0,20.0,-16.0,23.0,-13.0,-11.0,17.0,-10.0,14.0,-10.0,29.0,-14.0,43.0,42.0,44.0,-29.0,52.0,-36.0,-49.0,58.0,-43.0,55.0,-44.0,60.0,-50.0,55.0,-43.0,58.0,-44.0,60.0,-42.0,66.0,-34.0,45.0,-21.0,-32.0,27.0,-28.0,30.0,-29.0,37.0,-10.0,29.0,-5.0,50.0,17.0,3.0,17.0,17.0,3289.75
94.0,-32.0,5.0,12.0,-1.0,22.0,-28.0,0.0,-3.0,34.0,-38.0,52.0,-28.0,31.0,-10.0,34.0,-50.0,35.0,25.0,-21.0,42.0,-41.0,53.0,-29.0,26.0,-23.0,-26.0,36.0,-28.0,46.0,39.0,-13.0,38.0,-4.0,-12.0,22.0,-1.0,32.0,10.0,28.0,23.0,10.0,23.0,6.0,23.0,8.0,28.0,11.0,-8.0,-14.0,2.0,-18.0,5.0,-25.0,12.0,-38.0,20.0,21.0,28.0,-59.0,30.0,-56.0,-56.0,45.0,-56.0,40.0,-66.0,41.0,-60.0,44.0,-56.0,41.0,-56.0,52.0,-36.0,48.0,-29.0,59.0,-21.0,-50.0,29.0,-11.0,20.0,-11.0,26.0,15.0,6.0,-4.0,16.0,0.0,24.0,7.0,2.0,3289.76
98.0,32.0,6.0,-12.0,-16.0,-3.0,-11.0,-2.0,-20.0,-10.0,-19.0,-5.0,-20.0,1.0,-20.0,-1.0,-26.0,1.0,-6.0,-18.0,-6.0,-27.0,-6.0,-11.0,1.0,-14.0,-23.0,2.0,-21.0,1.0,1.0,-23.0,14.0,-10.0,-14.0,16.0,-8.0,17.0,-7.0,11.0,6.0,-17.0,24.0,-13.0,19.0,-10.0,23.0,-3.0,15.0,11.0,-3.0,9.0,-8.0,16.0,-11.0,13.0,-16.0,-16.0,-14.0,1.0,-17.0,-2.0,5.0,-20.0,1.0,-26.0,-2.0,-20.0,-15.0,-22.0,-10.0,-16.0,-15.0,-25.0,-8.0,-16.0,-16.0,-16.0,-17.0,-20.0,-13.0,-14.0,-19.0,-11.0,-1.0,-5.0,-12.0,-6.0,-21.0,-17.0,-7.0,-7.0,-15.0,3289.76
98.0,32.0,6.0,-24.0,-14.0,-16.0,-7.0,-16.0,0.0,-10.0,-19.0,-18.0,-15.0,-14.0,-19.0,1.0,-11.0,-6.0,-15.0,-20.0,-9.0,-17.0,-9.0,-32.0,-3.0,-14.0,-18.0,1.0,-22.0,-4.0,6.0,-18.0,9.0,-21.0,-13.0,24.0,-16.0,13.0,-15.0,20.0,16.0,-6.0,18.0,-4.0,16.0,-1.0,16.0,0.0,-4.0,-2.0,-12.0,-14.0,-20.0,-5.0,-10.0,-7.0,-19.0,3.0,-7.0,-9.0,-6.0,-16.0,-33.0,4.0,-18.0,-7.0,-23.0,-13.0,-19.0,-7.0,-15.0,5.0,-15.0,3.0,-18.0,-1.0,-25.0,-2.0,-23.0,-23.0,7.0,-19.0,6.0,-25.0,15.0,-29.0,9.0,-19.0,1.0,-21.0,3.0,-21.0,-7.0,3289.77
120.0,-128.0,7.0,16.0,-12.0,15.0,-1.0,16.0,-10.0,12.0,-7.0,5.0,-10.0,22.0,-3.0,14.0,3.0,7.0,19.0,-7.0,23.0,-4.0,20.0,-6.0,15.0,-12.0,-3.0,20.0,-3.0,22.0,18.0,2.0,20.0,5.0,14.0,15.0,14.0,18.0,14.0,17.0,11.0,10.0,8.0,21.0,10.0,18.0,7.0,19.0,17.0,9.0,11.0,7.0,5.0,18.0,-4.0,12.0,-1.0,0.0,-6.0,10.0,-5.0,21.0,23.0,-18.0,12.0,-21.0,3.0,-13.0,21.0,-19.0,14.0,-27.0,8.0,-22.0,7.0,-23.0,4.0,-31.0,0.0,6.0,-16.0,1.0,-22.0,9.0,-19.0,5.0,-19.0,-6.0,-24.0,0.0,-10.0,10.0,-14.0,3289.78
-30.0,32.0,14.0,12.0,-2.0,10.0,-14.0,9.0,-3.0,5.0,1.0,14.0,-9.0,21.0,-6.0,20.0,1.0,16.0,18.0,-9.0,22.0,-9.0,15.0,-2.0,22.0,-3.0,3.0,20.0,1.0,22.0,19.0,4.0,17.0,12.0,7.0,14.0,11.0,14.0,15.0,14.0,11.0,18.0,9.0,17.0,12.0,18.0,11.0,22.0,5.0,2.0,6.0,11.0,12.0,13.0,10.0,16.0,7.0,12.0,6.0,21.0,13.0,23.0,23.0,-4.0,20.0,-11.0,23.0,-17.0,24.0,-10.0,22.0,-8.0,18.0,-12.0,13.0,-16.0,15.0,-22.0,12.0,11.0,-20.0,9.0,-23.0,8.0,-20.0,18.0,-19.0,15.0,-17.0,8.0,-11.0,14.0,-10.0,3289.8
-50.0,-32.0,12.0,-2.0,-18.0,0.0,-18.0,4.0,-9.0,3.0,-23.0,-7.0,-16.0,-4.0,-25.0,2.0,-16.0,-1.0,-3.0,-28.0,2.0,-21.0,2.0,-24.0,11.0,-19.0,-21.0,12.0,-20.0,10.0,19.0,-14.0,15.0,-8.0,-13.0,6.0,-11.0,17.0,-7.0,10.0,18.0,3.0,6.0,2.0,11.0,-8.0,19.0,3.0,4.0,8.0,5.0,7.0,9.0,7.0,7.0,13.0,5.0,19.0,11.0,21.0,29.0,19.0,21.0,22.0,23.0,21.0,23.0,15.0,16.0,13.0,31.0,18.0,25.0,8.0,23.0,16.0,24.0,3.0,21.0,16.0,2.0,9.0,13.0,17.0,0.0,8.0,1.0,11.0,2.0,15.0,-6.0,3.0,-6.0,3289.81
-30.0,32.0,14.0,16.0,-4.0,9.0,-11.0,10.0,-11.0,16.0,-9.0,18.0,-17.0,14.0,-12.0,17.0,-16.0,16.0,18.0,-9.0,14.0,-20.0,18.0,-13.0,20.0,-18.0,-6.0,24.0,-4.0,26.0,25.0,-4.0,30.0,3.0,-1.0,15.0,3.0,25.0,11.0,10.0,7.0,1.0,12.0,9.0,19.0,5.0,2.0,16.0,-7.0,-7.0,9.0,-4.0,11.0,-12.0,18.0,-17.0,16.0,23.0,21.0,-18.0,18.0,-10.0,-7.0,38.0,-7.0,32.0,-13.0,31.0,-1.0,32.0,-15.0,29.0,-12.0,19.0,-7.0,36.0,-3.0,32.0,-6.0,6.0,23.0,6.0,29.0,8.0,10.0,11.0,14.0,17.0,13.0,6.0,12.0,14.0,11.0,3289.82
-102.0,-96.0,9.0,-11.0,-19.0,-2.0,-21.0,1.0,-18.0,-2.0,-14.0,-3.0,-21.0,1.0,-22.0,-2.0,-16.0,2.0,-1.0,-20.0,-2.0,-18.0,-8.0,-21.0,0.0,-14.0,-15.0,11.0,-23.0,9.0,10.0,-19.0,12.0,-18.0,-15.0,16.0,-10.0,15.0,-3.0,19.0,19.0,0.0,21.0,0.0,16.0,5.0,17.0,0.0,7.0,8.0,-13.0,7.0,-20.0,3.0,-20.0,0.0,-14.0,-17.0,-22.0,-4.0,-19.0,-6.0,-18.0,-19.0,-12.0,-19.0,-16.0,-17.0,-12.0,-21.0,-19.0,-17.0,-19.0,-14.0,-18.0,-13.0,-24.0,-12.0,-22.0,-22.0,-5.0,-28.0,-8.0,-21.0,-7.0,-22.0,-17.0,-18.0,-7.0,-6.0,-14.0,-20.0,-9.0,3289.83
-82.0,-32.0,10.0,-3.0,17.0,-5.0,16.0,-9.0,16.0,-5.0,14.0,-7.0,22.0,-11.0,15.0,-6.0,18.0,-9.0,-10.0,20.0,-16.0,16.0,-9.0,17.0,-20.0,13.0,10.0,-6.0,13.0,-9.0,-18.0,7.0,-19.0,15.0,10.0,-23.0,6.0,-23.0,8.0,-22.0,-27.0,3.0,-31.0,-5.0,-18.0,-2.0,-21.0,-6.0,-12.0,-10.0,-14.0,-14.0,-9.0,-15.0,-1.0,-15.0,0.0,-2.0,-7.0,-10.0,5.0,-21.0,-19.0,10.0,-17.0,18.0,-10.0,20.0,-8.0,13.0,-12.0,23.0,-1.0,15.0,-5.0,28.0,-3.0,32.0,-5.0,5.0,21.0,4.0,25.0,1.0,20.0,-2.0,26.0,2.0,12.0,-1.0,21.0,-2.0,14.0,3289.83
98.0,32.0,6.0,17.0,-4.0,15.0,9.0,15.0,-3.0,18.0,-2.0,16.0,-4.0,18.0,-8.0,22.0,6.0,19.0,13.0,-2.0,14.0,3.0,22.0,-1.0,17.0,5.0,1.0,17.0,-6.0,17.0,16.0,11.0,18.0,11.0,14.0,13.0,11.0,12.0,10.0,12.0,10.0,20.0,14.0,20.0,4.0,8.0,-1.0,22.0,-10.0,0.0,12.0,-9.0,16.0,-4.0,9.0,8.0,20.0,27.0,14.0,2.0,12.0,13.0,21.0,8.0,18.0,12.0,22.0,6.0,17.0,-4.0,21.0,6.0,21.0,-3.0,22.0,1.0,12.0,-8.0,25.0,15.0,-8.0,19.0,-19.0,26.0,-10.0,22.0,-5.0,17.0,-15.0,17.0,-11.0,14.0,-2.0,3289.84
98.0,32.0,6.0,4.0,13.0,7.0,21.0,-2.0,17.0,-1.0,20.0,-3.0,28.0,8.0,23.0,0.0,17.0,1.0,0.0,16.0,1.0,23.0,3.0,18.0,-5.0,20.0,21.0,-4.0,23.0,-2.0,-5.0,17.0,-13.0,16.0,12.0,-16.0,13.0,-19.0,5.0,-17.0,-10.0,9.0,-23.0,4.0,-20.0,2.0,-25.0,0.0,-15.0,-16.0,3.0,-13.0,10.0,-20.0,8.0,-10.0,9.0,16.0,19.0,-4.0,18.0,-5.0,8.0,11.0,1.0,18.0,8.0,24.0,10.0,20.0,14.0,16.0,15.0,19.0,21.0,17.0,19.0,20.0,14.0,17.0,16.0,21.0,10.0,15.0,12.0,18.0,17.0,14.0,16.0,13.0,9.0,10.0,13.0,3289.84
-51.0,-48.0,12.0,-4.0,-10.0,3.0,-12.0,4.0,-15.0,3.0,-11.0,0.0,-8.0,6.0,-12.0,7.0,-10.0,5.0,8.0,-14.0,1.0,-13.0,2.0,-15.0,6.0,-14.0,-19.0,3.0,-15.0,12.0,13.0,-7.0,10.0,-11.0,-14.0,15.0,-5.0,16.0,-4.0,14.0,13.0,-2.0,19.0,-1.0,12.0,-7.0,15.0,-2.0,11.0,11.0,2.0,5.0,2.0,11.0,0.0,8.0,-2.0,-5.0,-8.0,13.0,-12.0,8.0,5.0,-12.0,2.0,-13.0,3.0,-19.0,-1.0,-16.0,-5.0,-13.0,-4.0,-21.0,-5.0,-14.0,-8.0,-13.0,-4.0,-5.0,-18.0,-11.0,-14.0,-9.0,-17.0,-11.0,-18.0,-6.0,-13.0,-2.0,-15.0,-4.0,-14.0,3289.85
125.0,-48.0,7.0,-7.0,16.0,-1.0,15.0,-6.0,23.0,-1.0,12.0,-15.0,13.0,-8.0,14.0,-11.0,8.0,-17.0,-15.0,11.0,-14.0,14.0,-14.0,14.0,-16.0,11.0,11.0,-14.0,9.0,-19.0,-20.0,4.0,-26.0,11.0,-2.0,-17.0,-4.0,-21.0,-3.0,-23.0,-23.0,-6.0,-22.0,-8.0,-17.0,-3.0,-18.0,-12.0,-12.0,-13.0,-9.0,-15.0,-6.0,-13.0,1.0,-19.0,0.0,11.0,8.0,-14.0,9.0,-20.0,-15.0,11.0,-13.0,20.0,-11.0,21.0,-10.0,19.0,-9.0,14.0,-11.0,23.0,-5.0,21.0,-1.0,19.0,1.0,1.0,25.0,2.0,23.0,0.0,22.0,-7.0,20.0,0.0,20.0,-1.0,31.0,-2.0,17.0,3289.91
94.0,-32.0,5.0,-5.0,-5.0,-24.0,-5.0,-10.0,-4.0,-18.0,-7.0,-14.0,-14.0,-24.0,-2.0,-17.0,-1.0,-26.0,-8.0,-1.0,-18.0,-5.0,-15.0,-9.0,-17.0,-15.0,-8.0,-11.0,-13.0,-10.0,-2.0,-13.0,-2.0,-20.0,-20.0,2.0,-16.0,4.0,-17.0,10.0,6.0,-15.0,8.0,-15.0,10.0,-13.0,6.0,-11.0,-1.0,0.0,-11.0,1.0,-11.0,3.0,-16.0,5.0,-19.0,-23.0,-22.0,9.0,-27.0,9.0,13.0,-22.0,11.0,-28.0,10.0,-26.0,5.0,-30.0,5.0,-23.0,8.0,-24.0,8.0,-29.0,2.0,-16.0,6.0,-1.0,-22.0,-7.0,-15.0,-7.0,-16.0,-7.0,-18.0,-9.0,-28.0,-8.0,-9.0,-9.0,-21.0,3289.92
125.0,-48.0,7.0,8.0,-28.0,29.0,-28.0,9.0,-44.0,1.0,-35.0,-11.0,-23.0,-7.0,-24.0,-10.0,-46.0,-7.0,1.0,-25.0,5.0,-46.0,-1.0,-51.0,29.0,-47.0,-36.0,19.0,-42.0,20.0,25.0,-27.0,33.0,-20.0,-16.0,35.0,-11.0,39.0,-10.0,39.0,30.0,-1.0,33.0,7.0,37.0,4.0,27.0,3.0,14.0,28.0,6.0,29.0,12.0,37.0,13.0,49.0,16.0,30.0,22.0,53.0,27.0,56.0,65.0,41.0,57.0,30.0,58.0,38.0,68.0,26.0,69.0,31.0,56.0,37.0,62.0,26.0,42.0,10.0,49.0,37.0,6.0,30.0,0.0,36.0,-15.0,32.0,2.0,36.0,-45.0,21.0,-16.0,21.0,-5.0,3289.92
-111.0,16.0,9.0,-2.0,-13.0,-11.0,-16.0,-1.0,-18.0,-10.0,-16.0,-15.0,-15.0,-17.0,-18.0,-9.0,-18.0,-21.0,-19.0,-16.0,-28.0,-18.0,-9.0,-22.0,-9.0,-15.0,-14.0,-2.0,-16.0,-10.0,0.0,-21.0,-1.0,-17.0,-31.0,15.0,-17.0,16.0,-20.0,7.0,15.0,-17.0,10.0,-20.0,15.0,-5.0,15.0,-10.0,2.0,8.0,3.0,21.0,-1.0,23.0,4.0,29.0,7.0,3.0,2.0,38.0,10.0,41.0,38.0,7.0,35.0,4.0,39.0,4.0,43.0,8.0,40.0,10.0,21.0,-4.0,27.0,-7.0,26.0,-20.0,24.0,26.0,-15.0,15.0,-19.0,7.0,-14.0,11.0,-15.0,18.0,-27.0,11.0,-12.0,0.0,-12.0,3289.93
-128.0,0.0,8.0,-8.0,-13.0,-10.0,-4.0,-8.0,-25.0,-12.0,-13.0,-11.0,-8.0,-13.0,-15.0,-24.0,-11.0,-13.0,-14.0,-23.0,-8.0,-12.0,-17.0,-28.0,-4.0,-22.0,-20.0,-8.0,-24.0,2.0,5.0,-21.0,5.0,-24.0,-14.0,-1.0,-16.0,11.0,-23.0,7.0,14.0,-2.0,18.0,-22.0,8.0,-6.0,17.0,-4.0,8.0,9.0,-6.0,13.0,-10.0,10.0,-7.0,16.0,-11.0,-11.0,-9.0,29.0,-17.0,28.0,28.0,-9.0,26.0,-9.0,42.0,-14.0,34.0,-14.0,28.0,5.0,36.0,-17.0,27.0,-12.0,10.0,-21.0,14.0,18.0,-18.0,5.0,-27.0,13.0,-22.0,-5.0,-13.0,12.0,-13.0,2.0,-20.0,-2.0,-9.0,3289.93
94.0,-32.0,5.0,30.0,-12.0,-8.0,-40.0,20.0,-42.0,20.0,-18.0,38.0,-49.0,2.0,-39.0,1.0,-23.0,14.0,21.0,-23.0,15.0,-31.0,14.0,-45.0,34.0,-33.0,-20.0,35.0,-45.0,23.0,36.0,-15.0,39.0,-7.0,-12.0,35.0,-3.0,39.0,6.0,32.0,35.0,12.0,29.0,9.0,29.0,18.0,22.0,17.0,13.0,9.0,28.0,20.0,31.0,7.0,33.0,22.0,42.0,41.0,47.0,30.0,53.0,36.0,47.0,65.0,27.0,62.0,29.0,51.0,34.0,44.0,42.0,61.0,40.0,54.0,42.0,51.0,28.0,38.0,29.0,32.0,34.0,52.0,10.0,22.0,14.0,31.0,17.0,30.0,27.0,34.0,-7.0,30.0,-21.0,3289.94
94.0,-32.0,5.0,34.0,29.0,33.0,10.0,46.0,4.0,46.0,18.0,59.0,5.0,28.0,43.0,55.0,9.0,46.0,57.0,-2.0,46.0,21.0,25.0,28.0,37.0,9.0,26.0,19.0,28.0,25.0,12.0,31.0,15.0,33.0,25.0,8.0,34.0,-9.0,38.0,-12.0,-12.0,30.0,-12.0,31.0,-15.0,28.0,-9.0,35.0,-19.0,-20.0,7.0,-35.0,20.0,-35.0,21.0,-40.0,14.0,21.0,31.0,-56.0,24.0,-56.0,-64.0,28.0,-60.0,17.0,-69.0,27.0,-60.0,23.0,-57.0,37.0,-60.0,23.0,-41.0,30.0,-21.0,44.0,-36.0,-11.0,35.0,-35.0,46.0,-12.0,42.0,11.0,26.0,-3.0,31.0,4.0,50.0,2.0,42.0,3289.94
98.0,32.0,6.0,12.0,-21.0,15.0,-14.0,10.0,-11.0,7.0,-13.0,11.0,-8.0,14.0,-17.0,17.0,-4.0,6.0,11.0,-11.0,23.0,-16.0,13.0,-20.0,9.0,-18.0,-17.0,15.0,-15.0,17.0,11.0,-14.0,19.0,-15.0,8.0,23.0,-1.0,18.0,4.0,25.0,15.0,3.0,12.0,9.0,23.0,14.0,19.0,13.0,8.0,14.0,13.0,9.0,8.0,10.0,3.0,21.0,4.0,3.0,-6.0,16.0,0.0,16.0,11.0,-14.0,13.0,-16.0,14.0,-17.0,3.0,-24.0,10.0,-22.0,15.0,-28.0,12.0,-27.0,9.0,-27.0,10.0,-1.0,-18.0,2.0,-31.0,7.0,-22.0,-8.0,-20.0,-7.0,-23.0,2.0,-16.0,-1.0,-15.0,3289.95
98.0,32.0,6.0,-1.0,18.0,-3.0,16.0,-4.0,19.0,-10.0,23.0,-7.0,15.0,-13.0,10.0,-12.0,8.0,-19.0,-10.0,17.0,-10.0,21.0,-11.0,14.0,-7.0,18.0,14.0,-24.0,13.0,-22.0,-22.0,12.0,-19.0,11.0,-1.0,-18.0,1.0,-18.0,-7.0,-22.0,-20.0,-9.0,-20.0,-8.0,-19.0,-11.0,-16.0,-13.0,-15.0,-22.0,-4.0,-13.0,-2.0,-13.0,4.0,-24.0,5.0,10.0,16.0,-13.0,18.0,-1.0,-12.0,17.0,-3.0,29.0,0.0,28.0,3.0,27.0,2.0,26.0,-1.0,24.0,1.0,21.0,11.0,18.0,8.0,18.0,28.0,18.0,20.0,11.0,18.0,10.0,14.0,1.0,20.0,5.0,14.0,10.0,20.0,3289.96
90.0,-96.0,5.0,-8.0,9.0,-21.0,-1.0,0.0,10.0,-7.0,4.0,-11.0,7.0,-21.0,10.0,-13.0,6.0,-26.0,-15.0,0.0,-17.0,6.0,-23.0,2.0,-19.0,-2.0,7.0,-18.0,1.0,-19.0,-19.0,-3.0,-21.0,-3.0,-10.0,-12.0,-7.0,-13.0,-16.0,-14.0,-15.0,-15.0,-14.0,-14.0,-12.0,-7.0,-13.0,-12.0,-5.0,-6.0,-16.0,-6.0,-14.0,-11.0,-7.0,-8.0,-11.0,-7.0,-3.0,-19.0,0.0,-15.0,-20.0,4.0,-14.0,2.0,-20.0,8.0,-20.0,6.0,-21.0,12.0,-14.0,11.0,-12.0,14.0,-12.0,17.0,-9.0,-16.0,17.0,-3.0,18.0,-8.0,19.0,-15.0,24.0,-11.0,21.0,-15.0,0.0,-12.0,14.0,3289.96
98.0,32.0,6.0,17.0,-7.0,16.0,1.0,10.0,4.0,14.0,3.0,10.0,1.0,11.0,2.0,21.0,0.0,19.0,17.0,10.0,15.0,2.0,17.0,8.0,12.0,6.0,8.0,15.0,10.0,15.0,12.0,7.0,9.0,18.0,13.0,8.0,17.0,5.0,18.0,-3.0,-3.0,22.0,-3.0,26.0,4.0,24.0,-5.0,18.0,3.0,6.0,11.0,5.0,9.0,13.0,9.0,13.0,7.0,8.0,8.0,13.0,7.0,15.0,16.0,-1.0,20.0,-3.0,18.0,-7.0,18.0,-8.0,20.0,-14.0,15.0,-8.0,24.0,-11.0,13.0,-15.0,14.0,17.0,-14.0,16.0,-16.0,22.0,-15.0,10.0,-17.0,4.0,-8.0,18.0,-7.0,13.0,-16.0,3289.98
