subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_12,subcarrier_13,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_42,subcarrier_43,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_94,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_103,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-127.0,25.0,-10.0,-1.0,-4.0,-4.0,2.0,1.0,-1.0,-2.0,4.0,-5.0,15.0,-9.0,13.0,3.0,19.0,4.0,19.0,-3.0,23.0,24.0,3.0,23.0,-1.0,25.0,7.0,22.0,0.0,28.0,13.0,22.0,8.0,18.0,15.0,11.0,19.0,5.0,15.0,4.0,16.0,0.0,14.0,8.0,-9.0,0.0,-12.0,1.0,-13.0,6.0,-10.0,2.0,-8.0,-7.0,-18.0,-12.0,-19.0,-11.0,-17.0,-6.0,-11.0,-13.0,-20.0,-22.0,-25.0,-25.0,-24.0,-27.0,-18.0,-26.0,-17.0,-19.0,-22.0,-34.0,-19.0,-21.0,-25.0,-14.0,-20.0,-7.0,-19.0,-13.0,-18.0,-13.0,-17.0,-6.0,-15.0,-5.0,2121.26
-32.0,9.0,6.0,-5.0,8.0,5.0,-1.0,-2.0,6.0,4.0,-4.0,7.0,2.0,9.0,-3.0,22.0,-9.0,13.0,-5.0,19.0,-10.0,-9.0,19.0,-11.0,18.0,-13.0,19.0,-14.0,23.0,-16.0,18.0,-20.0,17.0,-13.0,-20.0,6.0,4.0,-16.0,4.0,-18.0,-1.0,-12.0,-3.0,3.0,12.0,1.0,8.0,4.0,10.0,6.0,2.0,11.0,10.0,15.0,11.0,15.0,9.0,12.0,9.0,13.0,23.0,20.0,6.0,24.0,4.0,4.0,5.0,28.0,4.0,31.0,4.0,32.0,-1.0,27.0,-12.0,29.0,27.0,-3.0,19.0,-10.0,21.0,-7.0,25.0,-17.0,21.0,-15.0,16.0,-6.0,2121.26
-32.0,9.0,-3.0,-13.0,4.0,4.0,-6.0,-3.0,7.0,-2.0,9.0,12.0,12.0,9.0,6.0,10.0,10.0,15.0,5.0,11.0,13.0,16.0,21.0,18.0,20.0,11.0,13.0,17.0,16.0,6.0,15.0,9.0,19.0,2.0,1.0,25.0,20.0,-4.0,16.0,-7.0,14.0,-11.0,11.0,9.0,5.0,10.0,-2.0,13.0,2.0,7.0,-6.0,16.0,-10.0,11.0,-4.0,11.0,-9.0,14.0,-13.0,17.0,12.0,14.0,-17.0,14.0,-20.0,-23.0,-25.0,11.0,-26.0,8.0,-25.0,11.0,-31.0,10.0,-28.0,11.0,3.0,-27.0,2.0,-27.0,3.0,-21.0,-1.0,-27.0,-2.0,-27.0,3.0,-11.0,2121.27
32.0,6.0,-7.0,5.0,-7.0,0.0,-11.0,-8.0,1.0,-3.0,-1.0,-17.0,-7.0,-16.0,-2.0,-27.0,-5.0,-18.0,0.0,-24.0,1.0,0.0,-24.0,10.0,-24.0,-2.0,-29.0,0.0,-28.0,4.0,-27.0,7.0,-24.0,9.0,5.0,-20.0,-16.0,17.0,-16.0,13.0,-11.0,20.0,-1.0,3.0,-12.0,-6.0,-8.0,-5.0,-10.0,-8.0,-10.0,-12.0,-6.0,-22.0,-4.0,-19.0,-4.0,-25.0,-1.0,-27.0,-21.0,-29.0,3.0,-29.0,5.0,8.0,14.0,-32.0,14.0,-30.0,12.0,-36.0,17.0,-27.0,15.0,-29.0,-24.0,17.0,-24.0,20.0,-30.0,19.0,-23.0,11.0,-18.0,14.0,-23.0,13.0,2121.27
-32.0,11.0,-18.0,11.0,-12.0,-16.0,26.0,-24.0,-23.0,11.0,-25.0,7.0,-28.0,22.0,-21.0,17.0,-22.0,19.0,-21.0,24.0,-19.0,-17.0,17.0,-12.0,13.0,-21.0,7.0,-11.0,12.0,-12.0,11.0,-14.0,10.0,-9.0,-6.0,6.0,0.0,0.0,-3.0,2.0,-1.0,6.0,-5.0,22.0,-19.0,23.0,-17.0,21.0,-17.0,23.0,-18.0,27.0,-19.0,22.0,-16.0,22.0,-16.0,21.0,-14.0,21.0,23.0,16.0,-4.0,12.0,-7.0,-4.0,-2.0,9.0,-1.0,4.0,3.0,-6.0,-6.0,-3.0,-1.0,-8.0,-9.0,4.0,-6.0,7.0,-5.0,2.0,-16.0,8.0,-17.0,8.0,-17.0,9.0,2121.28
32.0,13.0,19.0,26.0,19.0,8.0,29.0,21.0,16.0,64.0,11.0,63.0,17.0,44.0,26.0,47.0,12.0,34.0,18.0,37.0,15.0,24.0,41.0,14.0,31.0,18.0,33.0,15.0,34.0,22.0,32.0,14.0,15.0,-2.0,10.0,6.0,1.0,-2.0,0.0,-1.0,-6.0,-5.0,-29.0,-37.0,-54.0,-24.0,-55.0,-35.0,-50.0,-33.0,-59.0,-30.0,-58.0,-35.0,-59.0,-22.0,-49.0,-25.0,-55.0,-21.0,-22.0,-13.0,-39.0,-14.0,-31.0,-30.0,-25.0,-4.0,-3.0,0.0,1.0,1.0,5.0,4.0,14.0,7.0,15.0,26.0,2.0,26.0,17.0,40.0,14.0,29.0,-6.0,21.0,30.0,44.0,2121.29
-48.0,8.0,-43.0,-23.0,-57.0,-30.0,11.0,-57.0,-54.0,-21.0,-62.0,-10.0,-34.0,15.0,-56.0,18.0,-60.0,-2.0,-38.0,6.0,-64.0,-51.0,16.0,-44.0,3.0,-39.0,10.0,-31.0,-4.0,-32.0,9.0,-21.0,6.0,-16.0,-13.0,-1.0,3.0,3.0,-5.0,17.0,-1.0,23.0,0.0,49.0,31.0,53.0,33.0,56.0,32.0,55.0,40.0,55.0,39.0,56.0,31.0,44.0,30.0,47.0,32.0,54.0,33.0,32.0,18.0,21.0,15.0,13.0,10.0,5.0,4.0,5.0,16.0,-9.0,12.0,-9.0,6.0,-3.0,-4.0,5.0,-24.0,-14.0,-18.0,13.0,-34.0,-12.0,-30.0,-24.0,-31.0,1.0,2121.29
16.0,10.0,-45.0,34.0,-51.0,-61.0,-5.0,-58.0,-61.0,9.0,-59.0,19.0,-44.0,9.0,-75.0,3.0,-35.0,14.0,-52.0,2.0,-56.0,-68.0,10.0,-50.0,12.0,-33.0,13.0,-32.0,6.0,-30.0,7.0,-18.0,-1.0,-16.0,0.0,7.0,3.0,-4.0,0.0,9.0,4.0,22.0,4.0,52.0,-37.0,50.0,-36.0,53.0,-37.0,43.0,-37.0,56.0,-40.0,49.0,-35.0,46.0,-33.0,53.0,-30.0,45.0,47.0,38.0,-18.0,25.0,-4.0,-8.0,-8.0,13.0,5.0,1.0,-4.0,-3.0,0.0,-16.0,4.0,-24.0,-14.0,12.0,-11.0,24.0,-18.0,-5.0,-21.0,9.0,-49.0,-6.0,-37.0,16.0,2121.3
-32.0,5.0,-35.0,-29.0,-42.0,-41.0,-33.0,-43.0,-56.0,-26.0,-54.0,-37.0,-57.0,-29.0,-52.0,-34.0,-54.0,-30.0,-51.0,-27.0,-56.0,-53.0,-18.0,-45.0,-24.0,-42.0,-15.0,-33.0,-15.0,-29.0,-20.0,-20.0,-10.0,-15.0,-5.0,-9.0,4.0,-4.0,-6.0,11.0,6.0,6.0,15.0,54.0,32.0,50.0,34.0,53.0,37.0,52.0,36.0,55.0,34.0,51.0,30.0,54.0,40.0,46.0,30.0,43.0,36.0,34.0,29.0,19.0,25.0,15.0,6.0,15.0,8.0,4.0,0.0,-2.0,2.0,-6.0,0.0,-9.0,-9.0,-4.0,-11.0,-17.0,-22.0,-24.0,-32.0,-19.0,-26.0,-25.0,-36.0,-30.0,2121.3
-32.0,5.0,8.0,-28.0,9.0,0.0,-28.0,-1.0,6.0,-35.0,3.0,-43.0,8.0,-32.0,0.0,-33.0,3.0,-32.0,1.0,-31.0,-1.0,2.0,-32.0,-3.0,-29.0,2.0,-24.0,1.0,-21.0,-3.0,-21.0,3.0,-14.0,5.0,-7.0,-7.0,0.0,2.0,6.0,-2.0,8.0,-7.0,8.0,0.0,34.0,-1.0,36.0,-1.0,36.0,0.0,34.0,-6.0,38.0,0.0,36.0,-10.0,36.0,-4.0,31.0,-3.0,-8.0,-6.0,21.0,-2.0,17.0,13.0,10.0,-2.0,6.0,-5.0,6.0,-7.0,5.0,5.0,-6.0,4.0,5.0,-11.0,2.0,-13.0,-2.0,-10.0,4.0,-18.0,2.0,-14.0,-3.0,-19.0,2121.31
-32.0,5.0,-14.0,-22.0,-16.0,-23.0,-20.0,-19.0,-23.0,-24.0,-27.0,-26.0,-27.0,-24.0,-25.0,-23.0,-28.0,-30.0,-25.0,-22.0,-23.0,-26.0,-19.0,-22.0,-16.0,-24.0,-8.0,-27.0,-14.0,-11.0,-7.0,-14.0,-8.0,-9.0,-12.0,-6.0,-1.0,0.0,2.0,7.0,10.0,4.0,4.0,27.0,23.0,30.0,21.0,28.0,23.0,29.0,22.0,22.0,22.0,23.0,18.0,28.0,22.0,26.0,22.0,24.0,20.0,13.0,14.0,12.0,17.0,13.0,6.0,0.0,5.0,4.0,2.0,6.0,-4.0,-6.0,-4.0,-8.0,-16.0,-15.0,-8.0,-15.0,-6.0,-13.0,-12.0,-16.0,-17.0,-9.0,-14.0,-18.0,2121.31
-32.0,5.0,10.0,-21.0,12.0,15.0,-24.0,13.0,7.0,-24.0,8.0,-29.0,17.0,-32.0,7.0,-29.0,6.0,-29.0,10.0,-31.0,10.0,6.0,-28.0,6.0,-24.0,9.0,-22.0,4.0,-19.0,4.0,-12.0,4.0,-15.0,0.0,2.0,-8.0,-2.0,-3.0,2.0,0.0,3.0,-4.0,13.0,-6.0,31.0,-8.0,36.0,-9.0,34.0,-5.0,30.0,-13.0,35.0,-6.0,31.0,-10.0,33.0,-13.0,29.0,-15.0,-11.0,-5.0,16.0,-5.0,12.0,7.0,4.0,-8.0,8.0,-2.0,3.0,-1.0,-2.0,-2.0,-5.0,3.0,4.0,-8.0,9.0,-9.0,9.0,-15.0,5.0,-14.0,7.0,-19.0,7.0,-15.0,2121.32
32.0,6.0,10.0,-8.0,1.0,-1.0,-3.0,5.0,2.0,1.0,1.0,12.0,3.0,22.0,-6.0,19.0,8.0,25.0,-7.0,22.0,4.0,2.0,25.0,-8.0,33.0,-7.0,21.0,-8.0,26.0,-17.0,29.0,-13.0,28.0,-12.0,-20.0,18.0,16.0,-17.0,11.0,-23.0,5.0,-18.0,-2.0,-1.0,12.0,2.0,7.0,7.0,6.0,9.0,6.0,13.0,9.0,14.0,9.0,23.0,10.0,23.0,8.0,29.0,27.0,29.0,3.0,27.0,9.0,-2.0,13.0,32.0,-7.0,36.0,-1.0,26.0,-14.0,31.0,-14.0,25.0,24.0,-10.0,23.0,-22.0,20.0,-7.0,20.0,-10.0,13.0,-12.0,12.0,-11.0,2121.35
-32.0,5.0,22.0,12.0,28.0,20.0,8.0,26.0,26.0,3.0,27.0,4.0,29.0,0.0,26.0,9.0,27.0,11.0,26.0,-6.0,38.0,26.0,-1.0,29.0,-9.0,23.0,8.0,24.0,-1.0,18.0,-2.0,14.0,-6.0,2.0,0.0,5.0,-8.0,-11.0,-1.0,-3.0,-8.0,-13.0,5.0,-24.0,-13.0,-31.0,-16.0,-26.0,-14.0,-27.0,-16.0,-26.0,-15.0,-31.0,-17.0,-23.0,-21.0,-19.0,-13.0,-26.0,-9.0,-13.0,-19.0,2.0,-9.0,2.0,-8.0,-14.0,-10.0,-10.0,-2.0,6.0,12.0,5.0,5.0,2.0,2.0,-2.0,11.0,-6.0,11.0,16.0,9.0,5.0,13.0,8.0,24.0,5.0,2121.37
-32.0,5.0,2.0,18.0,2.0,8.0,18.0,2.0,9.0,25.0,8.0,25.0,4.0,23.0,7.0,23.0,11.0,14.0,7.0,22.0,16.0,8.0,18.0,4.0,18.0,7.0,14.0,12.0,12.0,12.0,7.0,9.0,10.0,-9.0,-2.0,-5.0,7.0,4.0,-13.0,0.0,-7.0,1.0,-20.0,-15.0,-23.0,-10.0,-22.0,-13.0,-20.0,-16.0,-27.0,-13.0,-29.0,-16.0,-23.0,-13.0,-20.0,-13.0,-19.0,-21.0,-6.0,-10.0,-23.0,2.0,-25.0,-12.0,-8.0,8.0,-10.0,2.0,-6.0,0.0,9.0,0.0,7.0,5.0,-11.0,14.0,9.0,12.0,11.0,20.0,3.0,20.0,4.0,23.0,3.0,13.0,2121.38
81.0,31.0,-17.0,-15.0,-18.0,-18.0,-14.0,-20.0,-23.0,-14.0,-23.0,-14.0,-25.0,-18.0,-20.0,-12.0,-23.0,-14.0,-19.0,-1.0,-23.0,-22.0,1.0,-18.0,-12.0,-23.0,1.0,-13.0,-10.0,-11.0,-2.0,-15.0,-8.0,4.0,-5.0,-4.0,-1.0,2.0,-2.0,5.0,-7.0,12.0,7.0,20.0,22.0,22.0,14.0,18.0,18.0,24.0,15.0,18.0,21.0,24.0,20.0,19.0,15.0,27.0,14.0,17.0,24.0,7.0,17.0,20.0,10.0,12.0,4.0,9.0,2.0,-10.0,1.0,4.0,-4.0,-1.0,7.0,-7.0,-1.0,-8.0,-6.0,-14.0,-5.0,1.0,-8.0,-4.0,-14.0,-10.0,-11.0,-13.0,2121.39
-110.0,32.0,35.0,-47.0,22.0,35.0,-56.0,19.0,3.0,-51.0,29.0,-58.0,25.0,-66.0,22.0,-41.0,15.0,-73.0,27.0,-57.0,32.0,11.0,-46.0,15.0,-50.0,7.0,-39.0,4.0,-39.0,0.0,-38.0,-6.0,-20.0,-1.0,4.0,-11.0,5.0,-4.0,6.0,2.0,10.0,5.0,30.0,-50.0,26.0,-57.0,25.0,-58.0,27.0,-62.0,26.0,-62.0,35.0,-47.0,20.0,-51.0,38.0,-53.0,32.0,-52.0,-47.0,-30.0,9.0,-18.0,7.0,5.0,5.0,2.0,10.0,-8.0,-8.0,-6.0,-2.0,-5.0,-2.0,0.0,11.0,-35.0,23.0,-36.0,30.0,-24.0,48.0,-28.0,22.0,-21.0,35.0,-37.0,2121.39
-79.0,16.0,-39.0,15.0,-58.0,-63.0,23.0,-46.0,-57.0,36.0,-75.0,25.0,-53.0,19.0,-74.0,22.0,-60.0,24.0,-67.0,31.0,-50.0,-46.0,15.0,-63.0,19.0,-37.0,18.0,-42.0,18.0,-26.0,16.0,-22.0,14.0,-11.0,-5.0,6.0,5.0,12.0,0.0,13.0,2.0,24.0,-6.0,59.0,-18.0,58.0,-18.0,63.0,-17.0,62.0,-22.0,59.0,-14.0,62.0,-8.0,61.0,-12.0,50.0,-10.0,51.0,51.0,36.0,-3.0,35.0,7.0,-4.0,-1.0,10.0,11.0,10.0,6.0,-5.0,2.0,-15.0,1.0,-3.0,-24.0,-5.0,-17.0,7.0,-13.0,-3.0,-23.0,1.0,-48.0,-5.0,-25.0,-2.0,2121.4
-15.0,17.0,-56.0,5.0,-56.0,-50.0,-26.0,-65.0,-82.0,2.0,-40.0,29.0,-50.0,15.0,-66.0,0.0,-46.0,24.0,-69.0,13.0,-55.0,-44.0,6.0,-49.0,10.0,-46.0,14.0,-34.0,12.0,-31.0,8.0,-28.0,5.0,-21.0,-7.0,7.0,-1.0,10.0,-7.0,18.0,2.0,21.0,-6.0,56.0,-9.0,57.0,-6.0,66.0,-6.0,60.0,-11.0,64.0,-4.0,60.0,-1.0,56.0,-6.0,60.0,-1.0,50.0,56.0,35.0,8.0,30.0,3.0,5.0,-2.0,5.0,16.0,10.0,8.0,-13.0,4.0,-2.0,-11.0,-12.0,-33.0,4.0,-36.0,-7.0,-43.0,-11.0,-36.0,-11.0,-31.0,-6.0,-32.0,-10.0,2121.4
-48.0,12.0,-20.0,-25.0,-12.0,-21.0,-61.0,3.0,-34.0,-28.0,-25.0,-75.0,-36.0,-36.0,-19.0,-58.0,-41.0,-69.0,-36.0,-50.0,-31.0,-39.0,-28.0,-32.0,-35.0,-32.0,-25.0,-17.0,-29.0,-15.0,-20.0,-7.0,-16.0,-16.0,-4.0,8.0,3.0,3.0,13.0,13.0,10.0,17.0,21.0,30.0,54.0,32.0,53.0,28.0,59.0,32.0,55.0,33.0,63.0,32.0,54.0,31.0,55.0,25.0,47.0,21.0,15.0,8.0,32.0,4.0,26.0,25.0,14.0,7.0,-1.0,-7.0,4.0,-13.0,0.0,-3.0,12.0,-18.0,-6.0,-21.0,1.0,-15.0,-12.0,-30.0,3.0,-16.0,-3.0,-46.0,-10.0,-27.0,2121.41
-32.0,5.0,-26.0,-47.0,-51.0,-28.0,-53.0,-39.0,-43.0,-28.0,-55.0,-17.0,-37.0,-26.0,-45.0,-22.0,-49.0,-17.0,-75.0,-18.0,-51.0,-57.0,-24.0,-43.0,-28.0,-50.0,-11.0,-42.0,-6.0,-24.0,-9.0,-21.0,6.0,-7.0,-6.0,8.0,7.0,6.0,8.0,8.0,0.0,25.0,10.0,30.0,50.0,30.0,57.0,32.0,51.0,36.0,59.0,32.0,53.0,34.0,57.0,35.0,59.0,40.0,42.0,27.0,20.0,16.0,33.0,16.0,36.0,22.0,21.0,1.0,16.0,-6.0,8.0,1.0,3.0,-10.0,-3.0,-25.0,-16.0,0.0,-17.0,-13.0,-8.0,-3.0,-24.0,-17.0,-32.0,-37.0,-47.0,-52.0,2121.41
-32.0,5.0,16.0,-46.0,9.0,22.0,-52.0,14.0,17.0,-53.0,17.0,-63.0,15.0,-58.0,19.0,-61.0,10.0,-66.0,10.0,-61.0,11.0,9.0,-53.0,8.0,-45.0,13.0,-50.0,3.0,-38.0,-4.0,-34.0,7.0,-14.0,0.0,-4.0,-8.0,3.0,-6.0,9.0,-1.0,13.0,-14.0,23.0,-10.0,61.0,-9.0,60.0,-8.0,57.0,-9.0,63.0,-12.0,65.0,-5.0,62.0,-17.0,63.0,-19.0,60.0,-13.0,-18.0,-13.0,30.0,-9.0,27.0,25.0,18.0,-9.0,7.0,-1.0,3.0,-12.0,-2.0,0.0,-4.0,6.0,13.0,-10.0,6.0,-24.0,8.0,-24.0,19.0,-26.0,15.0,-30.0,13.0,-35.0,2121.42
64.0,7.0,25.0,-5.0,23.0,26.0,-12.0,24.0,31.0,-10.0,28.0,-14.0,26.0,-19.0,23.0,-14.0,23.0,-17.0,21.0,-14.0,21.0,17.0,-19.0,20.0,-17.0,16.0,-14.0,10.0,-14.0,8.0,-11.0,5.0,-12.0,7.0,2.0,-6.0,-1.0,-4.0,3.0,-9.0,4.0,-12.0,6.0,-32.0,7.0,-34.0,3.0,-35.0,3.0,-39.0,7.0,-31.0,3.0,-31.0,7.0,-33.0,1.0,-31.0,3.0,-28.0,-24.0,-17.0,2.0,-11.0,-1.0,-1.0,-3.0,-5.0,-4.0,-6.0,-4.0,-2.0,-4.0,3.0,-6.0,2.0,10.0,-6.0,9.0,-5.0,13.0,-4.0,17.0,-7.0,18.0,-3.0,19.0,-3.0,2121.43
-96.0,5.0,3.0,-11.0,4.0,4.0,2.0,-6.0,11.0,5.0,3.0,6.0,6.0,16.0,4.0,12.0,6.0,13.0,-3.0,22.0,4.0,3.0,29.0,0.0,30.0,8.0,33.0,4.0,30.0,4.0,32.0,-1.0,27.0,-6.0,-12.0,13.0,17.0,-13.0,13.0,-14.0,13.0,-18.0,2.0,2.0,8.0,7.0,7.0,5.0,3.0,12.0,3.0,9.0,5.0,13.0,6.0,12.0,1.0,17.0,9.0,21.0,20.0,34.0,-8.0,25.0,-6.0,-10.0,-7.0,24.0,-9.0,32.0,-13.0,29.0,-10.0,24.0,-15.0,17.0,28.0,-8.0,16.0,-15.0,23.0,-13.0,13.0,-18.0,21.0,-13.0,12.0,-17.0,2121.43
64.0,9.0,-3.0,1.0,-3.0,3.0,-8.0,1.0,2.0,-1.0,-1.0,-12.0,-5.0,-14.0,1.0,-8.0,8.0,-16.0,6.0,-13.0,2.0,6.0,-13.0,21.0,-26.0,20.0,-19.0,10.0,-20.0,21.0,-14.0,19.0,-15.0,21.0,18.0,-1.0,-1.0,17.0,5.0,17.0,3.0,9.0,3.0,0.0,-8.0,0.0,-8.0,-4.0,-15.0,-8.0,-15.0,-7.0,0.0,-11.0,-9.0,-17.0,-19.0,-18.0,-19.0,-19.0,-16.0,-29.0,-9.0,-32.0,-15.0,-18.0,-6.0,-29.0,-9.0,-27.0,0.0,-25.0,-7.0,-29.0,-1.0,-23.0,-25.0,1.0,-27.0,2.0,-19.0,7.0,-16.0,4.0,-18.0,1.0,-4.0,7.0,2121.44
-31.0,21.0,3.0,-6.0,-2.0,5.0,-10.0,8.0,9.0,-10.0,20.0,-3.0,15.0,0.0,14.0,-2.0,23.0,-8.0,17.0,-4.0,15.0,24.0,1.0,21.0,-4.0,17.0,1.0,23.0,6.0,21.0,3.0,17.0,9.0,12.0,15.0,8.0,13.0,12.0,13.0,6.0,16.0,4.0,14.0,9.0,-1.0,13.0,-4.0,9.0,-7.0,12.0,-8.0,1.0,-4.0,12.0,-10.0,3.0,-12.0,11.0,-22.0,6.0,3.0,7.0,-26.0,2.0,-21.0,-24.0,-24.0,-6.0,-23.0,-7.0,-29.0,-6.0,-31.0,-16.0,-23.0,-5.0,-8.0,-21.0,-5.0,-25.0,-10.0,-11.0,-18.0,-21.0,-12.0,-21.0,-3.0,-10.0,2121.44
-95.0,20.0,19.0,3.0,9.0,-4.0,15.0,5.0,4.0,-3.0,-7.0,15.0,3.0,14.0,4.0,33.0,-1.0,20.0,-9.0,14.0,-1.0,-7.0,19.0,-8.0,28.0,-15.0,23.0,-11.0,18.0,-12.0,16.0,-11.0,18.0,-11.0,-12.0,22.0,11.0,-15.0,9.0,-22.0,8.0,-14.0,0.0,-5.0,8.0,-4.0,6.0,0.0,7.0,7.0,10.0,9.0,6.0,12.0,11.0,14.0,15.0,21.0,14.0,18.0,18.0,22.0,12.0,22.0,12.0,10.0,10.0,33.0,4.0,32.0,11.0,30.0,-1.0,27.0,-2.0,27.0,23.0,0.0,33.0,1.0,27.0,-6.0,24.0,-5.0,18.0,-10.0,12.0,-13.0,2121.45
-64.0,6.0,8.0,0.0,7.0,8.0,1.0,7.0,4.0,15.0,4.0,11.0,-3.0,9.0,8.0,17.0,4.0,16.0,-2.0,17.0,-2.0,-4.0,18.0,-8.0,20.0,-1.0,20.0,-1.0,22.0,-4.0,19.0,-7.0,20.0,-7.0,-13.0,9.0,12.0,-20.0,9.0,-17.0,6.0,-14.0,4.0,2.0,8.0,4.0,7.0,3.0,3.0,4.0,4.0,10.0,4.0,14.0,3.0,12.0,11.0,18.0,-3.0,20.0,22.0,23.0,4.0,25.0,-4.0,0.0,-6.0,28.0,-9.0,23.0,-4.0,28.0,-11.0,19.0,-10.0,20.0,16.0,-13.0,20.0,-10.0,20.0,-15.0,8.0,-11.0,13.0,-9.0,12.0,-7.0,2121.45
-31.0,21.0,-17.0,-16.0,-19.0,-18.0,-18.0,-22.0,-26.0,-17.0,-29.0,-12.0,-27.0,-17.0,-27.0,-14.0,-27.0,-9.0,-28.0,-13.0,-28.0,-28.0,-8.0,-25.0,-8.0,-24.0,-6.0,-20.0,-5.0,-20.0,-1.0,-12.0,-1.0,-8.0,-8.0,1.0,3.0,2.0,4.0,4.0,3.0,10.0,8.0,16.0,28.0,11.0,31.0,12.0,31.0,14.0,30.0,16.0,30.0,13.0,31.0,13.0,24.0,12.0,27.0,11.0,9.0,6.0,17.0,6.0,15.0,12.0,5.0,-1.0,2.0,1.0,0.0,-6.0,2.0,-3.0,0.0,-9.0,-9.0,-9.0,-9.0,-6.0,-11.0,-9.0,-14.0,-13.0,-15.0,-14.0,-11.0,-15.0,2121.48
-95.0,20.0,-15.0,15.0,-21.0,-21.0,22.0,-18.0,-19.0,21.0,-19.0,25.0,-20.0,25.0,-22.0,25.0,-20.0,26.0,-20.0,23.0,-18.0,-16.0,22.0,-11.0,23.0,-13.0,17.0,-11.0,20.0,-7.0,14.0,-4.0,12.0,-2.0,-6.0,3.0,1.0,4.0,0.0,5.0,-5.0,10.0,-8.0,19.0,-27.0,23.0,-22.0,25.0,-26.0,24.0,-28.0,21.0,-23.0,22.0,-24.0,25.0,-21.0,21.0,-21.0,18.0,19.0,14.0,-10.0,13.0,-7.0,-7.0,-4.0,6.0,0.0,2.0,2.0,-3.0,4.0,-5.0,9.0,-2.0,-8.0,8.0,-7.0,11.0,-15.0,12.0,-11.0,14.0,-14.0,5.0,-11.0,13.0,2121.48
-64.0,6.0,20.0,-5.0,22.0,16.0,-10.0,27.0,26.0,-12.0,26.0,-15.0,27.0,-14.0,25.0,-19.0,29.0,-16.0,23.0,-19.0,22.0,20.0,-14.0,20.0,-16.0,17.0,-15.0,18.0,-12.0,15.0,-9.0,12.0,-11.0,7.0,3.0,-6.0,-2.0,-2.0,-3.0,-12.0,0.0,-14.0,8.0,-27.0,10.0,-33.0,11.0,-30.0,10.0,-29.0,14.0,-31.0,11.0,-28.0,4.0,-30.0,10.0,-28.0,10.0,-25.0,-25.0,-19.0,3.0,-12.0,-1.0,0.0,2.0,-5.0,-7.0,0.0,-3.0,0.0,-2.0,-1.0,-2.0,5.0,7.0,-7.0,15.0,-3.0,9.0,-2.0,13.0,-1.0,17.0,-8.0,13.0,-5.0,2121.49
-32.0,5.0,19.0,-7.0,15.0,20.0,-14.0,18.0,19.0,-18.0,19.0,-20.0,22.0,-17.0,21.0,-20.0,17.0,-12.0,15.0,-25.0,19.0,17.0,-18.0,15.0,-17.0,9.0,-15.0,12.0,-17.0,9.0,-15.0,5.0,-9.0,3.0,3.0,-7.0,0.0,-6.0,2.0,-6.0,-2.0,-12.0,10.0,-28.0,15.0,-24.0,14.0,-26.0,16.0,-26.0,14.0,-29.0,11.0,-27.0,11.0,-25.0,10.0,-22.0,12.0,-22.0,-20.0,-12.0,3.0,-13.0,-4.0,3.0,-3.0,-4.0,-6.0,-1.0,-3.0,3.0,-3.0,0.0,-5.0,0.0,8.0,-6.0,6.0,-6.0,9.0,-5.0,9.0,-5.0,13.0,-11.0,13.0,-7.0,2121.5
32.0,6.0,7.0,-21.0,5.0,6.0,-22.0,9.0,11.0,-26.0,9.0,-27.0,10.0,-28.0,5.0,-29.0,3.0,-28.0,3.0,-30.0,5.0,2.0,-27.0,5.0,-21.0,3.0,-22.0,2.0,-20.0,1.0,-15.0,-2.0,-10.0,0.0,2.0,-5.0,-2.0,-3.0,3.0,-4.0,3.0,-2.0,13.0,-9.0,26.0,-10.0,28.0,-11.0,27.0,-13.0,31.0,-12.0,30.0,-11.0,28.0,-11.0,29.0,-14.0,24.0,-14.0,-12.0,-9.0,13.0,-11.0,8.0,11.0,7.0,-6.0,3.0,-3.0,-2.0,0.0,0.0,1.0,-4.0,-2.0,4.0,-7.0,4.0,-11.0,5.0,-14.0,3.0,-13.0,2.0,-14.0,4.0,-17.0,2121.58
