subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_50,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_126,timestamp
86.0,-22.0,-11.0,-16.0,-14.0,-21.0,-10.0,-13.0,-21.0,-10.0,-23.0,-13.0,-23.0,-15.0,-25.0,-25.0,-10.0,-29.0,-5.0,-29.0,-14.0,-23.0,-13.0,-25.0,-15.0,-25.0,-16.0,-26.0,-15.0,-28.0,-14.0,-27.0,-17.0,-13.0,-24.0,-16.0,-23.0,-19.0,-10.0,-21.0,-6.0,-17.0,-13.0,-13.0,-13.0,11.0,-12.0,-12.0,7.0,-13.0,8.0,5.0,-18.0,3.0,-18.0,1.0,-22.0,-3.0,-26.0,0.0,-27.0,-28.0,0.0,-29.0,-3.0,-32.0,-28.0,2.0,-31.0,4.0,-26.0,7.0,4.0,-26.0,2.0,-24.0,7.0,-20.0,5.0,5.0,6.0,-14.0,0.0,-13.0,-16.0,3317.06
94.0,-15.0,3.0,-28.0,6.0,-17.0,6.0,2.0,-24.0,7.0,-24.0,7.0,-34.0,3.0,-29.0,-29.0,10.0,-26.0,0.0,-32.0,4.0,-29.0,6.0,-32.0,5.0,-30.0,5.0,-31.0,2.0,-32.0,3.0,-27.0,1.0,2.0,-26.0,4.0,-23.0,-26.0,4.0,-17.0,4.0,-17.0,-13.0,-10.0,4.0,14.0,0.0,0.0,12.0,0.0,13.0,14.0,-10.0,13.0,-11.0,14.0,-13.0,15.0,-13.0,16.0,-13.0,-16.0,16.0,-16.0,23.0,-13.0,-13.0,22.0,-16.0,22.0,-18.0,27.0,23.0,-13.0,19.0,-11.0,23.0,-13.0,17.0,17.0,16.0,-11.0,10.0,-9.0,-9.0,3317.06
94.0,-31.0,-48.0,-27.0,-36.0,-30.0,-53.0,-48.0,-36.0,-45.0,-34.0,-44.0,-34.0,-42.0,-42.0,-38.0,-54.0,-37.0,-50.0,-37.0,-46.0,-38.0,-45.0,-39.0,-47.0,-39.0,-47.0,-36.0,-58.0,-36.0,-51.0,-37.0,-50.0,-55.0,-36.0,-42.0,-34.0,-37.0,-38.0,-33.0,-29.0,-41.0,-27.0,-13.0,-31.0,12.0,-27.0,-32.0,8.0,-32.0,-3.0,-7.0,-32.0,-10.0,-43.0,-21.0,-38.0,-22.0,-42.0,-13.0,-56.0,-45.0,-25.0,-54.0,-25.0,-51.0,-49.0,-25.0,-63.0,-24.0,-59.0,-22.0,-8.0,-54.0,-6.0,-45.0,-9.0,-54.0,0.0,-11.0,-14.0,-18.0,0.0,-28.0,-29.0,3317.07
-47.0,30.0,-21.0,30.0,-22.0,34.0,-26.0,-28.0,31.0,-19.0,34.0,-28.0,36.0,-33.0,35.0,37.0,-28.0,36.0,-34.0,38.0,-38.0,41.0,-35.0,34.0,-29.0,34.0,-28.0,33.0,-25.0,31.0,-34.0,29.0,-29.0,-33.0,31.0,-24.0,30.0,28.0,-26.0,19.0,-25.0,13.0,14.0,7.0,-11.0,-28.0,-7.0,-7.0,-22.0,-2.0,-21.0,-25.0,-2.0,-24.0,8.0,-29.0,11.0,-32.0,14.0,-32.0,21.0,20.0,-37.0,14.0,-41.0,15.0,6.0,-42.0,8.0,-38.0,4.0,-44.0,-42.0,2.0,-37.0,7.0,-34.0,2.0,-34.0,-32.0,-25.0,1.0,-22.0,10.0,19.0,3317.08
-27.0,22.0,2.0,26.0,-2.0,15.0,5.0,0.0,17.0,-4.0,29.0,1.0,19.0,-3.0,27.0,23.0,-3.0,19.0,-12.0,28.0,-5.0,33.0,-9.0,24.0,-2.0,25.0,2.0,16.0,-7.0,28.0,-9.0,26.0,-5.0,-6.0,16.0,-6.0,18.0,11.0,-6.0,12.0,-3.0,12.0,14.0,10.0,6.0,-17.0,-3.0,0.0,-12.0,11.0,-10.0,-15.0,9.0,-2.0,19.0,-12.0,11.0,-9.0,19.0,-12.0,14.0,22.0,-7.0,15.0,-21.0,22.0,11.0,-12.0,13.0,-13.0,22.0,-18.0,-11.0,20.0,-21.0,10.0,-15.0,17.0,-23.0,-14.0,-15.0,-1.0,-7.0,15.0,18.0,3317.08
-55.0,7.0,45.0,0.0,45.0,-15.0,70.0,62.0,-18.0,28.0,-4.0,36.0,-31.0,56.0,-16.0,-1.0,32.0,-20.0,46.0,-36.0,54.0,-18.0,58.0,-9.0,51.0,-24.0,68.0,-30.0,60.0,-12.0,60.0,-15.0,62.0,60.0,-5.0,55.0,-6.0,-1.0,52.0,9.0,37.0,1.0,5.0,9.0,1.0,28.0,4.0,-9.0,31.0,-9.0,34.0,34.0,-18.0,33.0,-24.0,37.0,-23.0,43.0,-29.0,30.0,-15.0,-20.0,49.0,-24.0,48.0,-38.0,-8.0,61.0,-35.0,60.0,5.0,57.0,44.0,4.0,42.0,13.0,56.0,7.0,61.0,43.0,23.0,-1.0,36.0,17.0,-6.0,3317.09
-35.0,-37.0,-45.0,-37.0,-10.0,-67.0,-53.0,-29.0,-26.0,-27.0,-60.0,-27.0,-44.0,-41.0,-40.0,-57.0,-17.0,-51.0,-23.0,-51.0,-41.0,-70.0,-48.0,-53.0,-42.0,-62.0,-29.0,-51.0,-34.0,-54.0,-36.0,-44.0,-43.0,-46.0,-33.0,-37.0,-47.0,-41.0,-22.0,-42.0,-20.0,-37.0,-28.0,-25.0,-29.0,26.0,-20.0,-24.0,20.0,-31.0,14.0,19.0,-28.0,-2.0,-35.0,0.0,-50.0,-4.0,-55.0,-3.0,-54.0,-60.0,-4.0,-70.0,-6.0,-54.0,-64.0,1.0,-60.0,4.0,-63.0,3.0,11.0,-38.0,12.0,-52.0,1.0,-39.0,17.0,8.0,12.0,-32.0,20.0,-33.0,-8.0,3317.09
-8.0,-12.0,-16.0,-7.0,-17.0,-1.0,-18.0,-17.0,-3.0,-10.0,-5.0,-23.0,-3.0,-17.0,-2.0,-2.0,-17.0,-3.0,-24.0,2.0,-19.0,0.0,-16.0,-1.0,-26.0,7.0,-19.0,11.0,-27.0,12.0,-19.0,8.0,-16.0,-14.0,16.0,-8.0,21.0,16.0,-5.0,24.0,-9.0,21.0,18.0,19.0,12.0,4.0,16.0,16.0,0.0,11.0,-11.0,-7.0,19.0,-6.0,10.0,-13.0,10.0,-17.0,12.0,-16.0,8.0,5.0,-22.0,6.0,-20.0,-9.0,-3.0,-17.0,-12.0,-21.0,-9.0,-25.0,-22.0,-22.0,-21.0,-14.0,-13.0,-18.0,-16.0,-7.0,-14.0,-18.0,-21.0,-14.0,0.0,3317.12
-9.0,6.0,15.0,2.0,10.0,-1.0,14.0,24.0,-6.0,19.0,-17.0,18.0,-6.0,19.0,-12.0,-14.0,9.0,-10.0,16.0,-17.0,17.0,-21.0,14.0,-20.0,13.0,-15.0,19.0,-17.0,19.0,-11.0,7.0,-21.0,1.0,2.0,-26.0,-11.0,-25.0,-18.0,-13.0,-18.0,-17.0,-17.0,-20.0,-11.0,-19.0,2.0,-20.0,-9.0,6.0,-13.0,3.0,15.0,-13.0,13.0,-14.0,10.0,-16.0,16.0,-7.0,27.0,-6.0,-7.0,21.0,1.0,21.0,2.0,-5.0,27.0,1.0,25.0,6.0,24.0,23.0,13.0,19.0,9.0,18.0,10.0,21.0,18.0,19.0,4.0,23.0,17.0,-2.0,3317.13
98.0,6.0,-9.0,15.0,-7.0,17.0,-6.0,2.0,14.0,-7.0,16.0,-4.0,12.0,-2.0,14.0,14.0,3.0,23.0,1.0,12.0,3.0,23.0,-12.0,18.0,-1.0,17.0,-1.0,18.0,-4.0,21.0,-3.0,25.0,4.0,5.0,26.0,9.0,18.0,23.0,13.0,18.0,5.0,12.0,19.0,11.0,-2.0,13.0,-8.0,-7.0,18.0,3.0,16.0,16.0,3.0,13.0,13.0,17.0,14.0,14.0,15.0,14.0,12.0,17.0,6.0,18.0,5.0,23.0,23.0,-4.0,16.0,0.0,21.0,-8.0,-14.0,22.0,-12.0,7.0,-8.0,15.0,-16.0,-17.0,-16.0,15.0,-18.0,18.0,21.0,3317.13
94.0,20.0,9.0,19.0,3.0,16.0,12.0,13.0,22.0,9.0,28.0,12.0,29.0,6.0,36.0,28.0,10.0,22.0,8.0,25.0,2.0,24.0,7.0,31.0,13.0,33.0,13.0,18.0,2.0,37.0,5.0,25.0,10.0,5.0,11.0,12.0,16.0,21.0,6.0,11.0,4.0,14.0,7.0,6.0,2.0,-8.0,7.0,8.0,-11.0,7.0,-7.0,-9.0,13.0,-3.0,11.0,-1.0,19.0,-7.0,14.0,-17.0,27.0,30.0,-8.0,25.0,-19.0,24.0,16.0,-15.0,14.0,-6.0,19.0,-15.0,-24.0,19.0,-13.0,10.0,-17.0,9.0,-8.0,-18.0,-10.0,16.0,-8.0,5.0,5.0,3317.16
-8.0,-2.0,-26.0,33.0,-34.0,50.0,-54.0,-26.0,40.0,-46.0,50.0,-52.0,55.0,-53.0,68.0,54.0,-39.0,64.0,-34.0,54.0,-62.0,61.0,-46.0,60.0,-39.0,46.0,-49.0,56.0,-40.0,54.0,-34.0,55.0,-33.0,-28.0,45.0,-27.0,43.0,35.0,-24.0,28.0,-26.0,33.0,14.0,12.0,-23.0,-14.0,-23.0,-18.0,-17.0,-9.0,-25.0,-30.0,-2.0,-32.0,1.0,-34.0,6.0,-35.0,5.0,-53.0,-1.0,-2.0,-57.0,3.0,-64.0,5.0,-10.0,-58.0,-18.0,-50.0,-5.0,-58.0,-56.0,-6.0,-60.0,-10.0,-39.0,-15.0,-46.0,-43.0,-47.0,-7.0,-41.0,-13.0,-15.0,3317.16
-9.0,-1.0,38.0,-25.0,9.0,-21.0,53.0,60.0,-18.0,55.0,-23.0,55.0,-18.0,57.0,-29.0,-24.0,61.0,-20.0,70.0,-30.0,65.0,5.0,59.0,-22.0,62.0,-27.0,71.0,-10.0,64.0,-33.0,57.0,-28.0,55.0,52.0,-30.0,48.0,-23.0,-16.0,42.0,-20.0,39.0,-8.0,-15.0,-2.0,19.0,-10.0,23.0,26.0,-5.0,19.0,4.0,16.0,28.0,8.0,28.0,26.0,41.0,33.0,30.0,34.0,38.0,48.0,48.0,46.0,34.0,47.0,41.0,30.0,52.0,32.0,49.0,34.0,24.0,45.0,16.0,43.0,22.0,41.0,18.0,7.0,17.0,16.0,18.0,45.0,4.0,3317.17
94.0,-22.0,-62.0,-16.0,-58.0,8.0,-39.0,-57.0,-17.0,-75.0,0.0,-49.0,-11.0,-60.0,-15.0,-27.0,-46.0,-21.0,-66.0,-17.0,-56.0,-36.0,-74.0,-32.0,-65.0,-14.0,-54.0,-19.0,-72.0,-30.0,-58.0,-23.0,-70.0,-62.0,-26.0,-50.0,-18.0,-15.0,-39.0,-15.0,-38.0,-19.0,-19.0,-18.0,-22.0,13.0,-26.0,-26.0,11.0,-28.0,-5.0,4.0,-34.0,-10.0,-37.0,-10.0,-40.0,-26.0,-34.0,-25.0,-45.0,-55.0,-25.0,-63.0,-17.0,-53.0,-67.0,-16.0,-55.0,-12.0,-64.0,-19.0,-19.0,-62.0,-16.0,-40.0,4.0,-37.0,-6.0,3.0,-13.0,-33.0,-21.0,-32.0,-20.0,3317.17
-128.0,39.0,-30.0,58.0,-21.0,45.0,-38.0,-17.0,54.0,-19.0,68.0,-34.0,86.0,-24.0,70.0,50.0,-26.0,46.0,-56.0,57.0,-25.0,64.0,-19.0,71.0,-22.0,58.0,-39.0,66.0,-29.0,65.0,-23.0,61.0,-19.0,-21.0,43.0,-20.0,42.0,50.0,-22.0,39.0,-20.0,44.0,21.0,18.0,-12.0,-25.0,-10.0,3.0,-29.0,3.0,-27.0,-28.0,14.0,-35.0,12.0,-32.0,24.0,-35.0,27.0,-45.0,34.0,29.0,-53.0,29.0,-51.0,23.0,4.0,-60.0,12.0,-59.0,8.0,-77.0,-72.0,14.0,-49.0,7.0,-79.0,9.0,-58.0,-31.0,-16.0,-3.0,-38.0,5.0,20.0,3317.18
22.0,-16.0,14.0,-6.0,13.0,-11.0,18.0,13.0,-18.0,22.0,-12.0,11.0,-18.0,14.0,-17.0,-15.0,15.0,-11.0,15.0,-15.0,14.0,-12.0,5.0,-18.0,9.0,-19.0,3.0,-20.0,2.0,-18.0,4.0,-23.0,2.0,0.0,-21.0,0.0,-17.0,-21.0,-8.0,-24.0,-10.0,-26.0,-18.0,-23.0,-9.0,-10.0,-11.0,-10.0,-11.0,-9.0,-7.0,-1.0,-18.0,-6.0,-18.0,-7.0,-25.0,-3.0,-23.0,1.0,-14.0,-13.0,12.0,-18.0,2.0,-19.0,-10.0,18.0,-11.0,19.0,-9.0,23.0,24.0,-9.0,21.0,-4.0,23.0,-5.0,20.0,17.0,20.0,-10.0,24.0,-4.0,-9.0,3317.19
98.0,-8.0,15.0,-12.0,10.0,-15.0,18.0,17.0,-7.0,17.0,-18.0,13.0,-14.0,21.0,-14.0,-17.0,14.0,-16.0,12.0,-12.0,17.0,-11.0,14.0,-21.0,6.0,-23.0,14.0,-22.0,3.0,-19.0,-1.0,-20.0,0.0,-1.0,-24.0,-4.0,-22.0,-17.0,-7.0,-12.0,-13.0,-15.0,-12.0,-15.0,-16.0,-5.0,-13.0,-19.0,2.0,-12.0,1.0,1.0,-14.0,7.0,-23.0,11.0,-17.0,15.0,-18.0,8.0,-21.0,-14.0,14.0,-14.0,15.0,-15.0,-6.0,19.0,-9.0,21.0,-5.0,23.0,16.0,8.0,19.0,-2.0,25.0,4.0,21.0,33.0,21.0,2.0,20.0,5.0,1.0,3317.23
2.0,12.0,-4.0,7.0,-18.0,5.0,-14.0,-9.0,7.0,-20.0,0.0,-17.0,9.0,-12.0,11.0,11.0,-24.0,-1.0,-21.0,4.0,-22.0,9.0,-27.0,5.0,-20.0,13.0,-27.0,12.0,-19.0,13.0,-23.0,10.0,-25.0,-25.0,9.0,-22.0,15.0,13.0,-18.0,8.0,-13.0,6.0,6.0,4.0,-3.0,9.0,-8.0,-7.0,6.0,-11.0,4.0,2.0,-18.0,-2.0,-15.0,-5.0,-19.0,-3.0,-20.0,-3.0,-25.0,-27.0,-6.0,-21.0,-5.0,-26.0,-27.0,-6.0,-28.0,-6.0,-24.0,2.0,-4.0,-29.0,-5.0,-16.0,-6.0,-20.0,-3.0,-1.0,-3.0,-11.0,-5.0,-7.0,-6.0,3317.26
22.0,-33.0,4.0,-35.0,-3.0,-46.0,-13.0,-14.0,-45.0,-9.0,-62.0,-11.0,-49.0,-12.0,-64.0,-55.0,-15.0,-58.0,-21.0,-65.0,-13.0,-65.0,-15.0,-61.0,-17.0,-58.0,-18.0,-55.0,-22.0,-63.0,-18.0,-52.0,-20.0,-28.0,-43.0,-24.0,-40.0,-49.0,-18.0,-35.0,-11.0,-39.0,-29.0,-25.0,9.0,14.0,12.0,9.0,18.0,0.0,31.0,30.0,-13.0,28.0,-17.0,36.0,-12.0,48.0,-28.0,44.0,-17.0,-33.0,55.0,-29.0,53.0,-28.0,-20.0,63.0,-18.0,65.0,-15.0,59.0,63.0,-11.0,56.0,-1.0,45.0,-8.0,41.0,35.0,23.0,3.0,23.0,-4.0,-19.0,3317.26
94.0,6.0,35.0,11.0,42.0,-4.0,52.0,19.0,7.0,36.0,31.0,58.0,18.0,34.0,2.0,22.0,40.0,47.0,50.0,33.0,67.0,20.0,54.0,32.0,56.0,18.0,62.0,28.0,47.0,24.0,70.0,14.0,47.0,58.0,15.0,51.0,26.0,19.0,38.0,11.0,35.0,18.0,15.0,1.0,16.0,-18.0,16.0,20.0,-8.0,31.0,-4.0,-3.0,24.0,3.0,51.0,11.0,53.0,9.0,53.0,9.0,54.0,48.0,4.0,59.0,3.0,69.0,64.0,12.0,72.0,-12.0,48.0,-3.0,-10.0,53.0,-18.0,68.0,2.0,47.0,-16.0,-10.0,10.0,35.0,-22.0,16.0,6.0,3317.27
94.0,-15.0,-11.0,-34.0,12.0,-33.0,23.0,16.0,-28.0,14.0,-46.0,43.0,-35.0,42.0,-38.0,-42.0,35.0,-59.0,51.0,-60.0,34.0,-50.0,30.0,-65.0,42.0,-59.0,32.0,-72.0,34.0,-56.0,14.0,-58.0,17.0,28.0,-47.0,20.0,-52.0,-35.0,18.0,-36.0,14.0,-23.0,-26.0,-12.0,24.0,-4.0,19.0,15.0,13.0,12.0,14.0,25.0,3.0,37.0,11.0,35.0,8.0,45.0,2.0,51.0,9.0,11.0,54.0,20.0,58.0,28.0,17.0,58.0,31.0,64.0,14.0,65.0,49.0,25.0,41.0,29.0,62.0,29.0,42.0,26.0,40.0,23.0,31.0,7.0,-8.0,3317.28
102.0,-20.0,-7.0,-14.0,-1.0,-14.0,-4.0,-12.0,-17.0,-8.0,-14.0,-13.0,-18.0,-18.0,-16.0,-18.0,-19.0,-7.0,-25.0,-5.0,-11.0,-13.0,-25.0,-6.0,-7.0,-4.0,-17.0,-12.0,-14.0,-11.0,-21.0,-1.0,-17.0,-23.0,-1.0,-19.0,-1.0,10.0,-18.0,16.0,-23.0,8.0,11.0,10.0,6.0,-13.0,-2.0,7.0,-12.0,-2.0,-15.0,-23.0,-5.0,-15.0,-12.0,-14.0,-10.0,-16.0,-6.0,-8.0,-10.0,-7.0,-11.0,-19.0,-13.0,-21.0,-16.0,-10.0,-21.0,-4.0,-20.0,-2.0,-2.0,-26.0,0.0,-31.0,4.0,-22.0,-1.0,6.0,5.0,-23.0,2.0,-23.0,-20.0,3317.28
122.0,-4.0,8.0,-14.0,13.0,-12.0,8.0,15.0,-8.0,22.0,-17.0,10.0,-16.0,5.0,-18.0,-18.0,16.0,-9.0,14.0,-11.0,8.0,-17.0,15.0,-18.0,14.0,-12.0,21.0,-16.0,8.0,-18.0,13.0,-21.0,11.0,5.0,-17.0,8.0,-19.0,-18.0,1.0,-21.0,0.0,-16.0,-21.0,-18.0,0.0,-11.0,1.0,-10.0,-16.0,-4.0,-9.0,-10.0,-19.0,-14.0,-10.0,-11.0,-21.0,-11.0,-21.0,-5.0,-25.0,-12.0,-6.0,-22.0,2.0,-15.0,-15.0,7.0,-16.0,13.0,-15.0,15.0,14.0,-11.0,18.0,-12.0,19.0,-8.0,20.0,13.0,31.0,-16.0,22.0,1.0,-15.0,3317.35
102.0,7.0,-14.0,12.0,-18.0,21.0,-16.0,-15.0,14.0,-22.0,21.0,-20.0,19.0,-22.0,18.0,21.0,-22.0,18.0,-23.0,21.0,-23.0,21.0,-22.0,19.0,-25.0,24.0,-21.0,24.0,-20.0,26.0,-21.0,22.0,-14.0,-16.0,15.0,-13.0,19.0,16.0,-11.0,15.0,-8.0,16.0,10.0,5.0,-15.0,5.0,-8.0,-9.0,-4.0,-12.0,-5.0,-9.0,-8.0,-14.0,-7.0,-18.0,-7.0,-19.0,-10.0,-24.0,-14.0,-15.0,-26.0,-13.0,-31.0,-18.0,-18.0,-30.0,-19.0,-26.0,-22.0,-26.0,-24.0,-22.0,-24.0,-21.0,-17.0,-17.0,-13.0,-15.0,-7.0,-11.0,-6.0,-11.0,-1.0,3317.37
122.0,11.0,-7.0,14.0,-6.0,19.0,-7.0,-8.0,24.0,-10.0,24.0,-8.0,24.0,-11.0,25.0,24.0,-8.0,27.0,-7.0,27.0,-10.0,25.0,-13.0,26.0,-10.0,27.0,-9.0,25.0,-7.0,27.0,-6.0,23.0,-2.0,-3.0,22.0,-1.0,21.0,17.0,-3.0,14.0,-2.0,12.0,11.0,9.0,-10.0,2.0,-8.0,-7.0,-5.0,-6.0,-7.0,-9.0,-1.0,-13.0,-3.0,-16.0,1.0,-18.0,0.0,-26.0,1.0,2.0,-26.0,-2.0,-28.0,-4.0,-7.0,-32.0,-10.0,-31.0,-7.0,-31.0,-30.0,-6.0,-25.0,-11.0,-25.0,-9.0,-20.0,-17.0,-16.0,-8.0,-13.0,-6.0,1.0,3317.38
90.0,-16.0,8.0,-12.0,9.0,-20.0,3.0,10.0,-11.0,6.0,-21.0,9.0,-22.0,12.0,-27.0,-22.0,1.0,-22.0,5.0,-23.0,5.0,-10.0,4.0,-20.0,3.0,-22.0,-3.0,-19.0,2.0,-18.0,-4.0,-30.0,-11.0,-5.0,-23.0,-15.0,-17.0,-6.0,-18.0,-16.0,-19.0,-8.0,-14.0,-9.0,-12.0,-9.0,-6.0,-12.0,-13.0,-10.0,-6.0,-6.0,-9.0,-8.0,-23.0,-2.0,-23.0,-3.0,-17.0,-5.0,-15.0,-21.0,1.0,-19.0,8.0,-25.0,-21.0,13.0,-13.0,16.0,-15.0,17.0,16.0,-8.0,23.0,-12.0,27.0,-15.0,23.0,25.0,21.0,-8.0,14.0,-20.0,-3.0,3317.38
124.0,20.0,7.0,13.0,5.0,14.0,7.0,12.0,26.0,8.0,25.0,-1.0,20.0,3.0,13.0,23.0,-4.0,26.0,2.0,13.0,-7.0,23.0,9.0,18.0,14.0,13.0,13.0,18.0,5.0,19.0,10.0,21.0,15.0,20.0,15.0,15.0,15.0,14.0,18.0,7.0,20.0,5.0,5.0,-1.0,-11.0,9.0,-8.0,-6.0,16.0,-4.0,12.0,10.0,6.0,23.0,6.0,18.0,6.0,20.0,9.0,19.0,8.0,11.0,11.0,21.0,15.0,8.0,23.0,9.0,19.0,-1.0,19.0,2.0,-2.0,29.0,-6.0,22.0,-8.0,24.0,-4.0,-1.0,-5.0,21.0,-13.0,22.0,12.0,3317.41
98.0,-8.0,-18.0,0.0,-12.0,3.0,-12.0,-17.0,11.0,-16.0,4.0,-15.0,7.0,-17.0,5.0,8.0,-18.0,14.0,-17.0,15.0,-17.0,11.0,-18.0,7.0,-17.0,20.0,-19.0,12.0,-14.0,18.0,-14.0,24.0,-8.0,-6.0,19.0,-1.0,18.0,22.0,-2.0,20.0,3.0,19.0,20.0,16.0,14.0,-1.0,12.0,15.0,-7.0,19.0,-6.0,-10.0,9.0,-11.0,13.0,-10.0,14.0,-14.0,8.0,-13.0,3.0,6.0,-17.0,9.0,-23.0,2.0,1.0,-22.0,0.0,-17.0,1.0,-23.0,-27.0,-13.0,-20.0,-9.0,-20.0,-7.0,-25.0,-27.0,-19.0,-7.0,-19.0,-6.0,-5.0,3317.45
124.0,8.0,-18.0,11.0,-21.0,-2.0,-20.0,-15.0,3.0,-15.0,6.0,-27.0,9.0,-15.0,5.0,6.0,-13.0,6.0,-19.0,10.0,-23.0,7.0,-17.0,12.0,-18.0,11.0,-15.0,17.0,-19.0,16.0,-11.0,14.0,-8.0,-11.0,15.0,-3.0,17.0,20.0,-2.0,16.0,2.0,16.0,21.0,17.0,11.0,-2.0,21.0,20.0,-5.0,16.0,-7.0,-14.0,13.0,-14.0,10.0,-16.0,12.0,-20.0,6.0,-17.0,3.0,1.0,-13.0,4.0,-16.0,3.0,-1.0,-33.0,-7.0,-22.0,-22.0,-23.0,-23.0,-13.0,-29.0,-7.0,-15.0,-12.0,-21.0,-29.0,-22.0,-7.0,-7.0,-9.0,-8.0,3317.6
-128.0,-19.0,16.0,-14.0,6.0,-20.0,6.0,1.0,-22.0,4.0,-18.0,13.0,-13.0,4.0,-23.0,-14.0,-1.0,-17.0,3.0,-20.0,-1.0,-25.0,7.0,-20.0,6.0,-29.0,-1.0,-17.0,1.0,-22.0,-2.0,-25.0,-1.0,-9.0,-13.0,-16.0,-22.0,-22.0,-20.0,-13.0,-19.0,-14.0,-10.0,-9.0,-3.0,-11.0,-3.0,-8.0,-14.0,-6.0,-15.0,-16.0,-15.0,-11.0,-25.0,-14.0,-12.0,-9.0,-23.0,-7.0,-16.0,-25.0,-7.0,-20.0,4.0,-14.0,-21.0,2.0,-18.0,11.0,-15.0,13.0,9.0,-17.0,10.0,-11.0,19.0,-16.0,14.0,13.0,24.0,-7.0,17.0,-13.0,-9.0,3317.63
124.0,-10.0,19.0,-1.0,16.0,-8.0,13.0,12.0,-10.0,22.0,-5.0,12.0,-8.0,19.0,-13.0,-8.0,11.0,-6.0,17.0,-10.0,19.0,-17.0,20.0,-16.0,18.0,-11.0,22.0,-17.0,18.0,-14.0,13.0,-21.0,8.0,13.0,-21.0,8.0,-22.0,-23.0,2.0,-23.0,-1.0,-22.0,-17.0,-21.0,-12.0,-10.0,-13.0,-10.0,-11.0,-20.0,-7.0,-5.0,-20.0,2.0,-19.0,6.0,-22.0,7.0,-15.0,5.0,-20.0,-13.0,16.0,-13.0,16.0,-16.0,-8.0,13.0,0.0,18.0,-7.0,29.0,17.0,2.0,28.0,5.0,23.0,3.0,26.0,22.0,25.0,4.0,19.0,4.0,0.0,3317.65
124.0,-13.0,-2.0,-14.0,-10.0,-19.0,-5.0,-25.0,-18.0,-11.0,-25.0,-12.0,-8.0,-9.0,-26.0,-23.0,-18.0,-36.0,-20.0,-21.0,-15.0,-24.0,-15.0,-23.0,-16.0,-24.0,-19.0,-22.0,-16.0,-23.0,-13.0,-22.0,-15.0,-12.0,-18.0,-17.0,-21.0,-18.0,-10.0,-15.0,-8.0,-13.0,-11.0,-10.0,-2.0,14.0,-1.0,-3.0,8.0,-7.0,9.0,4.0,-15.0,2.0,-13.0,5.0,-15.0,2.0,-20.0,3.0,-20.0,-25.0,5.0,-25.0,2.0,-24.0,-25.0,7.0,-27.0,7.0,-24.0,4.0,8.0,-25.0,14.0,-16.0,1.0,-21.0,12.0,11.0,22.0,-9.0,6.0,-12.0,-11.0,3317.67
-126.0,-19.0,46.0,-23.0,18.0,-48.0,54.0,23.0,-47.0,14.0,-62.0,40.0,-57.0,29.0,-61.0,-41.0,24.0,-61.0,43.0,-75.0,41.0,-59.0,36.0,-62.0,25.0,-68.0,47.0,-53.0,37.0,-60.0,36.0,-49.0,23.0,22.0,-41.0,32.0,-38.0,-30.0,18.0,-37.0,19.0,-26.0,-20.0,-15.0,24.0,8.0,19.0,20.0,15.0,6.0,19.0,28.0,0.0,28.0,-3.0,33.0,-10.0,39.0,-4.0,35.0,-17.0,-6.0,53.0,-17.0,55.0,-17.0,-4.0,61.0,-4.0,58.0,-2.0,69.0,64.0,-5.0,66.0,5.0,59.0,13.0,46.0,59.0,34.0,-21.0,35.0,-14.0,-9.0,3317.67
