subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_8,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_27,subcarrier_28,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_35,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_79,subcarrier_80,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
108.0,-64.0,6.0,-24.0,-6.0,-10.0,-25.0,-28.0,-28.0,-13.0,-27.0,-15.0,-28.0,-13.0,-26.0,-15.0,-29.0,-16.0,-28.0,-12.0,-22.0,-13.0,-22.0,-19.0,-20.0,-7.0,-14.0,-12.0,-3.0,0.0,-2.0,-2.0,-1.0,3.0,6.0,7.0,22.0,22.0,9.0,10.0,27.0,11.0,27.0,5.0,29.0,7.0,30.0,9.0,29.0,5.0,27.0,6.0,28.0,5.0,22.0,19.0,-1.0,19.0,0.0,14.0,-2.0,13.0,0.0,6.0,-2.0,4.0,0.0,-1.0,-3.0,-6.0,-1.0,-3.0,-12.0,-3.0,-15.0,-8.0,-16.0,-7.0,-17.0,2565.23
-50.0,-32.0,12.0,-20.0,-17.0,-16.0,-24.0,-25.0,-26.0,-20.0,-24.0,-20.0,-24.0,-18.0,-24.0,-23.0,-19.0,-23.0,-21.0,-21.0,-16.0,-16.0,-18.0,-18.0,-13.0,-10.0,-13.0,-8.0,-4.0,-2.0,-2.0,-2.0,0.0,5.0,3.0,10.0,18.0,23.0,11.0,12.0,24.0,10.0,27.0,15.0,29.0,12.0,29.0,14.0,24.0,13.0,29.0,9.0,26.0,9.0,23.0,23.0,6.0,19.0,4.0,13.0,5.0,9.0,0.0,6.0,-2.0,3.0,1.0,1.0,-3.0,-8.0,-2.0,-5.0,-10.0,-5.0,-11.0,-14.0,-14.0,-7.0,-15.0,2565.24
-30.0,32.0,14.0,-22.0,-14.0,-15.0,-25.0,-28.0,-26.0,-16.0,-27.0,-17.0,-29.0,-17.0,-23.0,-18.0,-22.0,-23.0,-26.0,-18.0,-20.0,-16.0,-17.0,-20.0,-14.0,-11.0,-15.0,-11.0,-3.0,-2.0,-2.0,-5.0,1.0,1.0,4.0,12.0,23.0,21.0,18.0,16.0,24.0,20.0,28.0,17.0,24.0,18.0,25.0,8.0,31.0,13.0,21.0,9.0,15.0,5.0,21.0,20.0,8.0,14.0,7.0,16.0,5.0,8.0,0.0,9.0,-4.0,6.0,1.0,-1.0,-4.0,-9.0,-1.0,-8.0,-10.0,-5.0,-9.0,-11.0,-15.0,-9.0,-13.0,2565.24
-47.0,17.0,29.0,-21.0,10.0,10.0,-23.0,-30.0,-29.0,6.0,-32.0,5.0,-31.0,6.0,-33.0,2.0,-27.0,3.0,-27.0,1.0,-22.0,1.0,-21.0,-22.0,-20.0,5.0,-16.0,-14.0,3.0,2.0,3.0,-3.0,1.0,1.0,5.0,-16.0,19.0,18.0,-18.0,-17.0,22.0,-19.0,26.0,-19.0,24.0,-20.0,23.0,-20.0,22.0,-19.0,22.0,-17.0,21.0,-18.0,15.0,18.0,-14.0,16.0,-12.0,13.0,-6.0,7.0,-10.0,7.0,-5.0,4.0,-2.0,1.0,-3.0,-4.0,3.0,5.0,-10.0,3.0,-10.0,5.0,-15.0,5.0,-15.0,2565.25
86.0,96.0,5.0,22.0,7.0,16.0,20.0,17.0,18.0,17.0,28.0,23.0,17.0,18.0,15.0,16.0,16.0,25.0,14.0,18.0,14.0,17.0,14.0,10.0,10.0,12.0,8.0,5.0,7.0,8.0,1.0,3.0,1.0,-1.0,-5.0,0.0,-24.0,-27.0,-1.0,-3.0,-30.0,0.0,-30.0,-2.0,-30.0,0.0,-31.0,-2.0,-33.0,-1.0,-31.0,1.0,-28.0,1.0,-23.0,-22.0,3.0,-20.0,5.0,-15.0,4.0,-13.0,2.0,-10.0,0.0,-6.0,-2.0,-1.0,0.0,5.0,10.0,3.0,-1.0,7.0,11.0,10.0,4.0,-2.0,12.0,2565.3
120.0,-128.0,7.0,25.0,52.0,58.0,16.0,18.0,-1.0,53.0,38.0,63.0,-3.0,58.0,-2.0,71.0,0.0,54.0,4.0,62.0,16.0,61.0,8.0,7.0,13.0,41.0,5.0,8.0,18.0,23.0,13.0,5.0,2.0,-14.0,7.0,-23.0,-47.0,-57.0,-24.0,-27.0,-66.0,-28.0,-69.0,-32.0,-67.0,-34.0,-65.0,-28.0,-63.0,-24.0,-59.0,-26.0,-56.0,-22.0,-52.0,-52.0,-12.0,-48.0,-6.0,-40.0,-20.0,-35.0,-19.0,-11.0,-7.0,-6.0,-12.0,25.0,-18.0,9.0,6.0,11.0,22.0,31.0,4.0,26.0,18.0,35.0,24.0,2565.31
2.0,34.0,32.0,15.0,6.0,-7.0,17.0,10.0,9.0,-9.0,13.0,-7.0,18.0,-6.0,13.0,-8.0,18.0,-5.0,20.0,-10.0,18.0,-14.0,20.0,16.0,18.0,-16.0,12.0,14.0,-19.0,-14.0,-13.0,7.0,2.0,-18.0,1.0,-13.0,-5.0,-4.0,-7.0,-8.0,3.0,-11.0,7.0,-16.0,12.0,-7.0,11.0,-11.0,12.0,-7.0,16.0,-4.0,18.0,-2.0,22.0,21.0,6.0,20.0,9.0,25.0,9.0,27.0,8.0,22.0,16.0,17.0,19.0,19.0,15.0,6.0,24.0,20.0,6.0,16.0,13.0,17.0,12.0,7.0,12.0,2565.37
22.0,98.0,33.0,-7.0,-7.0,-13.0,-6.0,-8.0,-3.0,-7.0,-19.0,-8.0,-17.0,-14.0,-16.0,-12.0,-21.0,-6.0,-15.0,-17.0,-25.0,-11.0,-31.0,-23.0,-21.0,-1.0,-25.0,-22.0,1.0,0.0,4.0,-14.0,-18.0,9.0,-12.0,-6.0,-9.0,-8.0,-4.0,-8.0,-5.0,-16.0,-3.0,-13.0,-1.0,-17.0,-3.0,-18.0,-3.0,-26.0,-3.0,-21.0,6.0,-22.0,1.0,7.0,-30.0,14.0,-17.0,12.0,-26.0,13.0,-23.0,16.0,-17.0,14.0,-26.0,-14.0,14.0,20.0,-18.0,-22.0,23.0,-14.0,20.0,-9.0,15.0,-6.0,5.0,2565.37
-116.0,-64.0,8.0,4.0,2.0,-9.0,36.0,30.0,29.0,0.0,28.0,-4.0,33.0,0.0,31.0,4.0,29.0,4.0,30.0,-2.0,35.0,7.0,26.0,26.0,21.0,0.0,18.0,15.0,1.0,0.0,2.0,0.0,0.0,2.0,-7.0,8.0,-24.0,-25.0,8.0,11.0,-28.0,7.0,-29.0,12.0,-30.0,10.0,-28.0,10.0,-29.0,13.0,-24.0,16.0,-24.0,15.0,-25.0,-22.0,11.0,-17.0,10.0,-12.0,9.0,-7.0,4.0,-8.0,8.0,-9.0,7.0,7.0,0.0,5.0,9.0,5.0,9.0,4.0,5.0,-14.0,3.0,1.0,4.0,2565.4
94.0,-32.0,5.0,63.0,0.0,11.0,43.0,52.0,51.0,6.0,69.0,-1.0,56.0,11.0,61.0,15.0,55.0,10.0,76.0,19.0,52.0,33.0,59.0,64.0,47.0,21.0,46.0,33.0,4.0,5.0,6.0,4.0,1.0,-4.0,-15.0,21.0,-42.0,-48.0,19.0,18.0,-55.0,25.0,-61.0,25.0,-57.0,28.0,-64.0,29.0,-61.0,23.0,-54.0,34.0,-49.0,17.0,-43.0,-46.0,12.0,-31.0,30.0,-39.0,9.0,-15.0,14.0,-10.0,12.0,-14.0,10.0,5.0,-8.0,10.0,-4.0,5.0,32.0,15.0,11.0,6.0,47.0,2.0,48.0,2565.41
2.0,34.0,32.0,32.0,-55.0,-39.0,42.0,20.0,31.0,-53.0,40.0,-55.0,45.0,-57.0,34.0,-60.0,53.0,-62.0,48.0,-38.0,40.0,-29.0,46.0,42.0,39.0,-20.0,44.0,29.0,-23.0,-17.0,-2.0,7.0,2.0,11.0,-24.0,44.0,-23.0,-25.0,50.0,54.0,-30.0,47.0,-38.0,50.0,-28.0,54.0,-28.0,55.0,-18.0,65.0,-25.0,51.0,-13.0,55.0,-11.0,-6.0,48.0,-3.0,29.0,-8.0,31.0,-7.0,26.0,-9.0,18.0,-8.0,11.0,13.0,11.0,-2.0,-11.0,-1.0,9.0,-34.0,30.0,-20.0,19.0,-20.0,12.0,2565.41
22.0,98.0,33.0,42.0,40.0,30.0,59.0,38.0,43.0,41.0,50.0,43.0,66.0,41.0,69.0,57.0,58.0,57.0,29.0,49.0,47.0,50.0,39.0,44.0,30.0,32.0,21.0,24.0,15.0,4.0,8.0,2.0,2.0,-4.0,-11.0,1.0,-49.0,-50.0,-4.0,-1.0,-63.0,-4.0,-63.0,-4.0,-62.0,-7.0,-69.0,-7.0,-79.0,-6.0,-58.0,-2.0,-55.0,10.0,-46.0,-51.0,6.0,-42.0,5.0,-40.0,3.0,-27.0,13.0,-23.0,20.0,-10.0,-9.0,3.0,-9.0,-2.0,1.0,-5.0,30.0,24.0,16.0,26.0,35.0,-1.0,38.0,2565.42
98.0,32.0,6.0,10.0,-9.0,-11.0,-9.0,-6.0,-8.0,-11.0,-13.0,-8.0,-16.0,-11.0,-21.0,-12.0,-9.0,-15.0,-24.0,-17.0,-31.0,-4.0,-25.0,-25.0,-27.0,-3.0,-33.0,-23.0,0.0,5.0,14.0,-18.0,-23.0,17.0,-15.0,-7.0,-13.0,-9.0,-9.0,-11.0,-3.0,-13.0,-10.0,-21.0,-3.0,-24.0,-2.0,-25.0,1.0,-23.0,4.0,-25.0,17.0,-23.0,12.0,18.0,-20.0,24.0,-19.0,19.0,-26.0,26.0,-23.0,24.0,-20.0,26.0,-15.0,-10.0,31.0,34.0,-7.0,-14.0,24.0,-13.0,19.0,-8.0,19.0,-4.0,12.0,2565.43
-51.0,-48.0,12.0,-14.0,4.0,11.0,-8.0,2.0,7.0,23.0,-2.0,14.0,4.0,20.0,12.0,20.0,14.0,11.0,15.0,29.0,13.0,16.0,14.0,20.0,20.0,8.0,22.0,23.0,9.0,3.0,-9.0,15.0,14.0,-2.0,19.0,8.0,4.0,-3.0,10.0,16.0,-1.0,10.0,-3.0,13.0,-9.0,10.0,-6.0,15.0,-12.0,17.0,-13.0,12.0,-13.0,17.0,-21.0,-25.0,13.0,-36.0,9.0,-30.0,5.0,-35.0,7.0,-32.0,6.0,-32.0,2.0,5.0,-30.0,-29.0,3.0,9.0,-32.0,1.0,-25.0,-2.0,-16.0,-4.0,-17.0,2565.44
-128.0,0.0,8.0,-16.0,6.0,11.0,-6.0,2.0,5.0,7.0,-3.0,12.0,2.0,22.0,0.0,15.0,0.0,25.0,7.0,23.0,7.0,23.0,12.0,11.0,10.0,19.0,17.0,16.0,13.0,10.0,3.0,15.0,18.0,3.0,15.0,9.0,2.0,6.0,3.0,17.0,-8.0,8.0,-7.0,10.0,-6.0,13.0,-8.0,20.0,-10.0,8.0,-16.0,15.0,-19.0,10.0,-20.0,-25.0,6.0,-18.0,1.0,-33.0,8.0,-25.0,1.0,-27.0,5.0,-26.0,6.0,-3.0,-30.0,-28.0,2.0,-6.0,-21.0,-6.0,-27.0,-7.0,-20.0,3.0,-14.0,2565.48
-128.0,0.0,8.0,-12.0,3.0,4.0,-2.0,8.0,5.0,15.0,4.0,16.0,13.0,15.0,11.0,19.0,14.0,16.0,15.0,22.0,13.0,16.0,20.0,17.0,20.0,6.0,18.0,24.0,2.0,1.0,0.0,19.0,20.0,-8.0,9.0,5.0,3.0,7.0,6.0,9.0,2.0,9.0,0.0,14.0,-3.0,11.0,-7.0,14.0,-4.0,23.0,-11.0,21.0,-16.0,18.0,-15.0,-16.0,12.0,-21.0,17.0,-24.0,20.0,-22.0,15.0,-23.0,16.0,-24.0,17.0,10.0,-28.0,-23.0,4.0,6.0,-27.0,5.0,-23.0,3.0,-26.0,5.0,-17.0,2565.48
-128.0,0.0,8.0,5.0,-9.0,-1.0,-7.0,-11.0,-13.0,3.0,-16.0,-2.0,-20.0,7.0,-21.0,-6.0,-23.0,6.0,-27.0,-1.0,-27.0,7.0,-24.0,-29.0,-25.0,14.0,-17.0,-17.0,13.0,13.0,19.0,-14.0,-6.0,18.0,-2.0,1.0,-9.0,-13.0,-1.0,-5.0,-10.0,-12.0,-17.0,-6.0,-9.0,-12.0,-12.0,-16.0,-4.0,-23.0,-8.0,-19.0,-13.0,-26.0,-12.0,-6.0,-24.0,-4.0,-28.0,2.0,-32.0,6.0,-24.0,6.0,-29.0,6.0,-29.0,-29.0,9.0,11.0,-23.0,-26.0,6.0,-26.0,6.0,-17.0,8.0,-24.0,5.0,2565.49
-116.0,-63.0,24.0,-5.0,3.0,8.0,-6.0,-11.0,-12.0,14.0,-14.0,16.0,-10.0,20.0,-11.0,16.0,-11.0,23.0,-6.0,27.0,-9.0,23.0,-5.0,-1.0,-1.0,18.0,4.0,11.0,17.0,13.0,13.0,13.0,13.0,7.0,10.0,5.0,-7.0,-6.0,8.0,8.0,-15.0,0.0,-10.0,9.0,-18.0,4.0,-23.0,3.0,-18.0,-1.0,-26.0,-5.0,-27.0,-11.0,-18.0,-30.0,-10.0,-30.0,-10.0,-31.0,-17.0,-27.0,-17.0,-24.0,-21.0,-27.0,-18.0,-25.0,-26.0,-18.0,-20.0,-21.0,-18.0,-18.0,-15.0,-22.0,-13.0,-11.0,-13.0,2565.53
98.0,32.0,6.0,-10.0,1.0,2.0,-15.0,0.0,-10.0,13.0,-12.0,18.0,-8.0,15.0,-1.0,18.0,-7.0,18.0,4.0,25.0,5.0,22.0,-3.0,4.0,2.0,22.0,12.0,11.0,12.0,12.0,9.0,9.0,12.0,6.0,15.0,10.0,9.0,3.0,8.0,10.0,-2.0,9.0,-4.0,10.0,-12.0,15.0,-13.0,15.0,-9.0,9.0,-17.0,14.0,-15.0,10.0,-19.0,-21.0,7.0,-27.0,9.0,-21.0,-1.0,-34.0,-1.0,-22.0,-2.0,-30.0,0.0,-3.0,-27.0,-28.0,-2.0,-9.0,-16.0,-2.0,-20.0,-4.0,-20.0,2.0,-15.0,2565.54
-111.0,16.0,9.0,8.0,-5.0,-6.0,0.0,8.0,7.0,-14.0,-3.0,-14.0,10.0,-10.0,1.0,-17.0,0.0,-20.0,-1.0,-18.0,-3.0,-23.0,2.0,-4.0,-11.0,-11.0,-11.0,-11.0,-12.0,-10.0,-7.0,-13.0,-17.0,-3.0,-12.0,-8.0,6.0,8.0,0.0,-1.0,15.0,3.0,10.0,3.0,10.0,2.0,16.0,7.0,18.0,12.0,17.0,8.0,14.0,15.0,18.0,20.0,10.0,17.0,18.0,14.0,20.0,19.0,23.0,13.0,12.0,14.0,17.0,20.0,12.0,3.0,16.0,17.0,17.0,15.0,24.0,18.0,7.0,22.0,6.0,2565.56
98.0,32.0,6.0,18.0,-21.0,-11.0,20.0,20.0,17.0,-10.0,30.0,-13.0,21.0,-2.0,22.0,2.0,25.0,-6.0,36.0,-9.0,30.0,3.0,18.0,26.0,25.0,5.0,20.0,4.0,9.0,8.0,7.0,-5.0,3.0,-6.0,-6.0,23.0,-1.0,-4.0,28.0,27.0,-2.0,25.0,-3.0,21.0,-4.0,22.0,-5.0,31.0,-9.0,29.0,0.0,36.0,-1.0,16.0,5.0,10.0,33.0,11.0,21.0,1.0,5.0,10.0,-1.0,19.0,-3.0,-9.0,-4.0,2.0,7.0,15.0,5.0,-1.0,9.0,-11.0,6.0,-2.0,4.0,-7.0,4.0,2565.61
-98.0,-32.0,9.0,-15.0,18.0,19.0,-21.0,-17.0,-29.0,23.0,-26.0,12.0,-24.0,9.0,-31.0,22.0,-30.0,8.0,-26.0,-1.0,-26.0,13.0,-23.0,-16.0,-10.0,-10.0,-16.0,-5.0,8.0,-7.0,-7.0,-11.0,10.0,-4.0,13.0,-8.0,19.0,24.0,-18.0,-22.0,21.0,-19.0,16.0,-24.0,20.0,-23.0,28.0,-16.0,18.0,-19.0,24.0,-19.0,23.0,-22.0,25.0,11.0,-17.0,10.0,-21.0,4.0,-12.0,3.0,-12.0,-9.0,-15.0,3.0,0.0,-8.0,-11.0,0.0,5.0,-6.0,-5.0,17.0,-18.0,-2.0,-8.0,13.0,-17.0,2565.61
124.0,-63.0,23.0,-15.0,-35.0,-53.0,-13.0,-66.0,-45.0,-57.0,-14.0,-43.0,-29.0,-34.0,-38.0,-57.0,-31.0,-60.0,-12.0,-54.0,-9.0,-47.0,-9.0,-5.0,-6.0,-23.0,4.0,0.0,-12.0,5.0,15.0,4.0,6.0,10.0,11.0,30.0,28.0,35.0,31.0,38.0,49.0,41.0,51.0,34.0,46.0,37.0,32.0,37.0,61.0,30.0,59.0,21.0,56.0,36.0,54.0,60.0,7.0,29.0,9.0,39.0,19.0,25.0,6.0,27.0,-9.0,8.0,-5.0,-7.0,16.0,20.0,-11.0,-15.0,3.0,9.0,-1.0,-16.0,-10.0,-31.0,-14.0,2565.62
20.0,65.0,17.0,-52.0,68.0,39.0,-43.0,-49.0,-40.0,38.0,-48.0,32.0,-55.0,38.0,-52.0,36.0,-55.0,8.0,-70.0,24.0,-46.0,19.0,-49.0,-38.0,-42.0,9.0,-39.0,-17.0,3.0,-2.0,-1.0,-3.0,5.0,-15.0,11.0,-39.0,21.0,22.0,-52.0,-52.0,15.0,-62.0,16.0,-65.0,14.0,-62.0,32.0,-67.0,21.0,-62.0,17.0,-61.0,4.0,-51.0,6.0,1.0,-44.0,0.0,-24.0,7.0,-31.0,-5.0,-33.0,-11.0,-16.0,10.0,-11.0,-7.0,-7.0,-21.0,3.0,25.0,-10.0,6.0,-15.0,41.0,-22.0,35.0,-40.0,2565.62
-103.0,-112.0,9.0,-7.0,3.0,0.0,4.0,5.0,12.0,-1.0,7.0,5.0,11.0,8.0,15.0,2.0,20.0,1.0,24.0,9.0,22.0,-2.0,22.0,21.0,20.0,-5.0,25.0,21.0,-8.0,-6.0,-12.0,10.0,12.0,-17.0,6.0,-1.0,9.0,8.0,3.0,6.0,10.0,5.0,13.0,5.0,6.0,14.0,7.0,14.0,13.0,18.0,13.0,19.0,4.0,18.0,8.0,9.0,24.0,0.0,21.0,0.0,24.0,2.0,26.0,-3.0,25.0,-8.0,27.0,26.0,-8.0,-8.0,22.0,15.0,-10.0,17.0,-4.0,15.0,-10.0,9.0,-7.0,2565.69
-83.0,-48.0,10.0,4.0,6.0,2.0,2.0,11.0,8.0,2.0,7.0,9.0,23.0,9.0,14.0,6.0,14.0,11.0,16.0,9.0,17.0,4.0,20.0,20.0,21.0,-5.0,23.0,19.0,-8.0,-7.0,-5.0,14.0,6.0,-16.0,6.0,3.0,5.0,13.0,8.0,5.0,3.0,9.0,14.0,16.0,8.0,8.0,2.0,18.0,3.0,16.0,-4.0,20.0,-8.0,23.0,-9.0,-8.0,22.0,-7.0,21.0,-9.0,20.0,-13.0,18.0,-11.0,12.0,-27.0,25.0,14.0,-18.0,-15.0,17.0,15.0,-10.0,15.0,-15.0,12.0,-16.0,9.0,-10.0,2565.69
-83.0,-48.0,10.0,13.0,10.0,24.0,21.0,9.0,12.0,33.0,17.0,19.0,10.0,20.0,10.0,26.0,16.0,18.0,6.0,24.0,3.0,16.0,2.0,3.0,1.0,9.0,2.0,2.0,6.0,2.0,-1.0,-1.0,-1.0,-8.0,-3.0,-10.0,-15.0,-14.0,-11.0,-11.0,-20.0,-11.0,-21.0,-11.0,-22.0,-12.0,-22.0,-10.0,-24.0,-12.0,-24.0,-9.0,-24.0,-7.0,-21.0,-19.0,-7.0,-18.0,-4.0,-19.0,-3.0,-9.0,-3.0,-11.0,1.0,-9.0,4.0,0.0,-5.0,-1.0,6.0,7.0,-3.0,4.0,0.0,8.0,-1.0,10.0,7.0,2565.71
94.0,-32.0,5.0,11.0,14.0,14.0,14.0,22.0,14.0,20.0,14.0,21.0,13.0,24.0,13.0,20.0,13.0,20.0,20.0,17.0,12.0,17.0,10.0,7.0,5.0,10.0,9.0,2.0,6.0,1.0,5.0,1.0,-7.0,-7.0,-8.0,-11.0,-16.0,-19.0,-14.0,-12.0,-17.0,-14.0,-22.0,-13.0,-26.0,-15.0,-17.0,-18.0,-20.0,-10.0,-22.0,0.0,-22.0,-13.0,-29.0,-29.0,3.0,-12.0,4.0,-17.0,-3.0,-19.0,9.0,-18.0,-3.0,-11.0,-12.0,-6.0,-5.0,-2.0,-7.0,-2.0,-1.0,3.0,2.0,7.0,4.0,7.0,7.0,2565.72
-10.0,96.0,15.0,-21.0,4.0,7.0,1.0,-6.0,-11.0,28.0,0.0,25.0,2.0,23.0,-6.0,23.0,-7.0,25.0,1.0,31.0,10.0,27.0,9.0,3.0,15.0,23.0,16.0,16.0,14.0,19.0,9.0,15.0,19.0,2.0,21.0,9.0,3.0,0.0,9.0,9.0,-5.0,5.0,-3.0,13.0,3.0,23.0,-22.0,17.0,-15.0,13.0,-25.0,13.0,-22.0,8.0,-26.0,-31.0,8.0,-29.0,11.0,-38.0,2.0,-28.0,-2.0,-30.0,-4.0,-36.0,-8.0,-5.0,-24.0,-30.0,-10.0,-7.0,-29.0,-8.0,-21.0,1.0,-12.0,-5.0,-9.0,2565.74
98.0,32.0,6.0,-13.0,4.0,6.0,0.0,4.0,0.0,10.0,9.0,16.0,12.0,13.0,7.0,23.0,7.0,22.0,9.0,21.0,18.0,17.0,14.0,26.0,19.0,10.0,21.0,21.0,0.0,3.0,-1.0,18.0,20.0,-8.0,10.0,4.0,6.0,-1.0,12.0,4.0,-4.0,14.0,-2.0,11.0,-12.0,17.0,-12.0,19.0,-10.0,18.0,-16.0,20.0,-25.0,17.0,-21.0,-21.0,18.0,-22.0,10.0,-29.0,7.0,-31.0,9.0,-28.0,8.0,-33.0,4.0,11.0,-26.0,-36.0,-8.0,2.0,-25.0,8.0,-25.0,-1.0,-28.0,6.0,-14.0,2565.74
-73.0,112.0,11.0,-4.0,9.0,4.0,-12.0,11.0,11.0,4.0,11.0,4.0,22.0,6.0,20.0,6.0,23.0,1.0,25.0,4.0,22.0,-3.0,22.0,12.0,22.0,-6.0,22.0,18.0,-10.0,-13.0,-13.0,10.0,9.0,-18.0,0.0,1.0,5.0,7.0,6.0,8.0,4.0,16.0,5.0,10.0,6.0,14.0,5.0,20.0,2.0,16.0,0.0,28.0,1.0,19.0,-4.0,-8.0,23.0,-15.0,23.0,-9.0,28.0,-11.0,23.0,-14.0,25.0,-22.0,19.0,20.0,-17.0,-10.0,20.0,16.0,-16.0,9.0,-18.0,9.0,-20.0,14.0,-12.0,2565.75
98.0,32.0,6.0,5.0,-2.0,-2.0,-4.0,-2.0,-8.0,-8.0,-15.0,-4.0,-15.0,-10.0,-16.0,-7.0,-23.0,-5.0,-32.0,-10.0,-27.0,-3.0,-20.0,-22.0,-28.0,9.0,-26.0,-22.0,9.0,9.0,17.0,-8.0,-9.0,17.0,-1.0,-2.0,-11.0,-8.0,-6.0,-14.0,-12.0,-9.0,-1.0,-15.0,3.0,-17.0,-9.0,-21.0,-10.0,-22.0,4.0,-21.0,3.0,-21.0,-2.0,4.0,-35.0,13.0,-27.0,7.0,-37.0,17.0,-27.0,18.0,-34.0,11.0,-28.0,-33.0,12.0,14.0,-24.0,-21.0,24.0,-17.0,20.0,-18.0,15.0,-9.0,9.0,2565.78
86.0,96.0,5.0,0.0,-24.0,-28.0,4.0,5.0,4.0,-36.0,3.0,-28.0,8.0,-27.0,3.0,-27.0,6.0,-14.0,7.0,-16.0,-5.0,-11.0,10.0,-6.0,3.0,-7.0,-2.0,13.0,4.0,-11.0,8.0,-3.0,3.0,13.0,6.0,10.0,-15.0,-20.0,12.0,21.0,-18.0,12.0,-21.0,24.0,-17.0,20.0,-12.0,21.0,-13.0,31.0,-23.0,20.0,-16.0,30.0,-7.0,-4.0,27.0,-17.0,14.0,-10.0,20.0,-10.0,1.0,-13.0,2.0,8.0,3.0,-6.0,-6.0,2.0,0.0,-7.0,0.0,-11.0,-6.0,-15.0,4.0,-10.0,-4.0,2565.81
124.0,-64.0,7.0,41.0,5.0,15.0,59.0,65.0,51.0,27.0,54.0,14.0,72.0,8.0,58.0,30.0,63.0,14.0,53.0,27.0,39.0,30.0,46.0,27.0,25.0,3.0,19.0,24.0,1.0,7.0,2.0,-7.0,-15.0,-7.0,-21.0,-16.0,-32.0,-42.0,-17.0,-19.0,-55.0,-19.0,-57.0,-16.0,-48.0,-19.0,-61.0,-16.0,-64.0,-5.0,-60.0,-7.0,-59.0,-11.0,-55.0,-54.0,-7.0,-41.0,1.0,-31.0,-1.0,-35.0,2.0,-42.0,9.0,-15.0,7.0,2.0,-3.0,11.0,-1.0,0.0,10.0,18.0,-2.0,1.0,26.0,17.0,31.0,2565.82
-10.0,96.0,15.0,-34.0,51.0,39.0,-64.0,-26.0,-45.0,54.0,-70.0,37.0,-48.0,50.0,-46.0,69.0,-49.0,37.0,-52.0,43.0,-39.0,24.0,-31.0,-35.0,-15.0,8.0,-15.0,-19.0,13.0,-3.0,-16.0,3.0,3.0,-11.0,6.0,-17.0,40.0,39.0,-20.0,-29.0,49.0,-34.0,52.0,-44.0,51.0,-38.0,54.0,-46.0,35.0,-46.0,46.0,-50.0,36.0,-41.0,27.0,27.0,-36.0,28.0,-34.0,20.0,-38.0,14.0,-24.0,9.0,-19.0,11.0,2.0,-8.0,8.0,-2.0,29.0,21.0,3.0,12.0,7.0,20.0,11.0,23.0,-8.0,2565.82
-10.0,96.0,15.0,-26.0,-22.0,-15.0,-72.0,-68.0,-65.0,-1.0,-57.0,-13.0,-57.0,-10.0,-58.0,-21.0,-65.0,-13.0,-53.0,-16.0,-35.0,-10.0,-47.0,-39.0,-23.0,-9.0,-29.0,-26.0,-2.0,-2.0,-6.0,11.0,9.0,2.0,23.0,-1.0,45.0,43.0,2.0,1.0,57.0,-1.0,59.0,3.0,55.0,-11.0,62.0,-7.0,54.0,-16.0,62.0,-6.0,55.0,-18.0,42.0,55.0,-11.0,43.0,-19.0,34.0,-5.0,32.0,-16.0,19.0,-14.0,14.0,-2.0,1.0,15.0,4.0,3.0,-13.0,-6.0,3.0,-11.0,17.0,-42.0,25.0,-41.0,2565.83
94.0,-32.0,5.0,-38.0,-45.0,-8.0,-45.0,-52.0,-60.0,-26.0,-45.0,-35.0,-60.0,-24.0,-54.0,-13.0,-55.0,-33.0,-48.0,-18.0,-43.0,-19.0,-46.0,-22.0,-27.0,-12.0,-26.0,-21.0,1.0,-3.0,-4.0,7.0,14.0,-7.0,29.0,46.0,16.0,9.0,45.0,54.0,20.0,52.0,29.0,54.0,24.0,50.0,36.0,53.0,24.0,38.0,42.0,43.0,38.0,34.0,47.0,35.0,29.0,41.0,19.0,35.0,17.0,40.0,16.0,30.0,9.0,12.0,10.0,5.0,10.0,6.0,-8.0,-7.0,-21.0,-4.0,-28.0,4.0,-47.0,-32.0,-17.0,2565.83
