subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_48,subcarrier_49,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_86,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_122,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
92.0,-64.0,5.0,9.0,16.0,33.0,0.0,41.0,21.0,-8.0,24.0,-4.0,22.0,-21.0,26.0,-11.0,23.0,1.0,29.0,-1.0,33.0,55.0,-6.0,36.0,0.0,27.0,31.0,27.0,7.0,34.0,4.0,22.0,14.0,24.0,1.0,9.0,12.0,12.0,16.0,15.0,17.0,8.0,-3.0,14.0,-5.0,-14.0,12.0,-11.0,-20.0,1.0,-22.0,-35.0,-47.0,-3.0,-44.0,-1.0,-55.0,-9.0,-54.0,-3.0,-57.0,-3.0,-15.0,-65.0,-2.0,-58.0,-65.0,-4.0,-52.0,9.0,-48.0,2.0,-58.0,7.0,-29.0,-7.0,-22.0,0.0,-18.0,7.0,-13.0,11.0,-5.0,5.0,23.0,26.0,12.0,3460.02
94.0,-32.0,5.0,35.0,-8.0,16.0,-28.0,23.0,-39.0,-15.0,39.0,-38.0,18.0,-10.0,31.0,-36.0,26.0,-52.0,39.0,-35.0,19.0,20.0,-5.0,16.0,-28.0,15.0,-18.0,21.0,-14.0,21.0,-25.0,27.0,-11.0,28.0,-23.0,32.0,20.0,-17.0,11.0,10.0,16.0,-13.0,-13.0,15.0,-5.0,7.0,14.0,-3.0,-3.0,19.0,-8.0,-11.0,-28.0,41.0,-27.0,31.0,-29.0,40.0,-29.0,42.0,-38.0,46.0,42.0,-33.0,43.0,-34.0,-24.0,35.0,-38.0,49.0,-31.0,25.0,-15.0,15.0,-13.0,34.0,12.0,11.0,-7.0,54.0,15.0,24.0,-4.0,19.0,16.0,20.0,0.0,3460.02
-39.0,-112.0,13.0,1.0,21.0,29.0,24.0,36.0,32.0,20.0,13.0,37.0,29.0,10.0,3.0,19.0,28.0,36.0,11.0,28.0,16.0,14.0,18.0,24.0,11.0,18.0,23.0,4.0,28.0,-1.0,22.0,-5.0,25.0,3.0,22.0,-2.0,-13.0,22.0,-10.0,-4.0,-21.0,14.0,15.0,-3.0,21.0,1.0,11.0,-4.0,-13.0,20.0,-14.0,-25.0,-28.0,26.0,-38.0,32.0,-47.0,25.0,-44.0,28.0,-48.0,21.0,17.0,-51.0,17.0,-53.0,-46.0,10.0,-61.0,0.0,-53.0,2.0,-42.0,9.0,-30.0,13.0,-22.0,-1.0,-26.0,11.0,-15.0,30.0,-24.0,-3.0,32.0,9.0,4.0,3460.03
86.0,96.0,5.0,-28.0,15.0,-41.0,3.0,-34.0,24.0,-10.0,-45.0,-8.0,-68.0,-2.0,-55.0,-2.0,-51.0,8.0,-49.0,-3.0,-49.0,-30.0,-22.0,-26.0,-11.0,-17.0,2.0,-16.0,-7.0,-17.0,-15.0,-16.0,-15.0,-23.0,-6.0,-11.0,-16.0,-8.0,-7.0,-11.0,-9.0,-14.0,-3.0,-13.0,-1.0,6.0,-12.0,9.0,19.0,-12.0,16.0,29.0,34.0,-23.0,40.0,-17.0,49.0,-21.0,52.0,-18.0,49.0,-12.0,-20.0,57.0,-7.0,48.0,32.0,-15.0,35.0,-11.0,30.0,-13.0,22.0,-16.0,26.0,-21.0,17.0,-22.0,6.0,-14.0,-5.0,-15.0,-15.0,-3.0,-9.0,-4.0,-23.0,3460.11
94.0,-32.0,5.0,11.0,55.0,-4.0,41.0,-4.0,29.0,60.0,30.0,27.0,18.0,36.0,21.0,68.0,1.0,36.0,-4.0,29.0,-1.0,15.0,23.0,5.0,48.0,5.0,36.0,1.0,25.0,-2.0,22.0,-10.0,20.0,1.0,24.0,-6.0,-3.0,15.0,-6.0,-6.0,-3.0,14.0,14.0,3.0,10.0,-6.0,-8.0,-11.0,-10.0,-21.0,-17.0,-14.0,-16.0,-34.0,-20.0,-45.0,-18.0,-53.0,-21.0,-46.0,-22.0,-53.0,-56.0,-17.0,-45.0,-22.0,-16.0,-48.0,-23.0,-46.0,-27.0,-43.0,-21.0,-35.0,-18.0,-8.0,-13.0,-24.0,-19.0,-14.0,-8.0,14.0,7.0,-11.0,45.0,-5.0,11.0,3460.12
94.0,-32.0,5.0,-22.0,46.0,-32.0,40.0,-39.0,26.0,61.0,-27.0,35.0,-21.0,31.0,-7.0,38.0,-26.0,38.0,-36.0,14.0,-10.0,-32.0,22.0,-12.0,28.0,-33.0,14.0,-35.0,13.0,-23.0,7.0,-21.0,8.0,-19.0,21.0,-23.0,-13.0,6.0,-19.0,-17.0,-5.0,8.0,4.0,-10.0,-2.0,1.0,-5.0,7.0,10.0,-20.0,18.0,23.0,18.0,-26.0,26.0,-33.0,33.0,-38.0,36.0,-44.0,40.0,-45.0,-45.0,43.0,-38.0,43.0,36.0,-42.0,14.0,-25.0,14.0,-41.0,15.0,-14.0,21.0,-32.0,10.0,-14.0,-23.0,-21.0,-9.0,-29.0,-28.0,-28.0,-27.0,-24.0,-7.0,3460.12
-126.0,32.0,8.0,25.0,-24.0,9.0,-53.0,46.0,-49.0,-35.0,13.0,-49.0,-6.0,-45.0,24.0,-32.0,24.0,-57.0,12.0,-38.0,17.0,8.0,-19.0,14.0,-12.0,20.0,-34.0,11.0,1.0,18.0,-6.0,11.0,-23.0,25.0,-16.0,21.0,8.0,-3.0,14.0,6.0,10.0,-4.0,-12.0,5.0,-5.0,8.0,-2.0,7.0,15.0,18.0,9.0,12.0,7.0,40.0,9.0,43.0,14.0,42.0,3.0,52.0,8.0,65.0,54.0,-3.0,47.0,9.0,-8.0,45.0,12.0,36.0,1.0,43.0,-4.0,32.0,1.0,13.0,5.0,28.0,6.0,4.0,14.0,-12.0,39.0,12.0,-26.0,19.0,-32.0,3460.13
-128.0,0.0,8.0,43.0,7.0,50.0,-3.0,45.0,-23.0,-16.0,69.0,-6.0,67.0,-14.0,42.0,-5.0,30.0,9.0,38.0,19.0,42.0,30.0,-5.0,42.0,11.0,30.0,1.0,30.0,9.0,23.0,9.0,29.0,24.0,12.0,10.0,12.0,15.0,9.0,3.0,11.0,11.0,8.0,4.0,13.0,6.0,-7.0,4.0,-13.0,-14.0,7.0,-16.0,-31.0,-39.0,26.0,-45.0,32.0,-47.0,27.0,-39.0,34.0,-59.0,31.0,27.0,-52.0,28.0,-47.0,-41.0,24.0,-38.0,27.0,-44.0,14.0,-36.0,35.0,-25.0,18.0,-28.0,29.0,-32.0,24.0,-16.0,7.0,-5.0,23.0,19.0,28.0,13.0,3460.52
-128.0,0.0,8.0,35.0,50.0,6.0,44.0,14.0,49.0,25.0,-6.0,48.0,14.0,46.0,-6.0,54.0,16.0,43.0,-3.0,53.0,-9.0,13.0,37.0,-4.0,33.0,0.0,22.0,-23.0,23.0,-13.0,23.0,-29.0,23.0,-22.0,18.0,-15.0,-17.0,6.0,-15.0,-10.0,-15.0,0.0,12.0,-13.0,12.0,-4.0,-6.0,-13.0,-20.0,-7.0,-22.0,-32.0,-32.0,-23.0,-37.0,-27.0,-40.0,-33.0,-38.0,-32.0,-41.0,-33.0,-30.0,-50.0,-45.0,-38.0,-39.0,-45.0,-34.0,-33.0,-26.0,-35.0,-29.0,-14.0,-20.0,-15.0,-24.0,-16.0,-22.0,6.0,-9.0,-2.0,-18.0,-25.0,-3.0,13.0,22.0,3460.53
-82.0,-32.0,10.0,-29.0,-3.0,-52.0,-13.0,-58.0,-9.0,-5.0,-32.0,2.0,-49.0,-25.0,-47.0,18.0,-49.0,-15.0,-58.0,-7.0,-49.0,-31.0,0.0,-25.0,-27.0,-20.0,-12.0,-35.0,-26.0,-18.0,-24.0,-14.0,-30.0,-14.0,-23.0,-23.0,-8.0,-24.0,2.0,-8.0,-14.0,-6.0,-18.0,-8.0,-20.0,4.0,-10.0,-1.0,4.0,-20.0,4.0,18.0,18.0,-41.0,29.0,-44.0,20.0,-43.0,25.0,-52.0,30.0,-43.0,-45.0,30.0,-41.0,36.0,37.0,-46.0,18.0,-37.0,25.0,-26.0,13.0,-48.0,19.0,-23.0,9.0,-21.0,8.0,-23.0,-9.0,-5.0,-27.0,-9.0,-4.0,-1.0,-13.0,3460.53
-62.0,32.0,12.0,-41.0,-1.0,-59.0,3.0,-39.0,-5.0,-6.0,-72.0,-17.0,-72.0,-21.0,-34.0,-16.0,-50.0,15.0,-17.0,6.0,-39.0,-53.0,-21.0,-28.0,-16.0,-33.0,-25.0,-25.0,-17.0,-20.0,-25.0,-14.0,-16.0,-3.0,-22.0,-3.0,-5.0,-18.0,0.0,-5.0,-14.0,-18.0,-11.0,-15.0,-16.0,2.0,-7.0,5.0,14.0,-21.0,11.0,20.0,28.0,-28.0,38.0,-32.0,40.0,-33.0,45.0,-33.0,40.0,-31.0,-31.0,42.0,-40.0,34.0,40.0,-34.0,51.0,-26.0,31.0,-37.0,27.0,-10.0,42.0,-15.0,2.0,-18.0,-14.0,-6.0,4.0,-23.0,-16.0,-24.0,-13.0,-19.0,-4.0,3460.54
-66.0,-32.0,11.0,5.0,-18.0,-3.0,-20.0,-2.0,-19.0,-22.0,-2.0,-27.0,3.0,-27.0,7.0,-22.0,-5.0,-26.0,-6.0,-29.0,10.0,-4.0,-15.0,5.0,-20.0,3.0,-23.0,4.0,-11.0,0.0,-13.0,7.0,-5.0,0.0,-11.0,10.0,11.0,-3.0,13.0,0.0,16.0,-16.0,-5.0,-3.0,-5.0,-4.0,2.0,7.0,3.0,9.0,10.0,8.0,7.0,19.0,17.0,27.0,12.0,21.0,12.0,19.0,14.0,31.0,20.0,11.0,26.0,12.0,10.0,24.0,19.0,19.0,14.0,19.0,9.0,17.0,7.0,12.0,7.0,15.0,15.0,3.0,5.0,-15.0,11.0,-3.0,-6.0,6.0,-9.0,3460.55
-46.0,32.0,13.0,-21.0,-48.0,12.0,-37.0,-6.0,-25.0,-41.0,-28.0,-25.0,-24.0,-38.0,-24.0,-39.0,4.0,-40.0,17.0,-41.0,-4.0,-8.0,-40.0,-15.0,-40.0,5.0,-29.0,18.0,-19.0,10.0,-14.0,14.0,-27.0,-3.0,-28.0,12.0,11.0,-19.0,20.0,10.0,7.0,-20.0,-12.0,9.0,-10.0,10.0,-1.0,14.0,18.0,3.0,17.0,30.0,29.0,20.0,42.0,14.0,31.0,31.0,53.0,24.0,44.0,28.0,24.0,50.0,24.0,44.0,39.0,29.0,46.0,23.0,48.0,13.0,37.0,12.0,27.0,12.0,28.0,-1.0,31.0,-1.0,18.0,0.0,13.0,-1.0,-22.0,-7.0,-22.0,3460.55
-68.0,-64.0,11.0,30.0,37.0,33.0,43.0,48.0,13.0,37.0,27.0,25.0,45.0,53.0,40.0,62.0,27.0,40.0,23.0,26.0,44.0,9.0,26.0,13.0,32.0,22.0,15.0,12.0,24.0,8.0,27.0,0.0,27.0,-7.0,31.0,-10.0,-8.0,23.0,-6.0,1.0,-5.0,29.0,16.0,3.0,18.0,-8.0,-1.0,-15.0,-24.0,-5.0,-25.0,-35.0,-37.0,-14.0,-54.0,-4.0,-46.0,-19.0,-49.0,-12.0,-51.0,-9.0,-20.0,-55.0,-18.0,-60.0,-61.0,-13.0,-53.0,-13.0,-43.0,-13.0,-42.0,1.0,-27.0,-16.0,-18.0,-7.0,-21.0,9.0,-26.0,3.0,-3.0,-3.0,25.0,20.0,11.0,3460.56
-46.0,32.0,13.0,-23.0,-14.0,-20.0,-13.0,-14.0,-5.0,-9.0,-28.0,-8.0,-23.0,-21.0,-21.0,-11.0,-17.0,-9.0,-28.0,-13.0,-26.0,-20.0,-12.0,-26.0,-14.0,-20.0,-12.0,-21.0,-21.0,-19.0,-17.0,-10.0,-32.0,-6.0,-26.0,-9.0,-5.0,-15.0,-3.0,0.0,0.0,-10.0,-22.0,-14.0,-13.0,7.0,6.0,10.0,8.0,0.0,13.0,15.0,15.0,4.0,19.0,4.0,28.0,6.0,22.0,10.0,27.0,11.0,4.0,27.0,11.0,28.0,30.0,9.0,27.0,10.0,21.0,8.0,17.0,11.0,11.0,4.0,15.0,6.0,4.0,0.0,-3.0,-14.0,5.0,7.0,-10.0,-6.0,-19.0,3460.63
-50.0,-32.0,12.0,-7.0,29.0,-21.0,53.0,-1.0,45.0,44.0,17.0,33.0,9.0,38.0,-8.0,41.0,1.0,39.0,-17.0,51.0,-1.0,2.0,38.0,-17.0,39.0,-10.0,35.0,-2.0,11.0,-22.0,26.0,-18.0,27.0,-36.0,24.0,-22.0,-18.0,12.0,-17.0,-14.0,-16.0,20.0,13.0,-8.0,17.0,-13.0,-3.0,-11.0,-11.0,-7.0,-10.0,-15.0,-24.0,-26.0,-15.0,-34.0,-29.0,-33.0,-39.0,-31.0,-32.0,-43.0,-35.0,-17.0,-40.0,-36.0,-20.0,-42.0,-23.0,-31.0,-22.0,-21.0,-13.0,-28.0,-18.0,-20.0,-2.0,-9.0,-4.0,-13.0,-18.0,5.0,-34.0,-15.0,20.0,-10.0,16.0,3460.63
-30.0,32.0,14.0,3.0,-8.0,-19.0,24.0,-28.0,31.0,48.0,-34.0,39.0,-26.0,29.0,-16.0,38.0,-23.0,27.0,-26.0,48.0,-17.0,-11.0,34.0,-14.0,6.0,-40.0,25.0,-24.0,27.0,-26.0,17.0,-21.0,11.0,-28.0,18.0,-39.0,-20.0,18.0,-18.0,-9.0,-15.0,16.0,20.0,-12.0,23.0,1.0,-1.0,1.0,9.0,-15.0,14.0,27.0,18.0,-36.0,25.0,-40.0,47.0,-31.0,34.0,-28.0,30.0,-39.0,-30.0,41.0,-26.0,17.0,26.0,-26.0,22.0,-39.0,22.0,-26.0,9.0,-25.0,10.0,-21.0,8.0,-19.0,1.0,-7.0,2.0,-13.0,-4.0,4.0,14.0,-25.0,18.0,3460.64
94.0,-32.0,5.0,-15.0,-28.0,-17.0,-21.0,-13.0,-18.0,-35.0,-10.0,-56.0,-1.0,-38.0,-31.0,-28.0,4.0,-52.0,0.0,-58.0,-26.0,-10.0,-36.0,9.0,-35.0,1.0,-36.0,-7.0,-32.0,2.0,-40.0,8.0,-38.0,7.0,-29.0,11.0,2.0,-22.0,2.0,-10.0,1.0,-23.0,-18.0,-17.0,-13.0,10.0,3.0,13.0,16.0,11.0,15.0,15.0,20.0,22.0,25.0,20.0,28.0,32.0,23.0,38.0,27.0,33.0,28.0,30.0,34.0,38.0,16.0,33.0,30.0,25.0,16.0,32.0,10.0,26.0,17.0,27.0,24.0,-5.0,33.0,5.0,-4.0,4.0,0.0,-2.0,-24.0,-2.0,-15.0,3460.64
94.0,-32.0,5.0,26.0,-15.0,12.0,-15.0,14.0,-12.0,-4.0,17.0,-18.0,18.0,-16.0,14.0,-24.0,12.0,-13.0,21.0,-18.0,16.0,16.0,-10.0,16.0,-12.0,8.0,-15.0,14.0,-11.0,14.0,-9.0,11.0,-10.0,13.0,-9.0,7.0,10.0,-8.0,6.0,9.0,8.0,-8.0,-10.0,2.0,-10.0,-1.0,5.0,-5.0,-6.0,6.0,-12.0,-14.0,-17.0,11.0,-20.0,13.0,-22.0,16.0,-23.0,16.0,-23.0,13.0,7.0,-25.0,13.0,-20.0,-21.0,10.0,-15.0,10.0,-16.0,9.0,-7.0,5.0,-7.0,5.0,-5.0,2.0,-4.0,1.0,-5.0,7.0,8.0,7.0,-17.0,13.0,-4.0,3460.73
-121.0,114.0,40.0,-27.0,-1.0,-13.0,-12.0,-33.0,-8.0,-20.0,-13.0,-13.0,-25.0,-13.0,-12.0,-11.0,-19.0,-12.0,-14.0,-12.0,-21.0,-16.0,-20.0,-15.0,-18.0,-18.0,-19.0,-9.0,-10.0,-13.0,-11.0,-7.0,-10.0,-7.0,-12.0,-11.0,-6.0,-12.0,-5.0,-10.0,-8.0,-7.0,-3.0,-11.0,-4.0,8.0,1.0,6.0,12.0,7.0,9.0,11.0,16.0,17.0,16.0,22.0,19.0,25.0,17.0,26.0,17.0,21.0,23.0,19.0,15.0,17.0,20.0,20.0,12.0,16.0,12.0,14.0,8.0,7.0,4.0,7.0,0.0,-1.0,1.0,0.0,6.0,-6.0,-5.0,-7.0,4.0,-14.0,-10.0,3460.83
124.0,-64.0,7.0,-24.0,-22.0,-59.0,-16.0,-28.0,-13.0,-19.0,-65.0,-25.0,-41.0,-22.0,-36.0,-20.0,-30.0,-24.0,-10.0,-17.0,-38.0,-43.0,-29.0,-46.0,-26.0,-35.0,-20.0,-25.0,-26.0,-22.0,-11.0,-16.0,-18.0,-12.0,-34.0,-19.0,-19.0,-17.0,-25.0,-20.0,-16.0,-6.0,3.0,-27.0,10.0,5.0,16.0,5.0,2.0,25.0,8.0,5.0,4.0,51.0,5.0,54.0,6.0,55.0,14.0,58.0,9.0,55.0,55.0,12.0,56.0,4.0,17.0,42.0,22.0,33.0,5.0,41.0,12.0,23.0,5.0,20.0,8.0,15.0,-5.0,9.0,-4.0,-4.0,-36.0,-3.0,-23.0,-11.0,-14.0,3460.84
-88.0,-128.0,10.0,-60.0,3.0,-29.0,21.0,-34.0,28.0,34.0,-37.0,20.0,-38.0,22.0,-43.0,-7.0,-47.0,15.0,-35.0,17.0,-51.0,-46.0,8.0,-42.0,12.0,-29.0,2.0,-35.0,-18.0,-35.0,-11.0,-39.0,-14.0,-35.0,-2.0,-28.0,-22.0,3.0,-26.0,-21.0,-12.0,1.0,6.0,-16.0,15.0,21.0,-9.0,24.0,30.0,-4.0,30.0,40.0,48.0,9.0,50.0,12.0,61.0,6.0,49.0,8.0,60.0,9.0,5.0,51.0,9.0,55.0,51.0,6.0,36.0,12.0,37.0,-2.0,30.0,-6.0,9.0,-14.0,6.0,13.0,1.0,3.0,-29.0,12.0,-28.0,0.0,-14.0,-29.0,1.0,3460.84
108.0,-64.0,6.0,-42.0,2.0,-33.0,5.0,-31.0,-11.0,-13.0,-30.0,3.0,-20.0,13.0,-44.0,-10.0,-56.0,-4.0,-57.0,-6.0,-43.0,-36.0,-21.0,-12.0,-10.0,-32.0,0.0,-24.0,-8.0,-31.0,1.0,-28.0,-14.0,-20.0,-14.0,-27.0,-16.0,-4.0,-21.0,-17.0,-29.0,2.0,0.0,-15.0,7.0,11.0,10.0,10.0,11.0,18.0,11.0,14.0,11.0,47.0,16.0,47.0,17.0,61.0,36.0,53.0,25.0,47.0,47.0,27.0,55.0,29.0,27.0,42.0,20.0,41.0,7.0,27.0,10.0,24.0,4.0,8.0,-5.0,19.0,-9.0,7.0,-8.0,-8.0,-15.0,-10.0,9.0,-16.0,-16.0,3460.85
-46.0,32.0,13.0,-15.0,-18.0,-27.0,-14.0,-28.0,-8.0,-11.0,-25.0,-18.0,-21.0,-24.0,-22.0,-21.0,-28.0,-8.0,-12.0,-23.0,-26.0,-18.0,-28.0,-17.0,-18.0,-10.0,-10.0,-18.0,-3.0,-8.0,-13.0,-9.0,-8.0,1.0,-27.0,-4.0,-12.0,-13.0,-6.0,-14.0,-18.0,-8.0,-10.0,-17.0,2.0,4.0,-10.0,10.0,7.0,-4.0,29.0,24.0,32.0,5.0,29.0,12.0,38.0,9.0,32.0,11.0,35.0,14.0,3.0,42.0,20.0,25.0,21.0,1.0,21.0,8.0,31.0,3.0,31.0,4.0,24.0,-2.0,4.0,0.0,4.0,-7.0,-6.0,4.0,-15.0,1.0,-11.0,-5.0,-19.0,3460.93
-66.0,-32.0,11.0,-2.0,19.0,-25.0,45.0,-11.0,50.0,32.0,6.0,47.0,-2.0,40.0,-39.0,50.0,-13.0,34.0,-12.0,31.0,-24.0,-20.0,32.0,-24.0,41.0,-10.0,18.0,-21.0,30.0,-7.0,23.0,-19.0,15.0,-19.0,19.0,-28.0,-8.0,12.0,-15.0,-8.0,2.0,12.0,13.0,3.0,18.0,-14.0,-9.0,-15.0,-13.0,-17.0,-23.0,-14.0,-10.0,-46.0,-7.0,-55.0,-8.0,-53.0,-5.0,-58.0,-7.0,-60.0,-62.0,3.0,-51.0,-11.0,-14.0,-50.0,-8.0,-41.0,-4.0,-42.0,-9.0,-30.0,-11.0,-40.0,-9.0,-11.0,-3.0,-1.0,-32.0,2.0,-38.0,-22.0,33.0,-20.0,15.0,3460.94
117.0,80.0,7.0,10.0,21.0,34.0,7.0,32.0,18.0,22.0,49.0,18.0,54.0,1.0,34.0,7.0,53.0,20.0,31.0,3.0,26.0,29.0,29.0,19.0,14.0,14.0,20.0,24.0,30.0,18.0,21.0,5.0,15.0,20.0,20.0,8.0,17.0,17.0,16.0,13.0,19.0,7.0,2.0,19.0,2.0,-15.0,12.0,-16.0,-33.0,16.0,-26.0,-37.0,-54.0,-5.0,-55.0,8.0,-52.0,3.0,-63.0,2.0,-57.0,4.0,-5.0,-73.0,10.0,-50.0,-46.0,-2.0,-42.0,-14.0,-35.0,-2.0,-34.0,0.0,-28.0,11.0,-19.0,8.0,-9.0,-5.0,-13.0,-10.0,14.0,1.0,4.0,22.0,17.0,3460.94
-119.0,-112.0,8.0,-40.0,30.0,-50.0,-2.0,-60.0,20.0,32.0,-49.0,30.0,-40.0,18.0,-44.0,18.0,-37.0,8.0,-48.0,22.0,-40.0,-38.0,25.0,-34.0,14.0,-49.0,2.0,-23.0,3.0,-32.0,1.0,-22.0,-1.0,-27.0,15.0,-15.0,-19.0,4.0,-11.0,-19.0,-5.0,4.0,13.0,-9.0,24.0,16.0,-13.0,26.0,24.0,-1.0,28.0,39.0,58.0,-12.0,54.0,1.0,55.0,-6.0,58.0,-11.0,54.0,-8.0,-7.0,66.0,-5.0,51.0,39.0,-6.0,43.0,-10.0,32.0,-17.0,19.0,-12.0,17.0,-16.0,13.0,-3.0,20.0,-9.0,3.0,-6.0,-22.0,-10.0,0.0,-29.0,-17.0,3460.95
108.0,-64.0,6.0,-2.0,-19.0,-4.0,-19.0,13.0,-17.0,-30.0,0.0,-32.0,5.0,-30.0,3.0,-30.0,2.0,-19.0,12.0,-18.0,20.0,5.0,-23.0,8.0,-24.0,10.0,-24.0,13.0,-10.0,13.0,-10.0,12.0,-20.0,12.0,-14.0,15.0,2.0,-5.0,-1.0,12.0,2.0,-3.0,-14.0,5.0,-21.0,9.0,-1.0,3.0,7.0,12.0,13.0,11.0,9.0,17.0,5.0,14.0,8.0,22.0,17.0,20.0,19.0,27.0,22.0,12.0,17.0,6.0,8.0,16.0,5.0,24.0,14.0,15.0,-3.0,1.0,3.0,17.0,12.0,9.0,-1.0,-3.0,8.0,2.0,1.0,4.0,-20.0,6.0,-2.0,3461.04
-40.0,-127.0,29.0,13.0,-14.0,8.0,-26.0,14.0,-24.0,-12.0,22.0,-25.0,19.0,-25.0,16.0,-10.0,26.0,-14.0,9.0,-18.0,14.0,22.0,-10.0,25.0,-9.0,16.0,-8.0,20.0,-4.0,14.0,-10.0,20.0,-8.0,16.0,0.0,29.0,14.0,-17.0,15.0,21.0,18.0,-5.0,-7.0,17.0,-20.0,-5.0,10.0,-5.0,1.0,17.0,-10.0,-6.0,1.0,25.0,-6.0,28.0,-15.0,21.0,-10.0,32.0,-10.0,30.0,21.0,-17.0,31.0,-8.0,-4.0,23.0,-7.0,20.0,-8.0,22.0,-2.0,6.0,6.0,5.0,-1.0,2.0,1.0,6.0,7.0,-8.0,13.0,6.0,-1.0,15.0,-7.0,3461.04
-20.0,-63.0,30.0,-25.0,-4.0,-20.0,-6.0,-34.0,-5.0,3.0,-24.0,5.0,-32.0,12.0,-15.0,1.0,-29.0,4.0,-33.0,0.0,-33.0,-35.0,5.0,-19.0,5.0,-30.0,2.0,-13.0,2.0,-22.0,10.0,-14.0,-10.0,-18.0,-2.0,-18.0,-21.0,4.0,-2.0,-7.0,-5.0,11.0,9.0,-3.0,4.0,5.0,6.0,11.0,16.0,3.0,14.0,26.0,26.0,5.0,27.0,8.0,28.0,5.0,22.0,13.0,27.0,13.0,1.0,30.0,0.0,29.0,24.0,20.0,16.0,-8.0,33.0,-3.0,20.0,-8.0,17.0,7.0,5.0,-13.0,-3.0,-3.0,-5.0,8.0,-8.0,-13.0,-10.0,-7.0,-13.0,3461.05
74.0,-95.0,20.0,24.0,-9.0,24.0,-6.0,15.0,-24.0,-24.0,24.0,-15.0,14.0,-25.0,22.0,-25.0,16.0,-9.0,21.0,-24.0,19.0,15.0,-17.0,23.0,-21.0,14.0,-20.0,7.0,-12.0,22.0,-4.0,21.0,-11.0,17.0,-13.0,11.0,11.0,-17.0,11.0,14.0,7.0,-21.0,-20.0,9.0,-15.0,-1.0,14.0,-11.0,-16.0,11.0,-16.0,-27.0,-31.0,7.0,-24.0,12.0,-26.0,16.0,-31.0,19.0,-34.0,13.0,11.0,-24.0,11.0,-25.0,-21.0,9.0,-13.0,25.0,-14.0,19.0,-18.0,2.0,-8.0,5.0,-2.0,6.0,4.0,4.0,12.0,6.0,3.0,12.0,9.0,6.0,5.0,3461.06
94.0,-31.0,21.0,-24.0,-2.0,-28.0,-17.0,-23.0,-6.0,-12.0,-25.0,-6.0,-16.0,-19.0,-24.0,-17.0,-16.0,-15.0,-26.0,-16.0,-13.0,-19.0,-22.0,-19.0,-21.0,-10.0,-24.0,-14.0,-18.0,-18.0,-19.0,-2.0,-5.0,-2.0,-6.0,-8.0,2.0,-7.0,-15.0,1.0,-5.0,-7.0,-1.0,-2.0,-2.0,9.0,-2.0,12.0,3.0,-7.0,22.0,32.0,16.0,0.0,30.0,10.0,19.0,6.0,26.0,5.0,24.0,-1.0,11.0,38.0,11.0,18.0,17.0,7.0,23.0,9.0,14.0,5.0,14.0,4.0,5.0,-7.0,7.0,-5.0,10.0,-1.0,0.0,-1.0,-2.0,-3.0,-1.0,-10.0,-1.0,3461.06
94.0,-32.0,5.0,-9.0,-39.0,-50.0,-41.0,-22.0,-33.0,-40.0,-2.0,-28.0,-22.0,-59.0,-23.0,-52.0,-6.0,-50.0,-39.0,-71.0,-21.0,-33.0,-59.0,-32.0,-52.0,-4.0,-42.0,-10.0,-51.0,-5.0,-40.0,-5.0,-42.0,-2.0,-40.0,2.0,2.0,-32.0,9.0,-6.0,-4.0,-24.0,-17.0,-4.0,-22.0,8.0,-11.0,15.0,14.0,-8.0,23.0,35.0,42.0,1.0,40.0,3.0,39.0,6.0,40.0,14.0,48.0,18.0,18.0,46.0,9.0,49.0,46.0,16.0,36.0,7.0,23.0,5.0,28.0,16.0,23.0,3.0,28.0,-8.0,-4.0,-14.0,13.0,-14.0,26.0,5.0,-28.0,-8.0,-10.0,3461.24
