Subcarrier,Lag,Cross-Correlation
3,-29,0.7919256777091922
3,-28,2.1895754338250337
3,-27,0.6583654668490968
3,-26,0.46670354087380017
3,-25,0.2107747528006465
3,-24,-0.7004202709441915
3,-23,0.4193978229654872
3,-22,-1.1419887933393538
3,-21,0.44345764176451663
3,-20,1.3298350581174716
3,-19,2.615505728487408
3,-18,1.5626275576499926
3,-17,2.0425194834350675
3,-16,0.863780397915844
3,-15,0.2606435499125631
3,-14,1.6880378453277425
3,-13,1.2393119097917444
3,-12,1.997343499777347
3,-11,2.0178068676412177
3,-10,3.502827166199971
3,-9,2.0573454080422744
3,-8,2.717709333914799
3,-7,1.4743459129216758
3,-6,0.2616230611942465
3,-5,0.3933114962789345
3,-4,0.7237175862251994
3,-3,0.8127704589805054
3,-2,0.029295328636333218
3,-1,1.3440420067981216
3,0,-1.5543122344752192e-15
3,1,-0.22969684483989683
3,2,0.10145616511025213
3,3,0.21476282471103914
3,4,-0.7919256777091928
3,5,-2.189575433825035
3,6,-0.6583654668490981
3,7,-0.46670354087380095
3,8,-0.2107747528006476
3,9,0.7004202709441898
3,10,-0.41939782296548866
3,11,1.141988793339353
3,12,-0.44345764176451763
3,13,-1.329835058117473
3,14,-2.6155057284874097
3,15,-1.5626275576499935
3,16,-2.0425194834350684
3,17,-0.8637803979158454
3,18,-0.26064354991256455
3,19,-1.6880378453277431
3,20,-1.239311909791745
3,21,-1.997343499777348
3,22,-2.0178068676412186
3,23,-3.502827166199972
3,24,-2.0573454080422753
3,25,-2.717709333914801
3,26,-1.4743459129216767
3,27,-0.2616230611942474
3,28,-0.3933114962789356
3,29,-0.7237175862252004
3,30,-0.8127704589805064
3,31,-0.029295328636334217
3,32,-1.3440420067981231
4,-32,0.24313715015455156
4,-31,-0.0650900985099162
4,-30,-0.174021699873024
4,-29,0.8206482954436276
4,-28,2.2341377173897494
4,-27,0.6993438118219237
4,-26,0.5056351871510155
4,-25,0.24469224134547757
4,-24,-0.6613391899663901
4,-23,0.46999909892558045
4,-22,-1.076000093179117
4,-21,0.48348071565957884
4,-20,1.369750793172774
4,-19,2.6405952504404295
4,-18,1.5883062873595328
4,-17,2.0878293519098357
4,-16,0.9008941381725419
4,-15,0.2850205534412815
4,-14,1.7018857020013531
4,-13,1.242486974585408
4,-12,1.9992597007252604
4,-11,2.0253744233417343
4,-10,3.5219197909446205
4,-9,2.0668061044196095
4,-8,2.728076093819742
4,-7,1.4800619893347973
4,-6,0.2766437731435314
4,-5,0.41818660230349247
4,-4,0.7346848700098696
4,-3,0.8272054585751387
4,-2,0.032184194470346594
4,-1,1.3509671493556317
4,0,-4.440892098500626e-16
4,1,-0.24313715015455184
4,2,0.06509009850991543
4,3,0.1740216998730233
4,4,-0.8206482954436282
4,5,-2.23413771738975
4,6,-0.6993438118219246
4,7,-0.5056351871510167
4,8,-0.2446922413454784
4,9,0.6613391899663901
4,10,-0.4699990989255802
4,11,1.076000093179116
4,12,-0.4834807156595802
4,13,-1.369750793172775
4,14,-2.6405952504404295
4,15,-1.5883062873595335
4,16,-2.0878293519098365
4,17,-0.9008941381725419
4,18,-0.2850205534412815
4,19,-1.7018857020013536
4,20,-1.2424869745854084
4,21,-1.9992597007252606
4,22,-2.0253744233417343
4,23,-3.52191979094462
4,24,-2.0668061044196095
4,25,-2.728076093819742
4,26,-1.4800619893347975
4,27,-0.2766437731435314
4,28,-0.4181866023034926
4,29,-0.7346848700098697
4,30,-0.8272054585751388
4,31,-0.032184194470346705
4,32,-1.3509671493556321
5,-32,0.23066234437222566
5,-31,-0.09760203298987635
5,-30,-0.2087670469436778
5,-29,0.7848389145681838
5,-28,2.1897008952578414
5,-27,0.6707229025211607
5,-26,0.4746910353309991
5,-25,0.24203058962775725
5,-24,-0.6670788630848978
5,-23,0.4633402060399694
5,-22,-1.0864151187743292
5,-21,0.4924949715067821
5,-20,1.3775861544133774
5,-19,2.665025982241228
5,-18,1.6095040229430486
5,-17,2.1074383948637774
5,-16,0.9209108507485535
5,-15,0.30226669653699545
5,-14,1.7185151702460875
5,-13,1.2582123514757269
5,-12,2.013668967318116
5,-11,2.0358152884365532
5,-10,3.531828410531517
5,-9,2.0817078532077486
5,-8,2.7197359703175925
5,-7,1.4682814788061143
5,-6,0.26147012949395076
5,-5,0.4010449493449334
5,-4,0.7320712106102347
5,-3,0.8225718457878277
5,-2,0.024590186910319445
