Subcarrier,Lag,Cross-Correlation
60,0,-0.3715836122965675
60,1,-0.2554048267406814
60,2,0.5198135488545577
60,3,0.5935156531596139
60,4,-0.26816831139860947
60,5,-0.19048784307755565
60,6,-0.045733255969044546
60,7,0.014703169869127852
61,-7,0.013010815671492799
61,-6,0.055234147358820304
61,-5,0.03009139332064493
61,-4,0.09176026379644016
61,-3,-0.01714307659433508
61,-2,-0.349328302934655
61,-1,0.18469410494277252
61,0,-0.3807768747576448
61,1,-0.2524309823798929
61,2,0.5217785371733642
61,3,0.5895996429697556
61,4,-0.2647138525238985
61,5,-0.18993580052269285
61,6,-0.046076385406969934
61,7,0.014236369886798474
62,-7,0.01289406753195773
62,-6,0.05491079676178094
62,-5,0.02982121820626298
62,-4,0.09157069776486136
62,-3,-0.016460956470595728
62,-2,-0.3478071901917975
62,-1,0.1838334681357012
62,0,-0.38220516606281923
62,1,-0.2508300732938659
62,2,0.5241803144676987
62,3,0.5886320732759363
62,4,-0.2687797778758722
62,5,-0.18947132021827268
62,6,-0.04501435506781174
62,7,0.014726203036835977
63,-7,0.012542234855118713
63,-6,0.055447788319775884
63,-5,0.03032130450705002
63,-4,0.09128083608954767
63,-3,-0.012768201376692738
63,-2,-0.3545643636499663
63,-1,0.18202006599392295
63,0,-0.37263487251527383
63,1,-0.2563518097336469
63,2,0.5192572289567834
63,3,0.5924599695351942
63,4,-0.2648434625511082
63,5,-0.19029079966279006
63,6,-0.046215698470122774
63,7,0.014339779702208056
64,-7,0.012294905155328403
64,-6,0.055015502179047625
64,-5,0.029687921917383214
64,-4,0.09119669688711554
64,-3,-0.01015330108276716
64,-2,-0.35224282357022146
64,-1,0.1842856877063553
64,0,-0.37790727007196695
64,1,-0.26173451662727515
64,2,0.521735348648718
64,3,0.5896341587842273
64,4,-0.25760826280570115
64,5,-0.19028721121881817
64,6,-0.0473721852186043
64,7,0.013455349317178879
