Subcarrier,Lag,Cross-Correlation
22,-8,-0.2577566179517962
22,-7,-0.10104684525151747
22,-6,0.43701403087231133
22,-5,0.10829012429345548
22,-4,-0.19527110356830873
22,-3,0.08078142728351011
22,-2,0.20942619734664872
22,-1,-0.19775794460489624
22,0,-0.038109190696164426
22,1,0.030378945452449978
22,2,0.055530883826726225
22,3,-0.0898916344716036
22,4,0.025126968174185506
22,5,-0.2870161586031915
22,6,0.12177984128904099
22,7,-0.154354503202235
22,8,-0.17104518098598354
22,9,0.07850581375098532
22,10,-0.04458947780959249
22,11,0.1253056646226391
22,12,-0.03877319921925926
22,13,0.08113032051831773
22,14,-0.16288674725773453
22,15,0.16596349704822244
22,16,-0.006185159009931533
22,17,0.10357623732669358
22,18,0.006567598575486403
23,-18,0.008305158537313846
23,-17,-0.002760446074953918
23,-16,-0.017715816423305792
23,-15,-0.026515691227637944
23,-14,-0.011357193793133711
23,-13,-0.013150014860205944
23,-12,-0.07338239123234025
23,-11,0.11354305663974873
23,-10,0.1933812050251312
23,-9,0.05530745644182389
23,-8,-0.2767175328106715
23,-7,-0.15143138218670396
23,-6,0.39071554321835744
23,-5,0.12348908549204798
23,-4,-0.18455687629170078
23,-3,0.02718238827965586
23,-2,0.2872803884905359
23,-1,-0.16020036747702154
23,0,-0.03210464852706638
23,1,-0.13126907415189384
23,2,0.04603760650524567
23,3,0.08383046017838912
23,4,-0.020950929287218537
23,5,-0.3225930067390642
23,6,0.08957655130911427
23,7,-0.11188313549083856
23,8,-0.19693212374839475
23,9,0.03580758384861365
23,10,-0.005305669524831284
23,11,0.13378366776470174
23,12,-0.06322670670621805
23,13,-0.031028091547989682
23,14,-0.12219858473370993
23,15,0.21139746454643452
23,16,0.048350431396937454
23,17,0.10108465179993789
23,18,0.006206983360911385
24,-18,0.001424816592613231
24,-17,0.015148380780749923
24,-16,-0.03436956676613035
24,-15,-0.004513382732575892
24,-14,-0.01201910761331675
24,-13,0.010470613508616299
24,-12,-0.09674748963518172
24,-11,0.012281254162552161
24,-10,0.35899127893623617
24,-9,-0.14261688591807103
24,-8,-0.16249004484582516
24,-7,-0.035714423828091486
24,-6,0.3491262714619027
24,-5,-0.04109809048707621
24,-4,-0.30011815452294033
24,-3,0.1361243545500216
24,-2,0.20239360102334855
24,-1,0.0036786653686965236
24,0,-0.10828245412812108
24,1,0.02249414334433128
24,2,-0.08959922264598826
24,3,-0.1732644068218926
24,4,0.19452419194145676
24,5,-0.11287144474126143
24,6,0.21997892007740494
24,7,-0.2436685085512016
24,8,-0.1659272250628121
24,9,-0.02146242173400987
24,10,-0.02577326668695023
24,11,0.15964104973083337
24,12,-0.010949367221430728
24,13,0.0613163003485667
24,14,-0.24584273183406288
24,15,0.12162969383023264
24,16,0.004785604576025264
24,17,0.14425186723014488
24,18,0.009067188313206515
25,-18,0.007908700697808918
25,-17,0.003442231297360415
25,-16,-0.02999636366793706
25,-15,-0.013895719692975036
25,-14,-0.030740463443299733
25,-13,-0.01850291187040151
25,-12,-0.09921893387628997
25,-11,0.11298646417101091
25,-10,0.2701037410709909
25,-9,-0.033163575346744245
25,-8,-0.07210478998571813
25,-7,-0.17284825496955655
25,-6,0.31278765751246757
25,-5,0.11738788894167587
25,-4,-0.1621043031005227
25,-3,0.02840218528344563
25,-2,0.23961137007617705
25,-1,-0.13704873342111143
25,0,-0.16835663073620558
25,1,-0.0722133879612295
25,2,-0.09032068789859729
25,3,-0.030752517980755536
25,4,0.21822916185553076
25,5,-0.09473532751632645
25,6,-0.04572954483503768
25,7,-0.27070431532106687
25,8,-0.15548656081613219
25,9,0.055871402783846606
25,10,0.05928883387722163
25,11,0.22239548168156434
25,12,0.005640453930187185
25,13,-0.02758370963948287
25,14,-0.2839792952766418
25,15,0.06235600021711873
25,16,0.09324014948068177
25,17,0.18836159996423135
25,18,0.01147270451471253
26,-18,-0.0026829989149584287
26,-17,0.022050051825885732
26,-16,-0.025131036266321023
26,-15,-0.013193306692164009
26,-14,-0.013821359476316917
26,-13,0.014175209204868918
26,-12,-0.07682151426478778
26,-11,-0.10126608232532368
26,-10,0.3585092281340809
26,-9,0.02070537546073384
26,-8,-0.1838178915770712
26,-7,-0.08473328290356648
26,-6,0.16808364939046086
26,-5,0.12138411983910573
26,-4,-0.19741814871725
26,-3,0.05488244540689837
26,-2,0.38093486981646896
26,-1,-0.032037591786546325
26,0,-0.14482852904952961
26,1,-0.10957375743132232
26,2,-0.1469303666514342
26,3,0.024949553706456528
26,4,0.15526267397520152
26,5,-0.22152316737716096
26,6,0.2188904931532738
26,7,-0.22965205700213928
26,8,-0.2569066250300331
26,9,-0.016229746106110766
26,10,0.010850433904961388
26,11,0.13189776293833635
26,12,0.060072781365810124
26,13,0.022278109582325133
26,14,-0.18799517153616185
26,15,0.1632688716727173
26,16,-0.045279892712743075
26,17,0.15189367015353422
26,18,0.009753226289821167
27,-18,0.0015684517730834527
27,-17,0.007624451323140111
27,-16,-0.020193281588837493
27,-15,-0.008194750495856487
27,-14,-0.005724830192615431
27,-13,0.027642296001639786
27,-12,-0.070224381825715
27,-11,0.02594637933492936
27,-10,0.20197752332726765
27,-9,-0.052438317789968596
27,-8,-0.2691087250160096
27,-7,-0.13469076898554372
27,-6,0.4554425325583333
27,-5,-0.020415413598711452
27,-4,-0.09878666501160778
27,-3,0.043043363554230385
27,-2,0.3054167734686367
27,-1,-0.241710024878727
27,0,-0.046651245309527606
27,1,0.10268780380016063
27,2,-0.0009340439052920532
27,3,0.1849779762961531
27,4,-0.06439427421616736
27,5,-0.1940637328827858
27,6,-0.020395271902901153
27,7,-0.22013020942462216
27,8,-0.18582468569334787
